"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","Cascade lake_Daphnia catawba","Daphnia catawba","Adirondack lakes","Cascade lake","Daphnia catawba","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Daphnia catawba",1,0,399,0,0,NA,0.000399,"zooplankton",-3.39902710431325,-5,NA,NA,-3.39902710431325,0.000399,3.99e-09,"g.ml"
"12","Cascade lake_Diaphanosoma birgei","Diaphanosoma birgei","Adirondack lakes","Cascade lake","Diaphanosoma birgei","species","cladocera",NA,"invertebrate","swimming",4.01e-05,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Diaphanosoma birgei",1,0,47,0,0,NA,4.7e-05,"zooplankton",-4.32790214206428,-4.39685562737982,NA,NA,-4.32790214206428,4.7e-05,1.8847e-09,"g.ml"
"13","Cascade lake_Diaptomus minutus","Diaptomus minutus","Adirondack lakes","Cascade lake","Diaptomus minutus","species","copepod",NA,"invertebrate","swimming",1.44e-05,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Diaptomus minutus",1,0,17867,0,0,NA,0.017867,"zooplankton",-1.74794836259348,-4.84163750790475,NA,NA,-1.74794836259348,0.017867,2.572848e-07,"g.ml"
"14","Cascade lake_Elakatrothrix gelatinosa","Elakatrothrix gelatinosa","Adirondack lakes","Cascade lake","Elakatrothrix gelatinosa","species","phytoplankton",NA,"primary producer","floating",1.96e-10,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Elakatrothrix gelatinosa",1,84.7,0,0,0,NA,84.7,"phytoplankton",1.92788341033071,-9.70774392864352,NA,NA,1.92788341033071,84.7,1.66012e-08,"g.ml"
"15","Cascade lake_Epishura lacustris","Epishura lacustris","Adirondack lakes","Cascade lake","Epishura lacustris","species","copepod",NA,"invertebrate","swimming",0.000122,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Epishura lacustris",1,0,766,0,0,NA,0.000766,"zooplankton",-3.1157712303674,-3.91364016932525,NA,NA,-3.1157712303674,0.000766,9.3452e-08,"g.ml"
"16","Cascade lake_fish eggs","fish eggs","Adirondack lakes","Cascade lake","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-74.81,43.79,"lakes",553,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"17","Cascade lake_fish fry","fish fry","Adirondack lakes","Cascade lake","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-74.81,43.79,"lakes",553,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"18","Cascade lake_Gyrosigma sp.","Gyrosigma sp.","Adirondack lakes","Cascade lake","Gyrosigma sp.","genus","diatom",NA,"primary producer","floating",7.72e-10,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Gyrosigma sp.",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-9.11238269966426,NA,NA,-0.522878745280338,0.3,2.316e-10,"g.ml"
"19","Cascade lake_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","Cascade lake","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Holopedium gibberum",1,0,2833,0,0,NA,0.002833,"zooplankton",-2.54775342547956,-4.16621562534352,NA,NA,-2.54775342547956,0.002833,1.932106e-07,"g.ml"
"20","Cascade lake_Ictalurus nebulosus","Ictalurus nebulosus","Adirondack lakes","Cascade lake","Ictalurus nebulosus","species","brown bullhead",NA,"ectotherm vertebrate","swimming",83,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Ictalurus nebulosus",1,0,0,9,56.25,0.16,NA,"fish",NA,1.91907809237607,-0.795880017344075,-8.61218483851895,-8.61218483851895,2.44239083423908e-09,2.02718439241843e-07,"g.ml"
"21","Cascade lake_Kelicottia longispina","Kelicottia longispina","Adirondack lakes","Cascade lake","Kelicottia longispina","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Kelicottia longispina",1,0,10484,0,0,NA,0.010484,"zooplankton",-1.97947298772544,-7.69897000433602,NA,NA,-1.97947298772544,0.010484,2.0968e-10,"g.ml"
"22","Cascade lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Cascade lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Keratella taurocephala",1,0,11492,0,0,NA,0.011492,"zooplankton",-1.93960438268009,-8,NA,NA,-1.93960438268009,0.011492,1.1492e-10,"g.ml"
"23","Cascade lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Cascade lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Mallomonas sp.",2,1.8,0,0,0,NA,1.8,"phytoplankton",0.255272505103306,-8.24795155218056,NA,NA,0.255272505103306,1.8,1.017e-08,"g.ml"
"24","Cascade lake_Melosira sp.","Melosira sp.","Adirondack lakes","Cascade lake","Melosira sp.","genus","diatom",NA,"primary producer","floating",5.8e-10,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Melosira sp.",1,0.4,0,0,0,NA,0.4,"phytoplankton",-0.397940008672038,-9.23657200643706,NA,NA,-0.397940008672038,0.4,2.32e-10,"g.ml"
"25","Cascade lake_Merismopedia tenuissima","Merismopedia tenuissima","Adirondack lakes","Cascade lake","Merismopedia tenuissima","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Merismopedia tenuissima",1,32587.2,0,0,0,NA,32587.2,"phytoplankton",4.51304704604998,-10.6179829574251,NA,NA,4.51304704604998,32587.2,7.8535152e-07,"g.ml"
"26","Cascade lake_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Cascade lake","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Mesocyclops edax",1,0,78,0,0,NA,7.8e-05,"zooplankton",-4.10790539730952,-5,NA,NA,-4.10790539730952,7.80000000000001e-05,7.80000000000001e-10,"g.ml"
"27","Cascade lake_Navicula sp.","Navicula sp.","Adirondack lakes","Cascade lake","Navicula sp.","genus","diatom",NA,"primary producer","floating",9.01e-10,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Navicula sp.",1,1.8,0,0,0,NA,1.8,"phytoplankton",0.255272505103306,-9.04527520902094,NA,NA,0.255272505103306,1.8,1.6218e-09,"g.ml"
"28","Cascade lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Cascade lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Oocyctis sp.",1,116.9,0,0,0,NA,116.9,"phytoplankton",2.06781451116184,-7.06499684854635,NA,NA,2.06781451116184,116.9,1.006509e-05,"g.ml"
"29","Cascade lake_Perca flavescens","Perca flavescens","Adirondack lakes","Cascade lake","Perca flavescens","species","American yellow perch",NA,"ectotherm vertebrate","swimming",5,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Perca flavescens",1,0,0,135,56.25,2.4,NA,"fish",NA,0.698970004336019,0.380211241711606,-7.43609357946327,-7.43609357946327,3.66358625135862e-08,1.83179312567931e-07,"g.ml"
"30","Cascade lake_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Cascade lake","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Peridinium inconspicuum",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-7.2518119729938,NA,NA,-0.522878745280338,0.3,1.68e-08,"g.ml"
"31","Cascade lake_Salvelinus fontinalis","Salvelinus fontinalis","Adirondack lakes","Cascade lake","Salvelinus fontinalis","species","brook trout",NA,"ectotherm vertebrate","swimming",333,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Salvelinus fontinalis",1,0,0,5,55.55555556,0.0899999999928,NA,"fish",NA,2.52244423350632,-1.04575749059542,-8.86206231177029,-8.86206231177029,1.37384484414957e-09,4.57490333101808e-07,"g.ml"
"32","Cascade lake_Scenedesmus longus","Scenedesmus longus","Adirondack lakes","Cascade lake","Scenedesmus longus","species","green algae",NA,"primary producer","floating",1.61e-10,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Scenedesmus longus",1,2.8,0,0,0,NA,2.8,"phytoplankton",0.447158031342219,-9.79317412396815,NA,NA,0.447158031342219,2.8,4.508e-10,"g.ml"
"33","Cascade lake_Scenedesmus sp.","Scenedesmus sp.","Adirondack lakes","Cascade lake","Scenedesmus sp.","genus","green algae",NA,"primary producer","floating",1.61e-10,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Scenedesmus sp.",1,1.4,0,0,0,NA,1.4,"phytoplankton",0.146128035678238,-9.79317412396815,NA,NA,0.146128035678238,1.4,2.254e-10,"g.ml"
"34","Cascade lake_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Cascade lake","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Sphaerocystis schroeteri",1,122.5,0,0,0,NA,122.5,"phytoplankton",2.08813608870055,-8.95467702121334,NA,NA,2.08813608870055,122.5,1.35975e-07,"g.ml"
"35","Cascade lake_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Cascade lake","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-74.81,43.79,"lakes",553,1,"","Cascade lake","Tropocyclops prasinus",1,0,31,0,0,NA,3.1e-05,"zooplankton",-4.50863830616573,-5.16430942850757,NA,NA,-4.50863830616573,3.1e-05,2.1235e-10,"g.ml"
