"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"19","Beaver lake_Dinobryon bavaricum","Dinobryon bavaricum","Adirondack lakes","Beaver lake","Dinobryon bavaricum","species","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Dinobryon bavaricum",1,0.7,0,0,0,NA,0.7,"phytoplankton",-0.154901959985743,-8.86646109162978,NA,NA,-0.154901959985743,0.7,9.52e-10,"g.ml"
"20","Beaver lake_Elakatrothrix gelatinosa","Elakatrothrix gelatinosa","Adirondack lakes","Beaver lake","Elakatrothrix gelatinosa","species","phytoplankton",NA,"primary producer","floating",1.96e-10,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Elakatrothrix gelatinosa",1,122,0,0,0,NA,122,"phytoplankton",2.08635983067475,-9.70774392864352,NA,NA,2.08635983067475,122,2.3912e-08,"g.ml"
"21","Beaver lake_Epishura lacustris","Epishura lacustris","Adirondack lakes","Beaver lake","Epishura lacustris","species","copepod",NA,"invertebrate","swimming",0.000122,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Epishura lacustris",1,0,2690,0,0,NA,0.00269,"zooplankton",-2.57024771999759,-3.91364016932525,NA,NA,-2.57024771999759,0.00269,3.2818e-07,"g.ml"
"22","Beaver lake_fish eggs","fish eggs","Adirondack lakes","Beaver lake","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-74.75,43.65,"lakes",559,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"23","Beaver lake_fish fry","fish fry","Adirondack lakes","Beaver lake","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-74.75,43.65,"lakes",559,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"24","Beaver lake_Gymnodinium palustre","Gymnodinium palustre","Adirondack lakes","Beaver lake","Gymnodinium palustre","species","phytoplankton",NA,"primary producer","floating",9.39e-09,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Gymnodinium palustre",1,1.1,0,0,0,NA,1.1,"phytoplankton",0.0413926851582251,-8.02733440773389,NA,NA,0.0413926851582251,1.1,1.0329e-08,"g.ml"
"25","Beaver lake_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","Beaver lake","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Holopedium gibberum",1,0,2519,0,0,NA,0.002519,"zooplankton",-2.59877183250189,-4.16621562534352,NA,NA,-2.59877183250189,0.002519,1.717958e-07,"g.ml"
"26","Beaver lake_Ictalurus nebulosus","Ictalurus nebulosus","Adirondack lakes","Beaver lake","Ictalurus nebulosus","species","brown bullhead",NA,"ectotherm vertebrate","swimming",54,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Ictalurus nebulosus",2,0,0,197,113.6554622,1.73330868738485,NA,"fish",NA,1.73239375982297,0.238875913717718,-7.57742890745716,-7.57742890745716,2.64588578185982e-08,1.4287783222043e-06,"g.ml"
"27","Beaver lake_Kelicottia bostoniensis","Kelicottia bostoniensis","Adirondack lakes","Beaver lake","Kelicottia bostoniensis","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Kelicottia bostoniensis",1,0,98,0,0,NA,9.8e-05,"zooplankton",-4.0087739243075,-7.69897000433602,NA,NA,-4.0087739243075,9.80000000000001e-05,1.96e-12,"g.ml"
"28","Beaver lake_Kelicottia longispina","Kelicottia longispina","Adirondack lakes","Beaver lake","Kelicottia longispina","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Kelicottia longispina",1,0,1650,0,0,NA,0.00165,"zooplankton",-2.78251605578609,-7.69897000433602,NA,NA,-2.78251605578609,0.00165,3.3e-11,"g.ml"
"29","Beaver lake_Keratella crassa","Keratella crassa","Adirondack lakes","Beaver lake","Keratella crassa","species","rotifer",NA,"invertebrate","swimming",1.89e-06,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Keratella crassa",1,0,469,0,0,NA,0.000469,"zooplankton",-3.32882715728492,-5.72353819582676,NA,NA,-3.32882715728492,0.000469,8.8641e-10,"g.ml"
"30","Beaver lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Beaver lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Keratella taurocephala",1,0,21387,0,0,NA,0.021387,"zooplankton",-1.66985013056735,-8,NA,NA,-1.66985013056735,0.021387,2.1387e-10,"g.ml"
"31","Beaver lake_Kirchneriella lunaris","Kirchneriella lunaris","Adirondack lakes","Beaver lake","Kirchneriella lunaris","species","green algae",NA,"primary producer","floating",2.51e-10,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Kirchneriella lunaris",1,65.8,0,0,0,NA,65.8,"phytoplankton",1.81822589361396,-9.60032627851896,NA,NA,1.81822589361396,65.8,1.65158e-08,"g.ml"
"32","Beaver lake_Lepomis gibbosus","Lepomis gibbosus","Adirondack lakes","Beaver lake","Lepomis gibbosus","species","pumpkinseed",NA,"ectotherm vertebrate","swimming",33,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Lepomis gibbosus",2,0,0,38,114.8717949,0.330803571347347,NA,"fish",NA,1.51851393987789,-0.480429810461469,-8.29673463163634,-8.29673463163634,5.04969756620198e-09,1.66640019684665e-07,"g.ml"
"33","Beaver lake_Leptodora kindtii","Leptodora kindtii","Adirondack lakes","Beaver lake","Leptodora kindtii","species","cladocera",NA,"invertebrate","swimming",0.00456,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Leptodora kindtii",1,0,15,0,0,NA,1.5e-05,"zooplankton",-4.82390874094432,-2.34103515733557,NA,NA,-4.82390874094432,1.5e-05,6.84e-08,"g.ml"
"34","Beaver lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Beaver lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Mallomonas sp.",3,21.5,0,0,0,NA,21.5,"phytoplankton",1.33243845991561,-8.24795155218056,NA,NA,1.33243845991561,21.5,1.21475e-07,"g.ml"
"35","Beaver lake_Melosira sp.","Melosira sp.","Adirondack lakes","Beaver lake","Melosira sp.","genus","diatom",NA,"primary producer","floating",5.8e-10,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Melosira sp.",1,5.1,0,0,0,NA,5.1,"phytoplankton",0.707570176097936,-9.23657200643706,NA,NA,0.707570176097936,5.1,2.958e-09,"g.ml"
"36","Beaver lake_Merismopedia tenuissima","Merismopedia tenuissima","Adirondack lakes","Beaver lake","Merismopedia tenuissima","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Merismopedia tenuissima",1,158749.1,0,0,0,NA,158749.1,"phytoplankton",5.20071127181509,-10.6179829574251,NA,NA,5.20071127181509,158749.1,3.82585331e-06,"g.ml"
"37","Beaver lake_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Beaver lake","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Mesocyclops edax",1,0,4611,0,0,NA,0.004611,"zooplankton",-2.33620487778059,-5,NA,NA,-2.33620487778059,0.004611,4.611e-08,"g.ml"
"38","Beaver lake_Notemigonus crysoleucas","Notemigonus crysoleucas","Adirondack lakes","Beaver lake","Notemigonus crysoleucas","species","golden shiner",NA,"ectotherm vertebrate","swimming",12,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Notemigonus crysoleucas",1,0,0,3,100,0.03,NA,"fish",NA,1.07918124604762,-1.52287874528034,-9.33918356645521,-9.33918356645521,4.57948281419827e-10,5.49537937703792e-09,"g.ml"
"39","Beaver lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Beaver lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Oocyctis sp.",1,198.2,0,0,0,NA,198.2,"phytoplankton",2.29710365014926,-7.06499684854635,NA,NA,2.29710365014926,198.2,1.706502e-05,"g.ml"
"40","Beaver lake_Pediastrum tetras","Pediastrum tetras","Adirondack lakes","Beaver lake","Pediastrum tetras","species","green algae",NA,"primary producer","floating",4.91e-10,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Pediastrum tetras",1,10.2,0,0,0,NA,10.2,"phytoplankton",1.00860017176192,-9.30891850787703,NA,NA,1.00860017176192,10.2,5.0082e-09,"g.ml"
"41","Beaver lake_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Beaver lake","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Peridinium inconspicuum",1,2.8,0,0,0,NA,2.8,"phytoplankton",0.447158031342219,-7.2518119729938,NA,NA,0.447158031342219,2.8,1.568e-07,"g.ml"
"42","Beaver lake_Polyarthra major","Polyarthra major","Adirondack lakes","Beaver lake","Polyarthra major","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Polyarthra major",1,0,586,0,0,NA,0.000586,"zooplankton",-3.23210238398191,-6.06803388527183,NA,NA,-3.23210238398191,0.000586,5.0103e-10,"g.ml"
"43","Beaver lake_Quadrigula closterioides","Quadrigula closterioides","Adirondack lakes","Beaver lake","Quadrigula closterioides","species","green algae",NA,"primary producer","floating",9.48e-10,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Quadrigula closterioides",1,40.7,0,0,0,NA,40.7,"phytoplankton",1.60959440922522,-9.02319166266193,NA,NA,1.60959440922522,40.7,3.85836e-08,"g.ml"
"44","Beaver lake_Rhabdoderma lineare","Rhabdoderma lineare","Adirondack lakes","Beaver lake","Rhabdoderma lineare","species","cyanobacteria",NA,"primary producer","floating",7.68e-11,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Rhabdoderma lineare",1,92.4,0,0,0,NA,92.4,"phytoplankton",1.96567197122011,-10.1146387799685,NA,NA,1.96567197122011,92.4,7.09632e-09,"g.ml"
"45","Beaver lake_Salmo rutta","Salmo rutta","Adirondack lakes","Beaver lake","Salmo trutta","species",NA,NA,"ectotherm vertebrate","swimming",749,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Salmo rutta",1,0,0,6,100,0.06,NA,"fish",NA,2.87448181769947,-1.22184874961636,-9.03815357079123,-9.03815357079123,9.15896562839653e-10,6.860065255669e-07,"g.ml"
"46","Beaver lake_Salvelinus fontinalis","Salvelinus fontinalis","Adirondack lakes","Beaver lake","Salvelinus fontinalis","species","brook trout",NA,"ectotherm vertebrate","swimming",493,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Salvelinus fontinalis",1,0,0,4,100,0.04,NA,"fish",NA,2.69284691927723,-1.39794000867204,-9.21424482984691,-9.21424482984691,6.10597708559771e-10,3.01024670319967e-07,"g.ml"
"47","Beaver lake_Scenedesmus longus","Scenedesmus longus","Adirondack lakes","Beaver lake","Scenedesmus longus","species","green algae",NA,"primary producer","floating",1.61e-10,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Scenedesmus longus",1,1.4,0,0,0,NA,1.4,"phytoplankton",0.146128035678238,-9.79317412396815,NA,NA,0.146128035678238,1.4,2.254e-10,"g.ml"
"48","Beaver lake_Scenedesmus sp.","Scenedesmus sp.","Adirondack lakes","Beaver lake","Scenedesmus sp.","genus","green algae",NA,"primary producer","floating",1.61e-10,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Scenedesmus sp.",1,213.5,0,0,0,NA,213.5,"phytoplankton",2.32939787936104,-9.79317412396815,NA,NA,2.32939787936104,213.5,3.43735e-08,"g.ml"
"49","Beaver lake_Schroederia setigera","Schroederia setigera","Adirondack lakes","Beaver lake","Schroederia setigera","species","green algae",NA,"primary producer","floating",6.37e-10,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Schroederia setigera",1,10.2,0,0,0,NA,10.2,"phytoplankton",1.00860017176192,-9.19586056766465,NA,NA,1.00860017176192,10.2,6.4974e-09,"g.ml"
"50","Beaver lake_Semotilus atromaculatus","Semotilus atromaculatus","Adirondack lakes","Beaver lake","Semotilus atromaculatus","species","creek chub",NA,"ectotherm vertebrate","swimming",77,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Semotilus atromaculatus",2,0,0,8,120,0.0666666666666667,NA,"fish",NA,1.88649072517248,-1.17609125905568,-8.99239608023056,-8.99239608023056,1.01766284759962e-09,7.83600392651706e-08,"g.ml"
"51","Beaver lake_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Beaver lake","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Sphaerocystis schroeteri",1,386.2,0,0,0,NA,386.2,"phytoplankton",2.58681226944338,-8.95467702121334,NA,NA,2.58681226944338,386.2,4.28682e-07,"g.ml"
"52","Beaver lake_Tabellaria fenestrata","Tabellaria fenestrata","Adirondack lakes","Beaver lake","Tabellaria fenestrata","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Tabellaria fenestrata",1,2.1,0,0,0,NA,2.1,"phytoplankton",0.322219294733919,-8.97061622231479,NA,NA,0.322219294733919,2.1,2.247e-09,"g.ml"
"53","Beaver lake_Tetraedron caudatum","Tetraedron caudatum","Adirondack lakes","Beaver lake","Tetraedron caudatum","species","green algae",NA,"primary producer","floating",7.02e-10,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Tetraedron caudatum",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-9.15366288787019,NA,NA,-0.522878745280338,0.3,2.106e-10,"g.ml"
"54","Beaver lake_Tetraedron minimum","Tetraedron minimum","Adirondack lakes","Beaver lake","Tetraedron minimum","species","green algae",NA,"primary producer","floating",7.02e-10,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Tetraedron minimum",1,20.3,0,0,0,NA,20.3,"phytoplankton",1.30749603791321,-9.15366288787019,NA,NA,1.30749603791321,20.3,1.42506e-08,"g.ml"
"55","Beaver lake_Trichocerca cylindrica","Trichocerca cylindrica","Adirondack lakes","Beaver lake","Trichocerca cylindrica","species","rotifer",NA,"invertebrate","swimming",2.5e-07,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Trichocerca cylindrica",1,0,1904,0,0,NA,0.001904,"zooplankton",-2.72033305595154,-6.60205999132796,NA,NA,-2.72033305595154,0.001904,4.76e-10,"g.ml"
"56","Beaver lake_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Beaver lake","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-74.75,43.65,"lakes",559,1,"","Beaver lake","Tropocyclops prasinus",1,0,2176,0,0,NA,0.002176,"zooplankton",-2.66234110897386,-5.16430942850757,NA,NA,-2.66234110897386,0.002176,1.49056e-08,"g.ml"
