"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","Indian Lake_Diaptomus minutus","Diaptomus minutus","Adirondack lakes","Indian Lake","Diaptomus minutus","species","copepod",NA,"invertebrate","swimming",1.44e-05,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Diaptomus minutus",1,0,22598,0,0,NA,0.022598,"zooplankton",-1.64592999569327,-4.84163750790475,NA,NA,-1.64592999569327,0.022598,3.254112e-07,"g.ml"
"12","Indian Lake_Dinobryon bavaricum","Dinobryon bavaricum","Adirondack lakes","Indian Lake","Dinobryon bavaricum","species","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Dinobryon bavaricum",1,1.8,0,0,0,NA,1.8,"phytoplankton",0.255272505103306,-8.86646109162978,NA,NA,0.255272505103306,1.8,2.448e-09,"g.ml"
"13","Indian Lake_Dinobryon sp.","Dinobryon sp.","Adirondack lakes","Indian Lake","Dinobryon sp.","genus","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Dinobryon sp.",1,2.8,0,0,0,NA,2.8,"phytoplankton",0.447158031342219,-8.86646109162978,NA,NA,0.447158031342219,2.8,3.808e-09,"g.ml"
"14","Indian Lake_Gastropus stylifer","Gastropus stylifer","Adirondack lakes","Indian Lake","Gastropus stylifer","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Gastropus stylifer",1,0,49,0,0,NA,4.9e-05,"zooplankton",-4.30980391997149,-6.06803388527183,NA,NA,-4.30980391997149,4.9e-05,4.1895e-11,"g.ml"
"15","Indian Lake_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","Indian Lake","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Holopedium gibberum",1,0,1,0,0,NA,1e-06,"zooplankton",-6,-4.16621562534352,NA,NA,-6,1e-06,6.82e-11,"g.ml"
"16","Indian Lake_Kelicottia bostoniensis","Kelicottia bostoniensis","Adirondack lakes","Indian Lake","Kelicottia bostoniensis","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Kelicottia bostoniensis",1,0,49,0,0,NA,4.9e-05,"zooplankton",-4.30980391997149,-7.69897000433602,NA,NA,-4.30980391997149,4.9e-05,9.8e-13,"g.ml"
"17","Indian Lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Indian Lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Keratella taurocephala",1,0,73437,0,0,NA,0.073437,"zooplankton",-1.13408507295684,-8,NA,NA,-1.13408507295684,0.073437,7.3437e-10,"g.ml"
"18","Indian Lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Indian Lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Mallomonas sp.",4,17.5,0,0,0,NA,17.5,"phytoplankton",1.24303804868629,-8.24795155218056,NA,NA,1.24303804868629,17.5,9.8875e-08,"g.ml"
"19","Indian Lake_Merismopedia tenuissima","Merismopedia tenuissima","Adirondack lakes","Indian Lake","Merismopedia tenuissima","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Merismopedia tenuissima",1,196,0,0,0,NA,196,"phytoplankton",2.29225607135648,-10.6179829574251,NA,NA,2.29225607135648,196,4.7236e-09,"g.ml"
"20","Indian Lake_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Indian Lake","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Mesocyclops edax",1,0,8444,0,0,NA,0.008444,"zooplankton",-2.07345177536438,-5,NA,NA,-2.07345177536438,0.008444,8.444e-08,"g.ml"
"21","Indian Lake_Microsystis sp.","Microsystis sp.","Adirondack lakes","Indian Lake","Microsystis sp.","genus","cyanobacteria",NA,"primary producer","floating",4.69e-10,"USA",-74.76,43.62,"lakes",654,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"phytoplankton",NA,-9.32882715728492,NA,NA,NA,NA,NA,"g.ml"
"22","Indian Lake_Navicula sp.","Navicula sp.","Adirondack lakes","Indian Lake","Navicula sp.","genus","diatom",NA,"primary producer","floating",9.01e-10,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Navicula sp.",1,3.1,0,0,0,NA,3.1,"phytoplankton",0.491361693834273,-9.04527520902094,NA,NA,0.491361693834273,3.1,2.7931e-09,"g.ml"
"23","Indian Lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Indian Lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Oocyctis sp.",2,28,0,0,0,NA,28,"phytoplankton",1.44715803134222,-7.06499684854635,NA,NA,1.44715803134222,28,2.4108e-06,"g.ml"
"24","Indian Lake_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Indian Lake","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Peridinium inconspicuum",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-7.2518119729938,NA,NA,-0.522878745280338,0.3,1.68e-08,"g.ml"
"25","Indian Lake_Peridinium limbatum","Peridinium limbatum","Adirondack lakes","Indian Lake","Peridinium limbatum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Peridinium limbatum",1,1.8,0,0,0,NA,1.8,"phytoplankton",0.255272505103306,-7.2518119729938,NA,NA,0.255272505103306,1.8,1.008e-07,"g.ml"
"26","Indian Lake_Polyarthra major","Polyarthra major","Adirondack lakes","Indian Lake","Polyarthra major","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Polyarthra major",1,0,98,0,0,NA,9.8e-05,"zooplankton",-4.0087739243075,-6.06803388527183,NA,NA,-4.0087739243075,9.80000000000001e-05,8.379e-11,"g.ml"
"27","Indian Lake_Polyphemus pediculus","Polyphemus pediculus","Adirondack lakes","Indian Lake","Polyphemus pediculus","species","cladocera",NA,"invertebrate","swimming",0.00677,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Polyphemus pediculus",1,0,18,0,0,NA,1.8e-05,"zooplankton",-4.74472749489669,-2.16941133131486,NA,NA,-4.74472749489669,1.8e-05,1.2186e-07,"g.ml"
"28","Indian Lake_Scenedesmus sp.","Scenedesmus sp.","Adirondack lakes","Indian Lake","Scenedesmus sp.","genus","green algae",NA,"primary producer","floating",1.61e-10,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Scenedesmus sp.",1,7,0,0,0,NA,7,"phytoplankton",0.845098040014257,-9.79317412396815,NA,NA,0.845098040014257,7,1.127e-09,"g.ml"
"29","Indian Lake_Schroederia setigera","Schroederia setigera","Adirondack lakes","Indian Lake","Schroederia setigera","species","green algae",NA,"primary producer","floating",6.37e-10,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Schroederia setigera",1,6.7,0,0,0,NA,6.7,"phytoplankton",0.826074802700826,-9.19586056766465,NA,NA,0.826074802700826,6.7,4.2679e-09,"g.ml"
"30","Indian Lake_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Indian Lake","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Sphaerocystis schroeteri",1,51.5,0,0,0,NA,51.5,"phytoplankton",1.71180722904119,-8.95467702121334,NA,NA,1.71180722904119,51.5,5.7165e-08,"g.ml"
"31","Indian Lake_Synchaeta sp.","Synchaeta sp.","Adirondack lakes","Indian Lake","Synchaeta sp.","genus","rotifer",NA,"invertebrate","swimming",1.37e-05,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Synchaeta sp.",1,0,1367,0,0,NA,0.001367,"zooplankton",-2.86423148543218,-4.86327943284359,NA,NA,-2.86423148543218,0.001367,1.87279e-08,"g.ml"
"32","Indian Lake_Tabellaria fenestrata","Tabellaria fenestrata","Adirondack lakes","Indian Lake","Tabellaria fenestrata","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Tabellaria fenestrata",1,3.6,0,0,0,NA,3.6,"phytoplankton",0.556302500767287,-8.97061622231479,NA,NA,0.556302500767287,3.6,3.852e-09,"g.ml"
"33","Indian Lake_Tabellaria flocculosa","Tabellaria flocculosa","Adirondack lakes","Indian Lake","Tabellaria flocculosa","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Tabellaria flocculosa",1,1.1,0,0,0,NA,1.1,"phytoplankton",0.0413926851582251,-8.97061622231479,NA,NA,0.0413926851582251,1.1,1.177e-09,"g.ml"
"34","Indian Lake_Tetraedron minimum","Tetraedron minimum","Adirondack lakes","Indian Lake","Tetraedron minimum","species","green algae",NA,"primary producer","floating",7.02e-10,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Tetraedron minimum",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-9.15366288787019,NA,NA,-0.522878745280338,0.3,2.106e-10,"g.ml"
"35","Indian Lake_Trichocerca multicrinis","Trichocerca multicrinis","Adirondack lakes","Indian Lake","Trichocerca multicrinis","species","rotifer",NA,"invertebrate","swimming",1.23e-06,"USA",-74.76,43.62,"lakes",654,1,"","Indian Lake","Trichocerca multicrinis",1,0,439,0,0,NA,0.000439,"zooplankton",-3.35753547975788,-5.9100948885606,NA,NA,-3.35753547975788,0.000439,5.3997e-10,"g.ml"
