"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","Rock Lake_Dinobryon sp.","Dinobryon sp.","Adirondack lakes","Rock Lake","Dinobryon sp.","genus","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Dinobryon sp.",1,886.1,0,0,0,NA,886.1,"phytoplankton",2.94748273655692,-8.86646109162978,NA,NA,2.94748273655692,886.1,1.205096e-06,"g.ml"
"12","Rock Lake_Eucyclops agilis","Eucyclops agilis","Adirondack lakes","Rock Lake","Eucyclops agilis","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Eucyclops agilis",1,0,12,0,0,NA,1.2e-05,"zooplankton",-4.92081875395237,-5,NA,NA,-4.92081875395237,1.2e-05,1.2e-10,"g.ml"
"13","Rock Lake_Gastropus stylifer","Gastropus stylifer","Adirondack lakes","Rock Lake","Gastropus stylifer","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Gastropus stylifer",1,0,638,0,0,NA,0.000638,"zooplankton",-3.19517932127884,-6.06803388527183,NA,NA,-3.19517932127884,0.000638,5.4549e-10,"g.ml"
"14","Rock Lake_Gymnodinium palustre","Gymnodinium palustre","Adirondack lakes","Rock Lake","Gymnodinium palustre","species","phytoplankton",NA,"primary producer","floating",9.39e-09,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Gymnodinium palustre",1,1.8,0,0,0,NA,1.8,"phytoplankton",0.255272505103306,-8.02733440773389,NA,NA,0.255272505103306,1.8,1.6902e-08,"g.ml"
"15","Rock Lake_Kelicottia longispina","Kelicottia longispina","Adirondack lakes","Rock Lake","Kelicottia longispina","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Kelicottia longispina",1,0,104,0,0,NA,0.000104,"zooplankton",-3.98296666070122,-7.69897000433602,NA,NA,-3.98296666070122,0.000104,2.08e-12,"g.ml"
"16","Rock Lake_Keratella serrulata","Keratella serrulata","Adirondack lakes","Rock Lake","Keratella serrulata","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-75.02,44.01,"lakes",549,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"zooplankton",NA,-8,NA,NA,NA,NA,NA,"g.ml"
"17","Rock Lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Rock Lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Keratella taurocephala",1,0,63034,0,0,NA,0.063034,"zooplankton",-1.20042513262042,-8,NA,NA,-1.20042513262042,0.063034,6.3034e-10,"g.ml"
"18","Rock Lake_Keratella testudo","Keratella testudo","Adirondack lakes","Rock Lake","Keratella testudo","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Keratella testudo",1,0,39,0,0,NA,3.9e-05,"zooplankton",-4.4089353929735,-8,NA,NA,-4.4089353929735,3.9e-05,3.9e-13,"g.ml"
"19","Rock Lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Rock Lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Mallomonas sp.",2,8.8,0,0,0,NA,8.8,"phytoplankton",0.944482672150169,-8.24795155218056,NA,NA,0.944482672150169,8.8,4.972e-08,"g.ml"
"20","Rock Lake_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Rock Lake","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Peridinium inconspicuum",1,1769.3,0,0,0,NA,1769.3,"phytoplankton",3.24780147751017,-7.2518119729938,NA,NA,3.24780147751017,1769.3,9.90808e-05,"g.ml"
"21","Rock Lake_Ploesoma truncatum","Ploesoma truncatum","Adirondack lakes","Rock Lake","Ploesoma truncatum","species","rotifer",NA,"invertebrate","swimming",4.92e-07,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Ploesoma truncatum",1,0,28945,0,0,NA,0.028945,"zooplankton",-1.53842644609718,-6.30803489723264,NA,NA,-1.53842644609718,0.028945,1.424094e-08,"g.ml"
"22","Rock Lake_Polyarthra vulgaris","Polyarthra vulgaris","Adirondack lakes","Rock Lake","Polyarthra vulgaris","species","rotifer",NA,"invertebrate","swimming",5.09e-07,"USA",-75.02,44.01,"lakes",549,1,"","Rock Lake","Polyarthra vulgaris",1,0,185443,0,0,NA,0.185443,"zooplankton",-0.731789555534346,-6.29328221766324,NA,NA,-0.731789555534346,0.185443,9.4390487e-08,"g.ml"
