"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","Connera lake_Chrysocapsa planktonica","Chrysocapsa planktonica","Adirondack lakes","Connera lake","Chrysocapsa planktonica","species","phytoplankton",NA,"primary producer","floating",1e-09,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Chrysocapsa planktonica",1,28,0,0,0,NA,28,"phytoplankton",1.44715803134222,-9,NA,NA,1.44715803134222,28,2.8e-08,"g.ml"
"12","Connera lake_Chrysosphaerella longispina","Chrysosphaerella longispina","Adirondack lakes","Connera lake","Chrysosphaerella longispina","species","phytoplankton",NA,"primary producer","floating",7.65e-10,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Chrysosphaerella longispina",1,96.2,0,0,0,NA,96.2,"phytoplankton",1.98317507203781,-9.11633856484638,NA,NA,1.98317507203781,96.2,7.3593e-08,"g.ml"
"13","Connera lake_Chydorus sphaericus","Chydorus sphaericus","Adirondack lakes","Connera lake","Chydorus sphaericus","species","water flea",NA,"invertebrate","swimming",2.18e-06,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Chydorus sphaericus",1,0,8,0,0,NA,8e-06,"zooplankton",-5.09691001300806,-5.66154350639539,NA,NA,-5.09691001300806,8e-06,1.744e-11,"g.ml"
"14","Connera lake_Colletheca mutabilis","Colletheca mutabilis","Adirondack lakes","Connera lake","Colletheca mutabilis","species","rotifer",NA,"invertebrate","swimming",3.21e-05,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Colletheca mutabilis",1,0,293,0,0,NA,0.000293,"zooplankton",-3.53313237964589,-4.49349496759513,NA,NA,-3.53313237964589,0.000293,9.4053e-09,"g.ml"
"15","Connera lake_Conochiloides unicornis","Conochiloides unicornis","Adirondack lakes","Connera lake","Conochiloides unicornis","species","rotifer",NA,"invertebrate","swimming",3.18e-07,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Conochiloides unicornis",1,0,293,0,0,NA,0.000293,"zooplankton",-3.53313237964589,-6.49757288001557,NA,NA,-3.53313237964589,0.000293,9.3174e-11,"g.ml"
"16","Connera lake_copepod nauplii","copepod nauplii","Adirondack lakes","Connera lake","copepod nauplii",NA,"copepod","nauplii","invertebrate","swimming",2.8e-06,"USA",-73.94,44.31,"lakes",506,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"zooplankton",NA,-5.55284196865778,NA,NA,NA,NA,NA,"g.ml"
"17","Connera lake_Cosmarium sp.","Cosmarium sp.","Adirondack lakes","Connera lake","Cosmarium sp.","genus","phytoplankton",NA,"primary producer","floating",3.49e-10,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Cosmarium sp.",1,21,0,0,0,NA,21,"phytoplankton",1.32221929473392,-9.45717457304082,NA,NA,1.32221929473392,21,7.329e-09,"g.ml"
"18","Connera lake_Crucigenia quadrata","Crucigenia quadrata","Adirondack lakes","Connera lake","Crucigenia quadrata","species","green algae",NA,"primary producer","floating",8.23e-11,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Crucigenia quadrata",1,49,0,0,0,NA,49,"phytoplankton",1.69019608002851,-10.0846001647877,NA,NA,1.69019608002851,49,4.0327e-09,"g.ml"
"19","Connera lake_Crucigenia tetrapaedia","Crucigenia tetrapaedia","Adirondack lakes","Connera lake","Crucigenia tetrapaedia","species","green algae",NA,"primary producer","floating",8.23e-11,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Crucigenia tetrapaedia",1,14,0,0,0,NA,14,"phytoplankton",1.14612803567824,-10.0846001647877,NA,NA,1.14612803567824,14,1.1522e-09,"g.ml"
"20","Connera lake_Cyclops vernalis","Cyclops vernalis","Adirondack lakes","Connera lake","Cyclops vernalis","species","copepod",NA,"invertebrate","swimming",2.24e-05,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Cyclops vernalis",1,0,804,0,0,NA,0.000804,"zooplankton",-3.09474395125155,-4.64975198166584,NA,NA,-3.09474395125155,0.000804,1.80096e-08,"g.ml"
"21","Connera lake_Cyclotella sp.","Cyclotella sp.","Adirondack lakes","Connera lake","Cyclotella sp.","genus","phytoplankton",NA,"primary producer","floating",1.05e-10,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Cyclotella sp.",1,577.5,0,0,0,NA,577.5,"phytoplankton",2.76155198856418,-9.97881070093006,NA,NA,2.76155198856418,577.5,6.06375e-08,"g.ml"
"22","Connera lake_Daphnia catawba","Daphnia catawba","Adirondack lakes","Connera lake","Daphnia catawba","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Daphnia catawba",1,0,332,0,0,NA,0.000332,"zooplankton",-3.47886191629596,-5,NA,NA,-3.47886191629596,0.000332,3.32e-09,"g.ml"
"23","Connera lake_Daphnia galeata","Daphnia galeata","Adirondack lakes","Connera lake","Daphnia galeata","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Daphnia galeata",1,0,44,0,0,NA,4.4e-05,"zooplankton",-4.35654732351381,-5,NA,NA,-4.35654732351381,4.4e-05,4.4e-10,"g.ml"
"24","Connera lake_Daphnia longiremis","Daphnia longiremis","Adirondack lakes","Connera lake","Daphnia longiremis","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Daphnia longiremis",1,0,56,0,0,NA,5.6e-05,"zooplankton",-4.2518119729938,-5,NA,NA,-4.2518119729938,5.6e-05,5.6e-10,"g.ml"
"25","Connera lake_Daphnia retrocurva","Daphnia retrocurva","Adirondack lakes","Connera lake","Daphnia retrocurva","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Daphnia retrocurva",1,0,32,0,0,NA,3.2e-05,"zooplankton",-4.49485002168009,-5,NA,NA,-4.49485002168009,3.2e-05,3.2e-10,"g.ml"
"26","Connera lake_Diaphanosoma birgei","Diaphanosoma birgei","Adirondack lakes","Connera lake","Diaphanosoma birgei","species","cladocera",NA,"invertebrate","swimming",4.01e-05,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Diaphanosoma birgei",1,0,1262,0,0,NA,0.001262,"zooplankton",-2.89894064509188,-4.39685562737982,NA,NA,-2.89894064509188,0.001262,5.06062e-08,"g.ml"
"27","Connera lake_Diaptomus minutus","Diaptomus minutus","Adirondack lakes","Connera lake","Diaptomus minutus","species","copepod",NA,"invertebrate","swimming",1.44e-05,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Diaptomus minutus",1,0,5592,0,0,NA,0.005592,"zooplankton",-2.25243283726238,-4.84163750790475,NA,NA,-2.25243283726238,0.005592,8.05248e-08,"g.ml"
"28","Connera lake_Dictyosphaerium pulchellum","Dictyosphaerium pulchellum","Adirondack lakes","Connera lake","Dictyosphaerium pulchellum","species","green algae",NA,"primary producer","floating",7.14e-10,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Dictyosphaerium pulchellum",1,178.5,0,0,0,NA,178.5,"phytoplankton",2.25163822044821,-9.14630178822383,NA,NA,2.25163822044821,178.5,1.27449e-07,"g.ml"
"29","Connera lake_Epishura lacustris","Epishura lacustris","Adirondack lakes","Connera lake","Epishura lacustris","species","copepod",NA,"invertebrate","swimming",0.000122,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Epishura lacustris",1,0,194,0,0,NA,0.000194,"zooplankton",-3.71219827006977,-3.91364016932525,NA,NA,-3.71219827006977,0.000194,2.3668e-08,"g.ml"
"30","Connera lake_fish eggs","fish eggs","Adirondack lakes","Connera lake","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-73.94,44.31,"lakes",506,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"31","Connera lake_fish fry","fish fry","Adirondack lakes","Connera lake","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-73.94,44.31,"lakes",506,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"32","Connera lake_Fragilaria crotonensis","Fragilaria crotonensis","Adirondack lakes","Connera lake","Fragilaria crotonensis","species","diatom",NA,"primary producer","floating",1.24e-09,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Fragilaria crotonensis",1,45.5,0,0,0,NA,45.5,"phytoplankton",1.65801139665711,-8.90657831483776,NA,NA,1.65801139665711,45.5,5.642e-08,"g.ml"
"33","Connera lake_Fundulus diaphanus","Fundulus diaphanus","Adirondack lakes","Connera lake","Fundulus diaphanus","species","banded killifish",NA,"ectotherm vertebrate","swimming",4,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Fundulus diaphanus",1,0,0,80,20.10050251,3.98000000050745,NA,"fish",NA,0.602059991327962,0.59988307212906,-7.21642174904582,-7.21642174904582,6.07544720094433e-08,2.43017888037773e-07,"g.ml"
"34","Connera lake_Gastropus stylifer","Gastropus stylifer","Adirondack lakes","Connera lake","Gastropus stylifer","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Gastropus stylifer",1,0,488,0,0,NA,0.000488,"zooplankton",-3.31158017799729,-6.06803388527183,NA,NA,-3.31158017799729,0.000488,4.1724e-10,"g.ml"
"35","Connera lake_Gymnodinium palustre","Gymnodinium palustre","Adirondack lakes","Connera lake","Gymnodinium palustre","species","phytoplankton",NA,"primary producer","floating",9.39e-09,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Gymnodinium palustre",1,1.8,0,0,0,NA,1.8,"phytoplankton",0.255272505103306,-8.02733440773389,NA,NA,0.255272505103306,1.8,1.6902e-08,"g.ml"
"36","Connera lake_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","Connera lake","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Holopedium gibberum",1,0,6414,0,0,NA,0.006414,"zooplankton",-2.19287104440758,-4.16621562534352,NA,NA,-2.19287104440758,0.006414,4.374348e-07,"g.ml"
"37","Connera lake_Ictalurus nebulosus","Ictalurus nebulosus","Adirondack lakes","Connera lake","Ictalurus nebulosus","species","brown bullhead",NA,"ectotherm vertebrate","swimming",65,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Ictalurus nebulosus",2,0,0,2,120,0.0166666666666667,NA,"fish",NA,1.81291335664286,-1.77815125038364,-9.59445607155852,-9.59445607155852,2.54415711899904e-10,1.65370212734938e-08,"g.ml"
"38","Connera lake_Kelicottia longispina","Kelicottia longispina","Adirondack lakes","Connera lake","Kelicottia longispina","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Kelicottia longispina",1,0,1953,0,0,NA,0.001953,"zooplankton",-2.70929775671215,-7.69897000433602,NA,NA,-2.70929775671215,0.001953,3.906e-11,"g.ml"
"39","Connera lake_Keratella cochlearis","Keratella cochlearis","Adirondack lakes","Connera lake","Keratella cochlearis","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Keratella cochlearis",2,0,5156,0,0,NA,0.005156,"zooplankton",-2.28768709131863,-8,NA,NA,-2.28768709131863,0.005156,5.156e-11,"g.ml"
"40","Connera lake_Keratella crassa","Keratella crassa","Adirondack lakes","Connera lake","Keratella crassa","species","rotifer",NA,"invertebrate","swimming",1.89e-06,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Keratella crassa",1,0,1074,0,0,NA,0.001074,"zooplankton",-2.96899571863646,-5.72353819582676,NA,NA,-2.96899571863646,0.001074,2.02986e-09,"g.ml"
"41","Connera lake_Leptodora kindtii","Leptodora kindtii","Adirondack lakes","Connera lake","Leptodora kindtii","species","cladocera",NA,"invertebrate","swimming",0.00456,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Leptodora kindtii",1,0,18,0,0,NA,1.8e-05,"zooplankton",-4.74472749489669,-2.34103515733557,NA,NA,-4.74472749489669,1.8e-05,8.20800000000001e-08,"g.ml"
"42","Connera lake_Luxilus cornutus","Luxilus cornutus","Adirondack lakes","Connera lake","Luxilus cornutus","species","common shiner",NA,"ectotherm vertebrate","swimming",8.5,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Luxilus cornutus",1,0,0,2,20,0.1,NA,"fish",NA,0.929418925714293,-1,-8.81630482117487,-8.81630482117487,1.52649427139943e-09,1.29752013068951e-08,"g.ml"
"43","Connera lake_Lyngbya sp.","Lyngbya sp.","Adirondack lakes","Connera lake","Lyngbya sp.","genus","cyanobacteria",NA,"primary producer","floating",7.39e-09,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Lyngbya sp.",1,3290,0,0,0,NA,3290,"phytoplankton",3.51719589794997,-8.13135556160517,NA,NA,3.51719589794997,3290,2.43131e-05,"g.ml"
"44","Connera lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Connera lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Mallomonas sp.",1,14,0,0,0,NA,14,"phytoplankton",1.14612803567824,-8.24795155218056,NA,NA,1.14612803567824,14,7.91e-08,"g.ml"
"45","Connera lake_Melosira sp.","Melosira sp.","Adirondack lakes","Connera lake","Melosira sp.","genus","diatom",NA,"primary producer","floating",5.8e-10,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Melosira sp.",1,10.5,0,0,0,NA,10.5,"phytoplankton",1.02118929906994,-9.23657200643706,NA,NA,1.02118929906994,10.5,6.09e-09,"g.ml"
"46","Connera lake_Merismopedia tenuissima","Merismopedia tenuissima","Adirondack lakes","Connera lake","Merismopedia tenuissima","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Merismopedia tenuissima",1,336,0,0,0,NA,336,"phytoplankton",2.52633927738984,-10.6179829574251,NA,NA,2.52633927738984,336,8.0976e-09,"g.ml"
"47","Connera lake_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Connera lake","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Mesocyclops edax",1,0,2139,0,0,NA,0.002139,"zooplankton",-2.66978921542847,-5,NA,NA,-2.66978921542847,0.002139,2.139e-08,"g.ml"
"48","Connera lake_nanoflagellates ","nanoflagellates ","Adirondack lakes","Connera lake","nanoflagellates ",NA,NA,NA,"primary producer","swimming",3.49e-12,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","nanoflagellates ",1,353.5,0,0,0,NA,353.5,"phytoplankton",2.54838941813292,-11.4571745730408,NA,NA,2.54838941813292,353.5,1.233715e-09,"g.ml"
"49","Connera lake_Notemigonus crysoleucas","Notemigonus crysoleucas","Adirondack lakes","Connera lake","Notemigonus crysoleucas","species","golden shiner",NA,"ectotherm vertebrate","swimming",10,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Notemigonus crysoleucas",2,0,0,35,120.2380952,0.291089109003117,NA,"fish",NA,1,-0.535974043232887,-8.35227886440776,-8.35227886440776,4.44345857360022e-09,4.44345857360022e-08,"g.ml"
"50","Connera lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Connera lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Oocyctis sp.",1,59.5,0,0,0,NA,59.5,"phytoplankton",1.77451696572855,-7.06499684854635,NA,NA,1.77451696572855,59.5,5.12295e-06,"g.ml"
"51","Connera lake_Pediastrum tetras","Pediastrum tetras","Adirondack lakes","Connera lake","Pediastrum tetras","species","green algae",NA,"primary producer","floating",4.91e-10,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Pediastrum tetras",1,7,0,0,0,NA,7,"phytoplankton",0.845098040014257,-9.30891850787703,NA,NA,0.845098040014257,7,3.437e-09,"g.ml"
"52","Connera lake_Perca flavescens","Perca flavescens","Adirondack lakes","Connera lake","Perca flavescens","species","American yellow perch",NA,"ectotherm vertebrate","swimming",45,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Perca flavescens",2,0,0,78,100.5594136,0.775660847727935,NA,"fish",NA,1.65321251377534,-0.110328129459311,-7.92663295063419,-7.92663295063419,1.18404184060551e-08,5.32818828272482e-07,"g.ml"
"53","Connera lake_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Connera lake","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Peridinium inconspicuum",1,5.3,0,0,0,NA,5.3,"phytoplankton",0.724275869600789,-7.2518119729938,NA,NA,0.724275869600789,5.3,2.968e-07,"g.ml"
"54","Connera lake_Pimephales notatus","Pimephales notatus","Adirondack lakes","Connera lake","Pimephales notatus","species","bluntnose minnow",NA,"ectotherm vertebrate","swimming",4,"USA",-73.94,44.31,"lakes",506,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,0.602059991327962,NA,NA,NA,NA,NA,"g.ml"
"55","Connera lake_Polyarthra vulgaris","Polyarthra vulgaris","Adirondack lakes","Connera lake","Polyarthra vulgaris","species","rotifer",NA,"invertebrate","swimming",5.09e-07,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Polyarthra vulgaris",1,0,3711,0,0,NA,0.003711,"zooplankton",-2.43050904565122,-6.29328221766324,NA,NA,-2.43050904565122,0.003711,1.888899e-09,"g.ml"
"56","Connera lake_Rhabdoderma sp.","Rhabdoderma sp.","Adirondack lakes","Connera lake","Rhabdoderma sp.","genus","cyanobacteria",NA,"primary producer","floating",7.68e-11,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Rhabdoderma sp.",1,147,0,0,0,NA,147,"phytoplankton",2.16731733474818,-10.1146387799685,NA,NA,2.16731733474818,147,1.12896e-08,"g.ml"
"57","Connera lake_Salvelinus fontinalis large","Salvelinus fontinalis large","Adirondack lakes","Connera lake","Salvelinus fontinalis large","species","brook trout",NA,"ectotherm vertebrate","swimming",64,"USA",-73.94,44.31,"lakes",506,1,"Large was assumed to be the splake. This corrected mean mass from 1891","Connera lake","Salvelinus fontinalis large",1,0,0,4,80,0.05,NA,"fish",NA,1.80617997398389,-1.30102999566398,-9.11733481683886,-9.11733481683886,7.63247135699714e-10,4.88478166847817e-08,"g.ml"
"58","Connera lake_Salvelinus fontinalis small","Salvelinus fontinalis small","Adirondack lakes","Connera lake","Salvelinus fontinalis small","species","brook trout",NA,"ectotherm vertebrate","swimming",1891,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Salvelinus fontinalis small",1,0,0,4,80,0.05,NA,"fish",NA,3.27669152884504,-1.30102999566398,-9.11733481683886,-9.11733481683886,7.63247135699714e-10,1.44330033360816e-06,"g.ml"
"59","Connera lake_Scenedesmus sp.","Scenedesmus sp.","Adirondack lakes","Connera lake","Scenedesmus sp.","genus","green algae",NA,"primary producer","floating",1.61e-10,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Scenedesmus sp.",1,91,0,0,0,NA,91,"phytoplankton",1.95904139232109,-9.79317412396815,NA,NA,1.95904139232109,91,1.4651e-08,"g.ml"
"60","Connera lake_Schroederia setigera","Schroederia setigera","Adirondack lakes","Connera lake","Schroederia setigera","species","green algae",NA,"primary producer","floating",6.37e-10,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Schroederia setigera",1,7,0,0,0,NA,7,"phytoplankton",0.845098040014257,-9.19586056766465,NA,NA,0.845098040014257,7,4.459e-09,"g.ml"
"61","Connera lake_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Connera lake","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Sphaerocystis schroeteri",1,56,0,0,0,NA,56,"phytoplankton",1.7481880270062,-8.95467702121334,NA,NA,1.7481880270062,56,6.216e-08,"g.ml"
"62","Connera lake_Tabellaria fenestrata","Tabellaria fenestrata","Adirondack lakes","Connera lake","Tabellaria fenestrata","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Tabellaria fenestrata",1,50.8,0,0,0,NA,50.8,"phytoplankton",1.70586371228392,-8.97061622231479,NA,NA,1.70586371228392,50.8,5.4356e-08,"g.ml"
"63","Connera lake_Tabellaria flocculosa","Tabellaria flocculosa","Adirondack lakes","Connera lake","Tabellaria flocculosa","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Tabellaria flocculosa",1,5.3,0,0,0,NA,5.3,"phytoplankton",0.724275869600789,-8.97061622231479,NA,NA,0.724275869600789,5.3,5.671e-09,"g.ml"
"64","Connera lake_Tetraedron caudatum","Tetraedron caudatum","Adirondack lakes","Connera lake","Tetraedron caudatum","species","green algae",NA,"primary producer","floating",7.02e-10,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Tetraedron caudatum",1,7,0,0,0,NA,7,"phytoplankton",0.845098040014257,-9.15366288787019,NA,NA,0.845098040014257,7,4.914e-09,"g.ml"
"65","Connera lake_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Connera lake","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-73.94,44.31,"lakes",506,1,"","Connera lake","Tropocyclops prasinus",1,0,2896,0,0,NA,0.002896,"zooplankton",-2.53820144247489,-5.16430942850757,NA,NA,-2.53820144247489,0.002896,1.98376e-08,"g.ml"
