"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","High pond_fish eggs","fish eggs","Adirondack lakes","High pond","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-74.66,44.09,"lakes",573,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"12","High pond_fish fry","fish fry","Adirondack lakes","High pond","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-74.66,44.09,"lakes",573,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"13","High pond_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","High pond","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Holopedium gibberum",1,0,2,0,0,NA,2e-06,"zooplankton",-5.69897000433602,-4.16621562534352,NA,NA,-5.69897000433602,2e-06,1.364e-10,"g.ml"
"14","High pond_Kelicottia bostoniensis","Kelicottia bostoniensis","Adirondack lakes","High pond","Kelicottia bostoniensis","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Kelicottia bostoniensis",1,0,33,0,0,NA,3.3e-05,"zooplankton",-4.48148606012211,-7.69897000433602,NA,NA,-4.48148606012211,3.3e-05,6.59999999999999e-13,"g.ml"
"15","High pond_Kelicottia longispina","Kelicottia longispina","Adirondack lakes","High pond","Kelicottia longispina","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Kelicottia longispina",1,0,33,0,0,NA,3.3e-05,"zooplankton",-4.48148606012211,-7.69897000433602,NA,NA,-4.48148606012211,3.3e-05,6.59999999999999e-13,"g.ml"
"16","High pond_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","High pond","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Keratella taurocephala",1,0,33223,0,0,NA,0.033223,"zooplankton",-1.47856115380457,-8,NA,NA,-1.47856115380457,0.033223,3.3223e-10,"g.ml"
"17","High pond_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","High pond","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Mallomonas sp.",1,40.3,0,0,0,NA,40.3,"phytoplankton",1.60530504614111,-8.24795155218056,NA,NA,1.60530504614111,40.3,2.27695e-07,"g.ml"
"18","High pond_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","High pond","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Mesocyclops edax",1,0,231,0,0,NA,0.000231,"zooplankton",-3.63638802010786,-5,NA,NA,-3.63638802010786,0.000231,2.31e-09,"g.ml"
"19","High pond_Monostyla lunaris","Monostyla lunaris","Adirondack lakes","High pond","Monostyla lunaris","species","rotifer",NA,"invertebrate","swimming",1.37e-06,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Monostyla lunaris",1,0,45,0,0,NA,4.5e-05,"zooplankton",-4.34678748622466,-5.86327943284359,NA,NA,-4.34678748622466,4.5e-05,6.165e-11,"g.ml"
"20","High pond_nanoflagellates ","nanoflagellates ","Adirondack lakes","High pond","nanoflagellates ",NA,NA,NA,"primary producer","swimming",3.49e-12,"USA",-74.66,44.09,"lakes",573,1,"","High pond","nanoflagellates ",1,59.5,0,0,0,NA,59.5,"phytoplankton",1.77451696572855,-11.4571745730408,NA,NA,1.77451696572855,59.5,2.07655e-10,"g.ml"
"21","High pond_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","High pond","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Peridinium inconspicuum",1,8.8,0,0,0,NA,8.8,"phytoplankton",0.944482672150169,-7.2518119729938,NA,NA,0.944482672150169,8.8,4.928e-07,"g.ml"
"22","High pond_Salvelinus fontinalis","Salvelinus fontinalis","Adirondack lakes","High pond","Salvelinus fontinalis","species","brook trout",NA,"ectotherm vertebrate","swimming",514,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Salvelinus fontinalis",2,0,0,6,75.55555556,0.0794117647012111,NA,"fish",NA,2.71096311899528,-1.10011515290881,-8.91641997408369,-8.91641997408369,1.21221603898118e-09,6.23079044036326e-07,"g.ml"
"23","High pond_Synchaeta sp.","Synchaeta sp.","Adirondack lakes","High pond","Synchaeta sp.","genus","rotifer",NA,"invertebrate","swimming",1.37e-05,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Synchaeta sp.",1,0,43728,0,0,NA,0.043728,"zooplankton",-1.35924038565141,-4.86327943284359,NA,NA,-1.35924038565141,0.043728,5.990736e-07,"g.ml"
"24","High pond_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","High pond","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-74.66,44.09,"lakes",573,1,"","High pond","Tropocyclops prasinus",1,0,437,0,0,NA,0.000437,"zooplankton",-3.35951856302958,-5.16430942850757,NA,NA,-3.35951856302958,0.000437,2.99345e-09,"g.ml"
