"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","Safford Lake_Daphnia catawba","Daphnia catawba","Adirondack lakes","Safford Lake","Daphnia catawba","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Daphnia catawba",1,0,1878,0,0,NA,0.001878,"zooplankton",-2.72630441206991,-5,NA,NA,-2.72630441206991,0.001878,1.878e-08,"g.ml"
"12","Safford Lake_Diaphanosoma birgei","Diaphanosoma birgei","Adirondack lakes","Safford Lake","Diaphanosoma birgei","species","cladocera",NA,"invertebrate","swimming",4.01e-05,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Diaphanosoma birgei",1,0,734,0,0,NA,0.000734,"zooplankton",-3.13430394008393,-4.39685562737982,NA,NA,-3.13430394008393,0.000734,2.94334e-08,"g.ml"
"13","Safford Lake_Diaptomus minutus","Diaptomus minutus","Adirondack lakes","Safford Lake","Diaptomus minutus","species","copepod",NA,"invertebrate","swimming",1.44e-05,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Diaptomus minutus",1,0,17805,0,0,NA,0.017805,"zooplankton",-1.74945802198973,-4.84163750790475,NA,NA,-1.74945802198973,0.017805,2.56392e-07,"g.ml"
"14","Safford Lake_Euastrum sp.","Euastrum sp.","Adirondack lakes","Safford Lake","Euastrum sp.","genus","green algae",NA,"primary producer","floating",3.21e-09,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Euastrum sp.",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-8.49349496759513,NA,NA,-0.522878745280338,0.3,9.63e-10,"g.ml"
"15","Safford Lake_Eucyclops agilis","Eucyclops agilis","Adirondack lakes","Safford Lake","Eucyclops agilis","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Eucyclops agilis",1,0,29,0,0,NA,2.9e-05,"zooplankton",-4.53760200210104,-5,NA,NA,-4.53760200210104,2.9e-05,2.9e-10,"g.ml"
"16","Safford Lake_fish eggs","fish eggs","Adirondack lakes","Safford Lake","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-74.92,43.78,"lakes",537,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"17","Safford Lake_fish fry","fish fry","Adirondack lakes","Safford Lake","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-74.92,43.78,"lakes",537,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"18","Safford Lake_Fragilaria sp.","Fragilaria sp.","Adirondack lakes","Safford Lake","Fragilaria sp.","genus","diatom",NA,"primary producer","floating",2.85e-09,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Fragilaria sp.",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-8.54515513999149,NA,NA,-0.522878745280338,0.3,8.55e-10,"g.ml"
"19","Safford Lake_Gastropus stylifer","Gastropus stylifer","Adirondack lakes","Safford Lake","Gastropus stylifer","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Gastropus stylifer",1,0,3125,0,0,NA,0.003125,"zooplankton",-2.50514997831991,-6.06803388527183,NA,NA,-2.50514997831991,0.003125,2.671875e-09,"g.ml"
"20","Safford Lake_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","Safford Lake","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Holopedium gibberum",1,0,4225,0,0,NA,0.004225,"zooplankton",-2.37417328671429,-4.16621562534352,NA,NA,-2.37417328671429,0.004225,2.88145e-07,"g.ml"
"21","Safford Lake_Ictalurus nebulosus","Ictalurus nebulosus","Adirondack lakes","Safford Lake","Ictalurus nebulosus","species","brown bullhead",NA,"ectotherm vertebrate","swimming",57,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Ictalurus nebulosus",2,0,0,16,90.66666667,0.176470588228806,NA,"fish",NA,1.75587485567249,-0.753327666674578,-8.56963248784945,-8.56963248784945,2.69381342001759e-09,1.53547364941003e-07,"g.ml"
"22","Safford Lake_Kelicottia bostoniensis","Kelicottia bostoniensis","Adirondack lakes","Safford Lake","Kelicottia bostoniensis","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Kelicottia bostoniensis",1,0,417,0,0,NA,0.000417,"zooplankton",-3.37986394502624,-7.69897000433602,NA,NA,-3.37986394502624,0.000417,8.34e-12,"g.ml"
"23","Safford Lake_Keratella crassa","Keratella crassa","Adirondack lakes","Safford Lake","Keratella crassa","species","rotifer",NA,"invertebrate","swimming",1.89e-06,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Keratella crassa",1,0,48958,0,0,NA,0.048958,"zooplankton",-1.31017633201252,-5.72353819582676,NA,NA,-1.31017633201252,0.048958,9.253062e-08,"g.ml"
"24","Safford Lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Safford Lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Keratella taurocephala",1,0,55312,0,0,NA,0.055312,"zooplankton",-1.25718063780167,-8,NA,NA,-1.25718063780167,0.055312,5.5312e-10,"g.ml"
"25","Safford Lake_Lepomis gibbosus","Lepomis gibbosus","Adirondack lakes","Safford Lake","Lepomis gibbosus","species","pumpkinseed",NA,"ectotherm vertebrate","swimming",10,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Lepomis gibbosus",1,0,0,1,25,0.04,NA,"fish",NA,1,-1.39794000867204,-9.21424482984691,-9.21424482984691,6.10597708559771e-10,6.10597708559771e-09,"g.ml"
"26","Safford Lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Safford Lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Mallomonas sp.",1,2.5,0,0,0,NA,2.5,"phytoplankton",0.397940008672038,-8.24795155218056,NA,NA,0.397940008672038,2.5,1.4125e-08,"g.ml"
"27","Safford Lake_Melosira sp.","Melosira sp.","Adirondack lakes","Safford Lake","Melosira sp.","genus","diatom",NA,"primary producer","floating",5.8e-10,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Melosira sp.",1,1.8,0,0,0,NA,1.8,"phytoplankton",0.255272505103306,-9.23657200643706,NA,NA,0.255272505103306,1.8,1.044e-09,"g.ml"
"28","Safford Lake_Merismopedia tenuissima","Merismopedia tenuissima","Adirondack lakes","Safford Lake","Merismopedia tenuissima","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Merismopedia tenuissima",1,207.2,0,0,0,NA,207.2,"phytoplankton",2.3163897510732,-10.6179829574251,NA,NA,2.3163897510732,207.2,4.99352e-09,"g.ml"
"29","Safford Lake_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Safford Lake","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Mesocyclops edax",1,0,14090,0,0,NA,0.01409,"zooplankton",-1.85108900689064,-5,NA,NA,-1.85108900689064,0.01409,1.409e-07,"g.ml"
"30","Safford Lake_nanoflagellates ","nanoflagellates ","Adirondack lakes","Safford Lake","nanoflagellates ",NA,NA,NA,"primary producer","swimming",3.49e-12,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","nanoflagellates ",1,1.8,0,0,0,NA,1.8,"phytoplankton",0.255272505103306,-11.4571745730408,NA,NA,0.255272505103306,1.8,6.282e-12,"g.ml"
"31","Safford Lake_Nitzschia sp.","Nitzschia sp.","Adirondack lakes","Safford Lake","Nitzschia sp.","genus","diatom",NA,"primary producer","floating",1.26e-10,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Nitzschia sp.",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-9.89962945488244,NA,NA,-0.522878745280338,0.3,3.78e-11,"g.ml"
"32","Safford Lake_Notemigonus crysoleucas","Notemigonus crysoleucas","Adirondack lakes","Safford Lake","Notemigonus crysoleucas","species","golden shiner",NA,"ectotherm vertebrate","swimming",16.4,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Notemigonus crysoleucas",1,0,0,11,23.91304348,0.459999999966546,NA,"fish",NA,1.2148438480477,-0.337242168350011,-8.15354698952489,-8.15354698952489,7.02187364792668e-09,1.15158727825998e-07,"g.ml"
"33","Safford Lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Safford Lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Oocyctis sp.",1,34.6,0,0,0,NA,34.6,"phytoplankton",1.53907609879278,-7.06499684854635,NA,NA,1.53907609879278,34.6,2.97906e-06,"g.ml"
"34","Safford Lake_Perca flavescens","Perca flavescens","Adirondack lakes","Safford Lake","Perca flavescens","species","American yellow perch",NA,"ectotherm vertebrate","swimming",46,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Perca flavescens",2,0,0,69,94.86215539,0.727371202101884,NA,"fish",NA,1.66275783168157,-0.138243897419087,-7.95454871859396,-7.95454871859396,1.11032797318944e-08,5.10750867667141e-07,"g.ml"
"35","Safford Lake_Peridinium cinctum","Peridinium cinctum","Adirondack lakes","Safford Lake","Peridinium cinctum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Peridinium cinctum",1,0.7,0,0,0,NA,0.7,"phytoplankton",-0.154901959985743,-7.2518119729938,NA,NA,-0.154901959985743,0.7,3.92e-08,"g.ml"
"36","Safford Lake_Polyarthra euryptera","Polyarthra euryptera","Adirondack lakes","Safford Lake","Polyarthra euryptera","species","rotifer",NA,"invertebrate","swimming",1.09e-06,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Polyarthra euryptera",1,0,2813,0,0,NA,0.002813,"zooplankton",-2.5508302678348,-5.96257350205938,NA,NA,-2.5508302678348,0.002813,3.06617e-09,"g.ml"
"37","Safford Lake_Polyarthra major","Polyarthra major","Adirondack lakes","Safford Lake","Polyarthra major","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Polyarthra major",1,0,521,0,0,NA,0.000521,"zooplankton",-3.28316227670048,-6.06803388527183,NA,NA,-3.28316227670048,0.000521,4.45455e-10,"g.ml"
"38","Safford Lake_Polyarthra remata","Polyarthra remata","Adirondack lakes","Safford Lake","Polyarthra remata","species","rotifer",NA,"invertebrate","swimming",1.99e-07,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Polyarthra remata",1,0,313,0,0,NA,0.000313,"zooplankton",-3.50445566245355,-6.70114692359029,NA,NA,-3.50445566245355,0.000313,6.2287e-11,"g.ml"
"39","Safford Lake_Salvelinus fontinalis","Salvelinus fontinalis","Adirondack lakes","Safford Lake","Salvelinus fontinalis","species","brook trout",NA,"ectotherm vertebrate","swimming",180,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Salvelinus fontinalis",1,0,0,4,66.66666667,0.059999999997,NA,"fish",NA,2.25527250510331,-1.22184874963807,-9.03815357081295,-9.03815357081295,9.1589656279386e-10,1.64861381302895e-07,"g.ml"
"40","Safford Lake_Scenedesmus sp.","Scenedesmus sp.","Adirondack lakes","Safford Lake","Scenedesmus sp.","genus","green algae",NA,"primary producer","floating",1.61e-10,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Scenedesmus sp.",1,6.3,0,0,0,NA,6.3,"phytoplankton",0.799340549453582,-9.79317412396815,NA,NA,0.799340549453582,6.3,1.0143e-09,"g.ml"
"41","Safford Lake_Schroederia setigera","Schroederia setigera","Adirondack lakes","Safford Lake","Schroederia setigera","species","green algae",NA,"primary producer","floating",6.37e-10,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Schroederia setigera",1,4.9,0,0,0,NA,4.9,"phytoplankton",0.690196080028514,-9.19586056766465,NA,NA,0.690196080028514,4.9,3.1213e-09,"g.ml"
"42","Safford Lake_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Safford Lake","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Sphaerocystis schroeteri",1,123.9,0,0,0,NA,123.9,"phytoplankton",2.09307130637606,-8.95467702121334,NA,NA,2.09307130637606,123.9,1.37529e-07,"g.ml"
"43","Safford Lake_Tabellaria fenestrata","Tabellaria fenestrata","Adirondack lakes","Safford Lake","Tabellaria fenestrata","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Tabellaria fenestrata",1,0.1,0,0,0,NA,0.1,"phytoplankton",-1,-8.97061622231479,NA,NA,-1,0.1,1.07e-10,"g.ml"
"44","Safford Lake_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Safford Lake","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-74.92,43.78,"lakes",537,1,"","Safford Lake","Tropocyclops prasinus",1,0,3345,0,0,NA,0.003345,"zooplankton",-2.47560387789616,-5.16430942850757,NA,NA,-2.47560387789616,0.003345,2.291325e-08,"g.ml"
