"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"23","Long Lake_Dinobryon bavaricum","Dinobryon bavaricum","Adirondack lakes","Long Lake","Dinobryon bavaricum","species","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Dinobryon bavaricum",1,108.5,0,0,0,NA,108.5,"phytoplankton",2.03542973818455,-8.86646109162978,NA,NA,2.03542973818455,108.5,1.4756e-07,"g.ml"
"24","Long Lake_Dinobryon sp.","Dinobryon sp.","Adirondack lakes","Long Lake","Dinobryon sp.","genus","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Dinobryon sp.",1,21,0,0,0,NA,21,"phytoplankton",1.32221929473392,-8.86646109162978,NA,NA,1.32221929473392,21,2.856e-08,"g.ml"
"25","Long Lake_Elakatrothrix gelatinosa","Elakatrothrix gelatinosa","Adirondack lakes","Long Lake","Elakatrothrix gelatinosa","species","phytoplankton",NA,"primary producer","floating",1.96e-10,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Elakatrothrix gelatinosa",1,52.5,0,0,0,NA,52.5,"phytoplankton",1.72015930340596,-9.70774392864352,NA,NA,1.72015930340596,52.5,1.029e-08,"g.ml"
"26","Long Lake_Epishura lacustris","Epishura lacustris","Adirondack lakes","Long Lake","Epishura lacustris","species","copepod",NA,"invertebrate","swimming",0.000122,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Epishura lacustris",1,0,19,0,0,NA,1.9e-05,"zooplankton",-4.72124639904717,-3.91364016932525,NA,NA,-4.72124639904717,1.9e-05,2.318e-09,"g.ml"
"27","Long Lake_Euchlanis triquetra","Euchlanis triquetra","Adirondack lakes","Long Lake","Euchlanis triquetra","species","rotifer",NA,"invertebrate","swimming",1.67e-06,"USA",-73.93,44.32,"lakes",518,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"zooplankton",NA,-5.77728352885242,NA,NA,NA,NA,NA,"g.ml"
"28","Long Lake_fish eggs","fish eggs","Adirondack lakes","Long Lake","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-73.93,44.32,"lakes",518,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"29","Long Lake_fish fry","fish fry","Adirondack lakes","Long Lake","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-73.93,44.32,"lakes",518,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"30","Long Lake_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","Long Lake","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Holopedium gibberum",1,0,3765,0,0,NA,0.003765,"zooplankton",-2.42423501946328,-4.16621562534352,NA,NA,-2.42423501946328,0.003765,2.56773e-07,"g.ml"
"31","Long Lake_Ictalurus nebulosus","Ictalurus nebulosus","Adirondack lakes","Long Lake","Ictalurus nebulosus","species","brown bullhead",NA,"ectotherm vertebrate","swimming",65,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Ictalurus nebulosus",2,0,0,27,69.64285714,0.387692307708213,NA,"fish",NA,1.81291335664286,-0.411512815843494,-8.22781763701837,-8.22781763701837,5.91810086782209e-09,3.84676556408436e-07,"g.ml"
"32","Long Lake_Kelicottia bostoniensis","Kelicottia bostoniensis","Adirondack lakes","Long Lake","Kelicottia bostoniensis","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Kelicottia bostoniensis",1,0,157969,0,0,NA,0.157969,"zooplankton",-0.801428131082677,-7.69897000433602,NA,NA,-0.801428131082677,0.157969,3.15938e-09,"g.ml"
"33","Long Lake_Keratella crassa","Keratella crassa","Adirondack lakes","Long Lake","Keratella crassa","species","rotifer",NA,"invertebrate","swimming",1.89e-06,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Keratella crassa",1,0,105625,0,0,NA,0.105625,"zooplankton",-0.976233278042251,-5.72353819582676,NA,NA,-0.976233278042251,0.105625,1.9963125e-07,"g.ml"
"34","Long Lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Long Lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Keratella taurocephala",1,0,62812,0,0,NA,0.062812,"zooplankton",-1.20195737798368,-8,NA,NA,-1.20195737798368,0.062812,6.2812e-10,"g.ml"
"35","Long Lake_Lepomis gibbosus","Lepomis gibbosus","Adirondack lakes","Long Lake","Lepomis gibbosus","species","pumpkinseed",NA,"ectotherm vertebrate","swimming",5,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Lepomis gibbosus",1,0,0,1,25,0.04,NA,"fish",NA,0.698970004336019,-1.39794000867204,-9.21424482984691,-9.21424482984691,6.10597708559771e-10,3.05298854279886e-09,"g.ml"
"36","Long Lake_Luxilus cornutus","Luxilus cornutus","Adirondack lakes","Long Lake","Luxilus cornutus","species","common shiner",NA,"ectotherm vertebrate","swimming",10,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Luxilus cornutus",2,0,0,184,68.63799283,2.68073107055628,NA,"fish",NA,1,0.428253247988244,-7.38805157318663,-7.38805157318663,4.0921206223666e-08,4.0921206223666e-07,"g.ml"
"37","Long Lake_Lyngbya sp.","Lyngbya sp.","Adirondack lakes","Long Lake","Lyngbya sp.","genus","cyanobacteria",NA,"primary producer","floating",7.39e-09,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Lyngbya sp.",1,105,0,0,0,NA,105,"phytoplankton",2.02118929906994,-8.13135556160517,NA,NA,2.02118929906994,105,7.7595e-07,"g.ml"
"38","Long Lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Long Lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Mallomonas sp.",1,10.5,0,0,0,NA,10.5,"phytoplankton",1.02118929906994,-8.24795155218056,NA,NA,1.02118929906994,10.5,5.9325e-08,"g.ml"
"39","Long Lake_Merismopedia tenuissima","Merismopedia tenuissima","Adirondack lakes","Long Lake","Merismopedia tenuissima","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Merismopedia tenuissima",1,7812,0,0,0,NA,7812,"phytoplankton",3.89276223461582,-10.6179829574251,NA,NA,3.89276223461582,7812,1.882692e-07,"g.ml"
"40","Long Lake_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Long Lake","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Mesocyclops edax",1,0,516,0,0,NA,0.000516,"zooplankton",-3.28735029837279,-5,NA,NA,-3.28735029837279,0.000516,5.16e-09,"g.ml"
"41","Long Lake_Navicula sp.","Navicula sp.","Adirondack lakes","Long Lake","Navicula sp.","genus","diatom",NA,"primary producer","floating",9.01e-10,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Navicula sp.",1,8.8,0,0,0,NA,8.8,"phytoplankton",0.944482672150169,-9.04527520902094,NA,NA,0.944482672150169,8.8,7.9288e-09,"g.ml"
"42","Long Lake_Notemigonus crysoleucas","Notemigonus crysoleucas","Adirondack lakes","Long Lake","Notemigonus crysoleucas","species","golden shiner",NA,"ectotherm vertebrate","swimming",9,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Notemigonus crysoleucas",3,0,0,108,99.19354839,1.08878048777301,NA,"fish",NA,0.954242509439325,0.0369403291970757,-7.7793644919778,-7.7793644919778,1.66201717739697e-08,1.49581545965727e-07,"g.ml"
"43","Long Lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Long Lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Oocyctis sp.",1,21,0,0,0,NA,21,"phytoplankton",1.32221929473392,-7.06499684854635,NA,NA,1.32221929473392,21,1.8081e-06,"g.ml"
"44","Long Lake_Pediastrum tetras","Pediastrum tetras","Adirondack lakes","Long Lake","Pediastrum tetras","species","green algae",NA,"primary producer","floating",4.91e-10,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Pediastrum tetras",1,7,0,0,0,NA,7,"phytoplankton",0.845098040014257,-9.30891850787703,NA,NA,0.845098040014257,7,3.437e-09,"g.ml"
"45","Long Lake_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Long Lake","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Peridinium inconspicuum",1,31.5,0,0,0,NA,31.5,"phytoplankton",1.4983105537896,-7.2518119729938,NA,NA,1.4983105537896,31.5,1.764e-06,"g.ml"
"46","Long Lake_Peridinium wisconsinense","Peridinium wisconsinense","Adirondack lakes","Long Lake","Peridinium wisconsinense","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Peridinium wisconsinense",1,0.4,0,0,0,NA,0.4,"phytoplankton",-0.397940008672038,-7.2518119729938,NA,NA,-0.397940008672038,0.4,2.24e-08,"g.ml"
"47","Long Lake_Pimephales notatus","Pimephales notatus","Adirondack lakes","Long Lake","Pimephales notatus","species","bluntnose minnow",NA,"ectotherm vertebrate","swimming",2.3,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Pimephales notatus",1,0,0,12,24,0.5,NA,"fish",NA,0.361727836017593,-0.301029995663981,-8.11733481683886,-8.11733481683886,7.63247135699714e-09,1.75546841210934e-08,"g.ml"
"48","Long Lake_Pimephales promelas","Pimephales promelas","Adirondack lakes","Long Lake","Pimephales promelas","species","fathead minnow",NA,"ectotherm vertebrate","swimming",2.2,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Pimephales promelas",1,0,0,20,24.09638554,0.8300000000747,NA,"fish",NA,0.342422680822206,-0.0809219075848396,-7.89722672875971,-7.89722672875971,1.26699024537555e-08,2.78737853982622e-08,"g.ml"
"49","Long Lake_Polyarthra euryptera","Polyarthra euryptera","Adirondack lakes","Long Lake","Polyarthra euryptera","species","rotifer",NA,"invertebrate","swimming",1.09e-06,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Polyarthra euryptera",1,0,18594,0,0,NA,0.018594,"zooplankton",-1.73062717337707,-5.96257350205938,NA,NA,-1.73062717337707,0.018594,2.026746e-08,"g.ml"
"50","Long Lake_Polyarthra major","Polyarthra major","Adirondack lakes","Long Lake","Polyarthra major","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Polyarthra major",1,0,1094,0,0,NA,0.001094,"zooplankton",-2.96098267800259,-6.06803388527183,NA,NA,-2.96098267800259,0.001094,9.3537e-10,"g.ml"
"51","Long Lake_Polyarthra vulgaris","Polyarthra vulgaris","Adirondack lakes","Long Lake","Polyarthra vulgaris","species","rotifer",NA,"invertebrate","swimming",5.09e-07,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Polyarthra vulgaris",1,0,469,0,0,NA,0.000469,"zooplankton",-3.32882715728492,-6.29328221766324,NA,NA,-3.32882715728492,0.000469,2.38721e-10,"g.ml"
"52","Long Lake_Rhizosolenia eriensis","Rhizosolenia eriensis","Adirondack lakes","Long Lake","Rhizosolenia eriensis","species","phytoplankton",NA,"primary producer","floating",3.08e-08,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Rhizosolenia eriensis",1,31.5,0,0,0,NA,31.5,"phytoplankton",1.4983105537896,-7.51144928349956,NA,NA,1.4983105537896,31.5,9.702e-07,"g.ml"
"53","Long Lake_Salvelinus fontinalis","Salvelinus fontinalis","Adirondack lakes","Long Lake","Salvelinus fontinalis","species","brook trout",NA,"ectotherm vertebrate","swimming",85,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Salvelinus fontinalis",2,0,0,14,69.44444444,0.201600000012902,NA,"fish",NA,1.92941892571429,-0.695509472198718,-8.51181429337359,-8.51181429337359,3.07741245133819e-09,2.61580058363746e-07,"g.ml"
"54","Long Lake_Salvelinus namaycush","Salvelinus namaycush","Adirondack lakes","Long Lake","Salvelinus namaycush","species","lake trout",NA,"ectotherm vertebrate","swimming",643,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Salvelinus namaycush",1,0,0,2,50,0.04,NA,"fish",NA,2.80821097292422,-1.39794000867204,-9.21424482984691,-9.21424482984691,6.10597708559771e-10,3.92614326603933e-07,"g.ml"
"55","Long Lake_Scenedesmus sp.","Scenedesmus sp.","Adirondack lakes","Long Lake","Scenedesmus sp.","genus","green algae",NA,"primary producer","floating",1.61e-10,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Scenedesmus sp.",1,87.5,0,0,0,NA,87.5,"phytoplankton",1.94200805302231,-9.79317412396815,NA,NA,1.94200805302231,87.5,1.40875e-08,"g.ml"
"56","Long Lake_Schroederia setigera","Schroederia setigera","Adirondack lakes","Long Lake","Schroederia setigera","species","green algae",NA,"primary producer","floating",6.37e-10,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Schroederia setigera",1,3.5,0,0,0,NA,3.5,"phytoplankton",0.544068044350276,-9.19586056766465,NA,NA,0.544068044350276,3.5,2.2295e-09,"g.ml"
"57","Long Lake_Semotilus atromaculatus","Semotilus atromaculatus","Adirondack lakes","Long Lake","Semotilus atromaculatus","species","creek chub",NA,"ectotherm vertebrate","swimming",2.6,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Semotilus atromaculatus",1,0,0,12,24,0.5,NA,"fish",NA,0.414973347970818,-0.301029995663981,-8.11733481683886,-8.11733481683886,7.63247135699714e-09,1.98444255281926e-08,"g.ml"
"58","Long Lake_Synedra nana","Synedra nana","Adirondack lakes","Long Lake","Synedra nana","species","diatom",NA,"primary producer","floating",9.18e-08,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Synedra nana",1,854,0,0,0,NA,854,"phytoplankton",2.931457870689,-7.03715731879876,NA,NA,2.931457870689,854,7.83972e-05,"g.ml"
"59","Long Lake_Synedra ulna","Synedra ulna","Adirondack lakes","Long Lake","Synedra ulna","species","diatom",NA,"primary producer","floating",3.62e-10,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Synedra ulna",1,22.8,0,0,0,NA,22.8,"phytoplankton",1.35793484700045,-9.44129142946684,NA,NA,1.35793484700045,22.8,8.2536e-09,"g.ml"
"60","Long Lake_Tabellaria fenestrata","Tabellaria fenestrata","Adirondack lakes","Long Lake","Tabellaria fenestrata","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Tabellaria fenestrata",1,7,0,0,0,NA,7,"phytoplankton",0.845098040014257,-8.97061622231479,NA,NA,0.845098040014257,7,7.49e-09,"g.ml"
"61","Long Lake_Tabellaria flocculosa","Tabellaria flocculosa","Adirondack lakes","Long Lake","Tabellaria flocculosa","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Tabellaria flocculosa",1,5.3,0,0,0,NA,5.3,"phytoplankton",0.724275869600789,-8.97061622231479,NA,NA,0.724275869600789,5.3,5.671e-09,"g.ml"
"62","Long Lake_Tetraedrom sp.","Tetraedrom sp.","Adirondack lakes","Long Lake","Tetraedrom sp.","genus","green algae",NA,"primary producer","floating",7.02e-10,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Tetraedrom sp.",1,266,0,0,0,NA,266,"phytoplankton",2.42488163663107,-9.15366288787019,NA,NA,2.42488163663107,266,1.86732e-07,"g.ml"
"63","Long Lake_Tetraedron caudatum","Tetraedron caudatum","Adirondack lakes","Long Lake","Tetraedron caudatum","species","green algae",NA,"primary producer","floating",7.02e-10,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Tetraedron caudatum",1,10.5,0,0,0,NA,10.5,"phytoplankton",1.02118929906994,-9.15366288787019,NA,NA,1.02118929906994,10.5,7.371e-09,"g.ml"
"64","Long Lake_Trichocerca cylindrica","Trichocerca cylindrica","Adirondack lakes","Long Lake","Trichocerca cylindrica","species","rotifer",NA,"invertebrate","swimming",2.5e-07,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Trichocerca cylindrica",1,0,781,0,0,NA,0.000781,"zooplankton",-3.1073489661227,-6.60205999132796,NA,NA,-3.1073489661227,0.000781,1.9525e-10,"g.ml"
"65","Long Lake_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Long Lake","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-73.93,44.32,"lakes",518,1,"","Long Lake","Tropocyclops prasinus",1,0,14146,0,0,NA,0.014146,"zooplankton",-1.84936634625357,-5.16430942850757,NA,NA,-1.84936634625357,0.014146,9.69001e-08,"g.ml"
