"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"G1","Isoperla grammatica",0.003927335445,"dry g.m2",0.001309111815,3,"animal","ectotherm invertebrate","species","walking",4.03400088400174e-07,0.88459897241344
"G1","Leuctra inermis",0.004227305742,"dry g.m2",0.000192150261,22,"animal","ectotherm invertebrate","species","walking",7.57476254200977e-07,0.88459897241344
"G1","Leuctra moselyi",0.000369488268,"dry g.m2",6.1581378e-05,6,"animal","ectotherm invertebrate","species","walking",9.20919297573828e-08,0.88459897241344
"G1","Leuctra nigra",0.00434091735,"dry g.m2",0.00020671035,21,"animal","ectotherm invertebrate","species","walking",7.61531232675772e-07,0.88459897241344
"G1","Limnius volckmari",0.002271568705,"dry g.m2",0.000324509815,7,"animal","ectotherm invertebrate","species","walking",3.49648002366469e-07,0.88459897241344
"G1","Navicula seminulum",5.72305066784e-05,"dry g.m2",3.52e-10,162586.6667,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Neidium",0.0005076501333112,"dry g.m2",6.64e-09,76453.33333,"plant","plant","genus","sessile",NA,0.487432933611077
"G1","Nemoura cambrica",0.000481434952,"dry g.m2",0.000481434952,1,"animal","ectotherm invertebrate","species","walking",6.60941398479332e-08,0.88459897241344
"G1","Nitzschia",8.18050666631e-06,"dry g.m2",1.07e-10,76453.33333,"plant","plant","genus","sessile",NA,0.487432933611077
"G1","Nitzschia recta",0.0001319322133399,"dry g.m2",1.97e-10,669706.6667,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Oligochaeta",0.016453639404,"dry g.m2",0.000609394052,27,"animal","ectotherm invertebrate","class","walking",2.10961274782253e-06,0.88459897241344
"G1","Plectrocnemia conspersa",0.001817747516,"dry g.m2",0.000908873758,2,"animal","ectotherm invertebrate","species","walking",2.07552884483776e-07,0.88459897241344
"G1","Plectrocnemia geniculata",0.011168221084,"dry g.m2",0.002792055271,4,"animal","ectotherm invertebrate","species","walking",9.20931411862679e-07,0.88459897241344
"G1","Silo pallipes",0.000228289425,"dry g.m2",0.000228289425,1,"animal","ectotherm invertebrate","species","walking",3.8912233656431e-08,0.88459897241344
"G1","Simuliidae",2.5013803e-05,"dry g.m2",2.5013803e-05,1,"animal","ectotherm invertebrate","family","walking",8.09596928868135e-09,0.88459897241344
"G1","Siphonoperla torrentium",0.016532065167,"dry g.m2",0.000290036231,57,"animal","ectotherm invertebrate","species","walking",2.62891898290194e-06,0.88459897241344
"G1","Synedra acus",0.0207559333307,"dry g.m2",7.9e-08,262733.3333,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Tabellaria flocculosa",0.0872027726755,"dry g.m2",2.65e-09,32906706.67,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Tanypodinae",0.000616779093,"dry g.m2",2.9370433e-05,21,"animal","ectotherm invertebrate","subfamily","walking",1.90544707237467e-07,0.88459897241344
"G1","Tipulidae",0.017188633464,"dry g.m2",0.008594316732,2,"animal","ectotherm invertebrate","family","walking",1.02301335875801e-06,0.88459897241344
"G1","Wormaldia",0.000334927471,"dry g.m2",0.000334927471,1,"animal","ectotherm invertebrate","genus","walking",5.10829881690275e-08,0.88459897241344
