"FW_name","species","species_type","metabolic_type","functional_group","taxonomic_level","movement_type","bodymass","abundance","biomass","losses","efficiencies"
"IS16","Potamophylax cingulatus","animal","ectotherm invertebrate","omnivore","species","walking",0.000451514496,4,0.001806057984,3.93157491530328e-07,0.894906554457715
"IS16","Radix balthica","animal","ectotherm invertebrate","herbivore","species","walking",0.020224476232,68,1.375264383776,9.93965801607815e-05,0.894906554457715
"IS16","Rheocricotopus effesus","animal","ectotherm invertebrate","herbivore","species","walking",0.00017360774,12,0.00208329288,5.98363307218841e-07,0.894906554457715
"IS16","Rhoicosphenia","plant","plant","plant","genus","sessile",1.92e-10,1232675.371,0.000236673671232,NA,0.51371390764214
"IS16","Rhopalodia","plant","plant","plant","genus","sessile",9.96e-09,1555051.456,0.01548831250176,NA,0.51371390764214
"IS16","Salmo trutta","animal","ectotherm vertebrate","carnivore","species","swimming",19.443597912,0.058139535,1.13044174133065,4.09049105490829e-05,0.894906554457715
"IS16","Simulium aureum","animal","ectotherm invertebrate","omnivore","species","walking",0.002042756416,28,0.057197179648,8.03713871481352e-06,0.894906554457715
"IS16","Simulium vittatum","animal","ectotherm invertebrate","omnivore","species","walking",0.00315298116,28,0.08828347248,1.09380490519429e-05,0.894906554457715
"IS16","Sperchon glandulosus","animal","ectotherm invertebrate","herbivore","species","walking",0.001134777572,16,0.018156441152,3.02549381357425e-06,0.894906554457715
"IS16","Surirella","plant","plant","plant","genus","sessile",2.92e-09,518350.4852,0.001513583416784,NA,0.51371390764214
"IS16","Synedra","plant","plant","plant","genus","sessile",2.476e-08,2297303.325,0.056881230327,NA,0.51371390764214
"IS16","Terrestrial","detritus","ectotherm invertebrate","nonfeeding",NA,"flying",NA,NA,NA,NA,0.142567045192539
"IS16","Thienemanniella sp.","animal","ectotherm invertebrate","herbivore","genus","walking",0.000146229788,488,0.071360136544,2.15419460701919e-05,0.894906554457715
