"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"Afon Berwyn","Fragilaria ulna",2.075057208,"dry g.m2",9.21e-08,22530480,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Fragilaria vaucheriae",0.04313676984,"dry g.m2",9.33e-10,46234480,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Fragilariforma virescens",0.04355821418928,"dry g.m2",7.84e-10,55558946.67,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Frustulia rhomboides saxonica",0.046274102,"dry g.m2",1.19e-09,38885800,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"Afon Berwyn","Frustulia rhomboides viridula",0.0330285333375,"dry g.m2",1.25e-09,26422826.67,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"Afon Berwyn","Gomphonema clavatum",0.00136550346661,"dry g.m2",1.7e-10,8032373.333,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Gomphonema parvulum",0.012858408876,"dry g.m2",9.21e-11,139613560,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Hydracarina",0.000116143081,"dry g.m2",0.000116143081,1,"animal","ectotherm invertebrate","genus","walking",2.40827745718801e-08,0.88459897241344
"Afon Berwyn","Isoperla grammatica",0.027671536343,"dry g.m2",0.002515594213,11,"animal","ectotherm invertebrate","species","walking",2.35184528822749e-06,0.88459897241344
"Afon Berwyn","Leuctra inermis",0.030195163788,"dry g.m2",0.000180809364,167,"animal","ectotherm invertebrate","species","walking",5.50686678211548e-06,0.88459897241344
"Afon Berwyn","Limnius volckmari",0.00898094666,"dry g.m2",0.00013404398,67,"animal","ectotherm invertebrate","species","walking",1.78641206435071e-06,0.88459897241344
"Afon Berwyn","Meridion circulare constrictum",0.02795535706842,"dry g.m2",5.26e-10,53147066.67,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"Afon Berwyn","Navicula seminulum",0.03181357553145,"dry g.m2",5.65e-10,56307213.33,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Navicula soehrensis hassiaca",0.0320941109384,"dry g.m2",1.52e-09,21114546.67,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"Afon Berwyn","Nitzschia recta",0.00046044432,"dry g.m2",1.53e-10,3009440,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Nitzschia sociabilis",0.003196635834348,"dry g.m2",9.56e-11,33437613.33,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Oligochaeta",0.04425439214,"dry g.m2",0.00045157543,98,"animal","ectotherm invertebrate","class","walking",6.18936135288017e-06,0.88459897241344
"Afon Berwyn","Orectochilus",6.7944039e-05,"dry g.m2",6.7944039e-05,1,"animal","ectotherm invertebrate","genus","walking",1.64584416846903e-08,0.88459897241344
"Afon Berwyn","Pinnularia abaujensis",0.03203256,"dry g.m2",1.4e-08,2288040,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Pinnularia appendiculata",0.022465906671,"dry g.m2",1.3e-08,1728146.667,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Pinnularia biceps",0.118520472,"dry g.m2",2.59e-08,4576080,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Pinnularia divergens",0.022465906671,"dry g.m2",1.3e-08,1728146.667,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Pinnularia subcapitata hilseana",0.0383684546707,"dry g.m2",1.21e-08,3170946.667,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"Afon Berwyn","Pinnularia viridis",0.0093782,"dry g.m2",1.3e-08,721400,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Rhithrogena semicolorata",0.02319790738,"dry g.m2",0.002319790738,10,"animal","ectotherm invertebrate","species","walking",2.018505338532e-06,0.88459897241344
"Afon Berwyn","Salmo salar",0.171014514098062,"dry g.m2",1.4728625,0.116110305,"animal","ectotherm vertebrate","species","swimming",7.23667783742297e-05,0.88459897241344
"Afon Berwyn","Salmo trutta",0.156727140874292,"dry g.m2",1.199833333,0.130624093,"animal","ectotherm vertebrate","species","swimming",0.00969731777025721,0.88459897241344
"Afon Berwyn","Sericostoma personatum",0.013433277039,"dry g.m2",0.001033329003,13,"animal","ectotherm invertebrate","species","walking",1.47779440873782e-06,0.88459897241344
"Afon Berwyn","Serratella ignita",4.9319976e-05,"dry g.m2",2.4659988e-05,2,"animal","ectotherm invertebrate","species","walking",1.60289905953808e-08,0.88459897241344
"Afon Berwyn","Silo pallipes",4.0222972e-05,"dry g.m2",4.0222972e-05,1,"animal","ectotherm invertebrate","species","walking",1.13432603053209e-08,0.88459897241344
"Afon Berwyn","Simuliidae",0.00048020877,"dry g.m2",2.6678265e-05,18,"animal","ectotherm invertebrate","family","walking",1.52547690006386e-07,0.88459897241344
"Afon Berwyn","Siphonoperla torrentium",0.038547224204,"dry g.m2",0.000232212194,166,"animal","ectotherm invertebrate","species","walking",6.53804191811075e-06,0.88459897241344
"Afon Berwyn","Surirella linearis",0.307822762688,"dry g.m2",6.4e-09,48097306.67,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Synedra acus",0.221064,"dry g.m2",3.75e-08,5895040,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Tabellaria flocculosa",1.039698812916,"dry g.m2",3.48e-09,298764026.7,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Berwyn","Tanypodinae",0.001072409856,"dry g.m2",2.2341872e-05,48,"animal","ectotherm invertebrate","subfamily","walking",3.58655398034661e-07,0.88459897241344
"Afon Berwyn","Theodoxus fluviatilis",0.001057126837,"dry g.m2",0.001057126837,1,"animal","ectotherm invertebrate","species","walking",1.15529125765961e-07,0.88459897241344
"Afon Berwyn","Tipulidae",0.017895175416,"dry g.m2",0.001491264618,12,"animal","ectotherm invertebrate","family","walking",1.76997177148377e-06,0.88459897241344
