"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"G2","Limnius volckmari",0.00914382937159161,"dry g.m2",0.000283774015,32.22222222,"animal","ectotherm invertebrate","species","walking",1.46327953682929e-06,0.88459897241344
"G2","Meridion circulare constrictum",0.00909401391852,"dry g.m2",4.44e-10,20482013.33,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"G2","Metalype fragilis",0.000110652856655601,"dry g.m2",9.9587571e-05,1.111111111,"animal","ectotherm invertebrate","species","walking",2.39907810359566e-08,0.88459897241344
"G2","Nemoura",2.13152522200907e-05,"dry g.m2",1.9183727e-05,1.111111111,"animal","ectotherm invertebrate","genus","walking",7.45077000182781e-09,0.88459897241344
"G2","Oligochaeta",0.00224625993533093,"dry g.m2",0.002021633942,1.111111111,"animal","ectotherm invertebrate","class","walking",2.0340776469651e-07,0.88459897241344
"G2","Plectrocnemia conspersa",0.000609664734383478,"dry g.m2",0.000548698261,1.111111111,"animal","ectotherm invertebrate","species","walking",8.05833990434284e-08,0.88459897241344
"G2","Protonemura meyeri",0.000376989797740079,"dry g.m2",0.000169645409,2.222222222,"animal","ectotherm invertebrate","species","walking",7.00363706173146e-08,0.88459897241344
"G2","Rhithrogena semicolorata",0.06533638368,"dry g.m2",0.001633409592,40,"animal","ectotherm invertebrate","species","walking",6.29388438098393e-06,0.88459897241344
"G2","Rhyacophila",2.17838566644883e-05,"dry g.m2",1.9605471e-05,1.111111111,"animal","ectotherm invertebrate","genus","walking",7.5667015850978e-09,0.88459897241344
"G2","Rhyacophila dorsalis",0.00221807476339671,"dry g.m2",0.000285181041,7.777777778,"animal","ectotherm invertebrate","species","walking",3.5444792581016e-07,0.88459897241344
"G2","Rhyacophila fasciata",0.000255723673307761,"dry g.m2",0.000115075653,2.222222222,"animal","ectotherm invertebrate","species","walking",5.31675907986154e-08,0.88459897241344
"G2","Rhyacophila obliterata",0.000112470095544309,"dry g.m2",5.0611543e-05,2.222222222,"animal","ectotherm invertebrate","species","walking",2.96733058960684e-08,0.88459897241344
"G2","Serratella ignita",4.96084599950392e-05,"dry g.m2",2.2323807e-05,2.222222222,"animal","ectotherm invertebrate","species","walking",1.65948830973416e-08,0.88459897241344
"G2","Silo pallipes",0.00107577992890234,"dry g.m2",0.000121025242,8.888888889,"animal","ectotherm invertebrate","species","walking",2.20419826461824e-07,0.88459897241344
"G2","Simuliidae",0.000921990400115249,"dry g.m2",5.186196e-05,17.77777778,"animal","ectotherm invertebrate","family","walking",2.41535770863546e-07,0.88459897241344
"G2","Siphonoperla torrentium",0.01022394676,"dry g.m2",0.000255598669,40,"animal","ectotherm invertebrate","species","walking",1.68650578777826e-06,0.88459897241344
"G2","Surirella brebissonii",0.0205506176,"dry g.m2",3.16e-09,6503360,"plant","plant","species","sessile",NA,0.487432933611077
"G2","Surirella linearis",0.002494720799901,"dry g.m2",2.97e-09,839973.3333,"plant","plant","species","sessile",NA,0.487432933611077
"G2","Tabellaria flocculosa",0.002943842986496,"dry g.m2",5.12e-10,5749693.333,"plant","plant","species","sessile",NA,0.487432933611077
"G2","Tanypodinae",4.02048399959795e-05,"dry g.m2",3.6184356e-05,1.111111111,"animal","ectotherm invertebrate","subfamily","walking",1.16914543820684e-08,0.88459897241344
"G2","Tipulidae",0.042091888818013,"dry g.m2",0.001894134997,22.22222222,"animal","ectotherm invertebrate","family","walking",3.88427967662417e-06,0.88459897241344
