"fwName","uniqueID","taxon","metabolic_type","bodymass","bodymass_units","abundance","abundance_units","biomass","biomass_units","trophic_1","trophic_2","strata","mobility","group","rank","kingdom","phylum","class","order","family","genus","canonicalName","authorship"
"foodweb14","Y2_PZ_27c","Symphoromyia_sp","invertebrate","1.062633333333333E-2","g_dwt",6.36942675159236,"indiv_m2","6.7683651804670897E-2","g_dwt_m2","preda",NA,"below","M","Diptera","GENUS","Animalia","Arthropoda","Insecta","Diptera","Rhagionidae","Symphoromyia","Symphoromyia","Frauenfeld, 1867"
"foodweb14","Y2_PZ_27c","Theridion_sp","invertebrate","1.3850000000000001E-4","g_dwt",6.36942675159236,"indiv_m2","8.8216560509554091E-4","g_dwt_m2","preda",NA,"above","M","Araneae","GENUS","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","Theridion","Theridion","Walckenaer, 1805"
"foodweb14","Y2_PZ_27c","Zora_nemoralis","invertebrate","3.124E-3","g_dwt",6.36942675159236,"indiv_m2","1.9898089171974501E-2","g_dwt_m2","preda",NA,"above","M","Araneae","SPECIES","Animalia","Arthropoda","Arachnida","Araneae","Miturgidae","Zora","Zora nemoralis","(Blackwall, 1861)"
"foodweb14","Y2_PZ_27c","Zora_sp_1","invertebrate","1.9799999999999999E-4","g_dwt",6.36942675159236,"indiv_m2","1.26114649681529E-3","g_dwt_m2","preda",NA,"above","M","Araneae","GENUS","Animalia","Arthropoda","Arachnida","Araneae","Miturgidae","Zora","Zora","C.L.Koch, 1847"
"foodweb14","Y2_PZ_27c","Ampedus_balteatus_L","invertebrate","9.6604492753623184E-4","g_dwt",12.7388535031847,"indiv_m2","1.23063048093787E-2","g_dwt_m2","preda",NA,"below","M","Coleoptera","SPECIES","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus balteatus","(Linnaeus, 1758)"
"foodweb14","Y2_PZ_27c","Athous_sp_L","invertebrate","4.8666666666666652E-5","g_dwt",12.7388535031847,"indiv_m2","6.1995753715498897E-4","g_dwt_m2","preda",NA,"below","M","Coleoptera","GENUS","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Athous","Athous","Eschscholtz, 1829"
"foodweb14","Y2_PZ_27c","Carabidae_sp_L","invertebrate","1.1435283581614499E-3","g_dwt",12.7388535031847,"indiv_m2","1.4567240231355999E-2","g_dwt_m2","preda",NA,"above","M","Coleoptera","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae",NA,"Carabidae",NA
"foodweb14","Y2_PZ_27c","Dalopius_marginatus_L","invertebrate","1.104857843137255E-3","g_dwt",12.7388535031847,"indiv_m2","1.4074622205570099E-2","g_dwt_m2","preda",NA,"below","M","Coleoptera","SPECIES","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Dalopius","Dalopius marginatus","(Linnaeus, 1758)"
"foodweb14","Y2_PZ_27c","Lithobius_curtipes","invertebrate","1.48633664705665E-3","g_dwt",12.7388535031847,"indiv_m2","1.8934224803269398E-2","g_dwt_m2","preda",NA,"above","R","Chilopoda","SPECIES","Animalia","Arthropoda","Chilopoda","Lithobiomorpha","Lithobiidae","Lithobius","Lithobius curtipes","C.L.Koch, 1847"
"foodweb14","Y2_PZ_27c","Lithobius_sp","invertebrate","3.0913333333333333E-4","g_dwt",12.7388535031847,"indiv_m2","3.9380042462844999E-3","g_dwt_m2","preda",NA,"above","R","Chilopoda","GENUS","Animalia","Arthropoda","Chilopoda","Lithobiomorpha","Lithobiidae","Lithobius","Lithobius","Leach, 1814"
"foodweb14","Y2_PZ_27c","Pselaphidae_sp_I","invertebrate","1.12E-4","g_dwt",12.7388535031847,"indiv_m2","1.4267515923566899E-3","g_dwt_m2","sapro",NA,"above","M","Coleoptera","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae",NA,"Pselaphidae",NA
"foodweb14","Y2_PZ_27c","Robertus_scoticus","invertebrate","3.7649999999999999E-4","g_dwt",12.7388535031847,"indiv_m2","4.7961783439490402E-3","g_dwt_m2","preda",NA,"above","M","Araneae","SPECIES","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","Robertus","Robertus scoticus","Jackson, 1914"
"foodweb14","Y2_PZ_27c","Staphylinidae_sp_I","invertebrate","1.23080972817822E-3","g_dwt",12.7388535031847,"indiv_m2","1.56791048175569E-2","g_dwt_m2","preda",NA,"above","M","Coleoptera","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae",NA,"Staphylinidae",NA
"foodweb14","Y2_PZ_27c","Asilidae_sp","invertebrate","2.69255555555556E-3","g_dwt",19.1082802547771,"indiv_m2","5.1450106157112596E-2","g_dwt_m2","preda",NA,"below","M","Diptera","FAMILY","Animalia","Arthropoda","Insecta","Diptera","Asilidae",NA,"Asilidae",NA
"foodweb14","Y2_PZ_27c","Hemiptera_sp_juvenile","invertebrate","5.6999999999999996E-5","g_dwt",19.1082802547771,"indiv_m2","1.0891719745222898E-3","g_dwt_m2","phyto",NA,"above","M","Hemiptera","ORDER","Animalia","Arthropoda","Insecta","Hemiptera",NA,NA,"Hemiptera",NA
"foodweb14","Y2_PZ_27c","Ozyptila_sp","invertebrate","2.5437499999999999E-4","g_dwt",19.1082802547771,"indiv_m2","4.8606687898089199E-3","g_dwt_m2","preda",NA,"above","M","Araneae","GENUS","Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Ozyptila","Ozyptila","Simon, 1864"
"foodweb14","Y2_PZ_27c","Athous_haemorrhoidalis_L","invertebrate","3.703583333333333E-3","g_dwt",25.4777070063694,"indiv_m2","9.4358811040339691E-2","g_dwt_m2","preda",NA,"below","M","Coleoptera","SPECIES","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Athous","Athous haemorrhoidalis","(Fabricius, 1801)"
"foodweb14","Y2_PZ_27c","Tapinocyba_pallens","invertebrate","8.5333333333333325E-5","g_dwt",25.4777070063694,"indiv_m2","2.1740976645435199E-3","g_dwt_m2","preda",NA,"above","M","Araneae","SPECIES","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Tapinocyba","Tapinocyba pallens","(O.Pickard-Cambridge, 1873)"
"foodweb14","Y2_PZ_27c","Rhagionidae_sp","invertebrate","2.5120916666666699E-3","g_dwt",31.8471337579618,"indiv_m2","8.0002919320594598E-2","g_dwt_m2","preda",NA,"below","M","Diptera","SPECIES","Animalia","Arthropoda","Insecta","Diptera","Rhagionidae","Rhagio","Rhagio idaeus","Bezzi, 1908"
"foodweb14","Y2_PZ_27c","Asthenargus_paganus","invertebrate","8.6777777777777783E-5","g_dwt",38.2165605095541,"indiv_m2","3.3163481953290895E-3","g_dwt_m2","preda",NA,"above","M","Araneae","SPECIES","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Asthenargus","Asthenargus paganus","(Simon, 1884)"
"foodweb14","Y2_PZ_27c","Hahnia_sp","invertebrate","5.1091269841269842E-5","g_dwt",50.9554140127388,"indiv_m2","2.6033768071984601E-3","g_dwt_m2","preda",NA,"above","M","Araneae","GENUS","Animalia","Arthropoda","Arachnida","Araneae","Hahniidae","Hahnia","Hahnia","C.L.Koch, 1841"
"foodweb14","Y2_PZ_27c","Robertus_sp","invertebrate","3.0568571428571427E-4","g_dwt",57.3248407643312,"indiv_m2","1.7523384895359397E-2","g_dwt_m2","preda",NA,"above","M","Araneae","GENUS","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","Robertus","Robertus","O.P.-Cambridge, 1879"
"foodweb14","Y2_PZ_27c","Athous_subfuscus_L","invertebrate","1.9801962481962479E-3","g_dwt",63.6942675159235,"indiv_m2","0.12612714956664001","g_dwt_m2","preda",NA,"below","M","Coleoptera","SPECIES","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Athous","Athous subfuscus","(Müller, 1764)"
"foodweb14","Y2_PZ_27c","Elateridae_L","invertebrate","6.1053571428571426E-5","g_dwt",70.0636942675159,"indiv_m2","4.2776387625113703E-3","g_dwt_m2","preda",NA,"below","M","Coleoptera","FAMILY",NA,NA,NA,NA,NA,NA,NA,NA
"foodweb14","Y2_PZ_27c","Staphylinidae_sp_L","invertebrate","5.1445833333332999E-4","g_dwt",89.171974522293,"indiv_m2","4.5875265392781001E-2","g_dwt_m2","preda",NA,"above","M","Coleoptera","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae",NA,"Staphylinidae",NA
"foodweb14","Y2_PZ_27c","Thysanoptera_sp","invertebrate","1.95E-5","g_dwt",101.910828025478,"indiv_m2","1.98726114649682E-3","g_dwt_m2","phyto",NA,"above","M","Thysanoptera","ORDER",NA,NA,NA,NA,NA,NA,NA,NA
"foodweb14","Y2_PZ_27c","Arrhopalites_juvenile","invertebrate","1.022573534524859E-6","g_dwt",128,"indiv_m2","1.1466569647269199E-13","g_dwt_m2","sapro","algae","inter",NA,"Collembola","GENUS","Animalia","Arthropoda","Collembola","Symphypleona","Arrhopalitidae","Arrhopalites","Arrhopalites","C.Börner, 1906"
"foodweb14","Y2_PZ_27c","Deuterosminthurus_bicinctus","invertebrate","1.7902185751489369E-6","g_dwt",128,"indiv_m2","2.0095203506046798E-13","g_dwt_m2","sapro","algae","above",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Symphypleona","Bourletiellidae","Deuterosminthurus","Deuterosminthurus bicinctus","(Koch, 1840)"
"foodweb14","Y2_PZ_27c","Entomobrya_nivalis","invertebrate","3.4246388672616089E-5","g_dwt",128,"indiv_m2","3.6638461293240501E-12","g_dwt_m2","sapro","fungivorous","above",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Entomobryomorpha","Entomobryidae","Entomobrya","Entomobrya nivalis","(C.Linnæus, 1758)"
"foodweb14","Y2_PZ_27c","Megalothorax_minimus","invertebrate","2.1369710683687487E-6","g_dwt",128,"indiv_m2","2.3987500242439198E-13","g_dwt_m2","sapro","microbivorous","below",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Neelipleona","Neelidae","Megalothorax","Megalothorax minimus","V.Willem, 1900"
"foodweb14","Y2_PZ_27c","Orchesella_flavescens","invertebrate","1.0009320721269579E-4","g_dwt",128,"indiv_m2","9.6181691194758991E-12","g_dwt_m2","sapro","fungivorous","above",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Entomobryomorpha","Orchesellidae","Orchesella","Orchesella flavescens","(C.Bourlet, 1839)"
"foodweb14","Y2_PZ_27c","Pseudanurophorus_binoculatus","invertebrate","1.076627989652774E-6","g_dwt",128,"indiv_m2","1.20851491838524E-13","g_dwt_m2","sapro","microbivorous","inter",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Entomobryomorpha","Isotomidae","Pseudanurophorus","Pseudanurophorus binoculatus","(Kseneman, 1934)"
"foodweb14","Y2_PZ_27c","Sminthurinus_juvenile","invertebrate","4.3584403575607986E-7","g_dwt",128,"indiv_m2","4.8923493013619996E-14","g_dwt_m2","sapro","algae","above",NA,"Collembola","GENUS","Animalia","Arthropoda","Collembola","Symphypleona","Katiannidae","Sminthurinus","Sminthurinus","C.Börner, 1901"
"foodweb14","Y2_PZ_27c","Sminthurinus_signatus","invertebrate","4.2252017853255896E-5","g_dwt",128,"indiv_m2","4.7427890040279694E-12","g_dwt_m2","sapro","algae","above",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Symphypleona","Katiannidae","Sminthurinus","Sminthurinus signatus","(Krausbauer, 1898)"
"foodweb14","Y2_PZ_27c","Willemia_denisi","invertebrate","9.5228987722465166E-7","g_dwt",128,"indiv_m2","1.06894538718467E-13","g_dwt_m2","sapro","microbivorous","below",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Poduromorpha","Hypogastruridae","Willemia","Willemia denisi","H.B.Mills, 1932"
"foodweb14","Y2_PZ_27c","Ortheziidae_sp","invertebrate","4.1549999999999996E-4","g_dwt",203.821656050955,"indiv_m2","8.4687898089172001E-2","g_dwt_m2","phyto",NA,"above","M","Hemiptera","FAMILY","Animalia","Arthropoda","Insecta","Hemiptera","Ortheziidae",NA,"Ortheziidae",NA
"foodweb14","Y2_PZ_27c","Arrhopalites_secundarius","invertebrate","2.222397423191974E-5","g_dwt",256,"indiv_m2","4.5504086165737896E-12","g_dwt_m2","sapro","algae","inter",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Symphypleona","Arrhopalitidae","Pygmarrhopalites","Arrhopalites secundarius","Gisin, 1958"
"foodweb14","Y2_PZ_27c","Mesaphorura_macrochaeta","invertebrate","5.9940028449164916E-7","g_dwt",256,"indiv_m2","1.3456536386837501E-13","g_dwt_m2","sapro","microbivorous","below",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Poduromorpha","Tullbergiidae","Mesaphorura","Mesaphorura macrochaeta","Rusek, 1976"
"foodweb14","Y2_PZ_27c","Micraphorura_absoloni","invertebrate","1.0692941265869851E-6","g_dwt",256,"indiv_m2","2.4005653141877802E-13","g_dwt_m2","sapro","microbivorous","below",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Poduromorpha","Onychiuridae","Oligaphorura","Micraphorura absoloni","(Börner, 1901)"
"foodweb14","Y2_PZ_27c","Pogognathellus_flavescens","invertebrate","2.9388416612132868E-5","g_dwt",256,"indiv_m2","1.2913617809583199E-11","g_dwt_m2","sapro","fungivorous","above",NA,"Collembola","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA
"foodweb14","Y2_PZ_27c","Cantharidae_sp_L","invertebrate","7.4899999999999999E-4","g_dwt",318.471337579618,"indiv_m2","0.23853503184713398","g_dwt_m2","preda",NA,"below","M","Coleoptera","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Cantharidae",NA,"Cantharidae",NA
"foodweb14","Y2_PZ_27c","Linyphiidae_sp_juvenile","invertebrate","6.2303665101835832E-5","g_dwt",318.471337579618,"indiv_m2","1.9841931561094199E-2","g_dwt_m2","preda",NA,"above","M","Araneae","FAMILY","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae",NA,"Linyphiidae",NA
"foodweb14","Y2_PZ_27c","Aphelenchus","invertebrate","2.2699999999999932E-9",NA,56462.9998719918,"indiv_m2","1.2817100970942101E-4","g_dwt_m2","sapro","Hyphal-feeding",NA,NA,"Nematoda","GENUS","Animalia","Nematoda","Chromadorea","Rhabditida","Aphelenchidae","Aphelenchus","Aphelenchus","Bastian, 1865"
"foodweb14","Y2_PZ_27c","Cecidomyiidae_sp","invertebrate","1.35E-4","g_dwt",503.184713375796,"indiv_m2","6.7929936305732491E-2","g_dwt_m2","phyto",NA,"below","M","Diptera","FAMILY","Animalia","Arthropoda","Insecta","Diptera","Cecidomyiidae",NA,"Cecidomyiidae",NA
"foodweb14","Y2_PZ_27c","Entomobryinae_juvenile","invertebrate","2.3163402212323579E-6","g_dwt",512,"indiv_m2","1.0400367593333299E-12","g_dwt_m2","sapro","fungivorous","above",NA,"Collembola","GENUS",NA,NA,NA,NA,NA,NA,NA,NA
"foodweb14","Y2_PZ_27c","Mesaphorura_undefined","invertebrate","5.176643351196714E-7","g_dwt",512,"indiv_m2","2.3243128646873199E-13","g_dwt_m2","sapro","microbivorous","below",NA,"Collembola","GENUS","Animalia","Arthropoda","Collembola","Poduromorpha","Tullbergiidae","Mesaphorura","Mesaphorura","C.Börner, 1901"
"foodweb14","Y2_PZ_27c","Micranurida_pygmaea","invertebrate","7.2234352794794028E-7","g_dwt",640,"indiv_m2","4.0541530506078102E-13","g_dwt_m2","sapro","microbivorous","inter",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Poduromorpha","Neanuridae","Micranurida","Micranurida pygmaea","C.Börner, 1901"
"foodweb14","Y2_PZ_27c","Protura_sp","invertebrate","2.6666666666666697E-5","g_dwt",694.267515923567,"indiv_m2","1.8513800424628468E-2",NA,"sapro",NA,NA,NA,"Protura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"foodweb14","Y2_PZ_27c","Arcella","invertebrate","NA",NA,3150000,"indiv_m2","NA",NA,"sapro",NA,NA,NA,"Testacea","GENUS","Protozoa","Amoebozoa","Lobosa","Arcellinida","Arcellidae","Arcella","Arcella","Ehrenberg, 1832"
"foodweb14","Y2_PZ_27c","Assulina_seminulum","invertebrate","NA",NA,3150000,"indiv_m2","NA",NA,"sapro",NA,NA,NA,"Testacea","SPECIES","Protozoa",NA,"Filosia","Aconchulinida","Euglyphidae","Assulina","Assulina seminulum","(Ehrenberg, 1848) Leidy, 1879"
"foodweb14","Y2_PZ_27c","Lepidocyrtus_juvenile","invertebrate","1.9182797948474172E-6","g_dwt",1792,"indiv_m2","2.2079503062795996E-12","g_dwt_m2","sapro","microbivorous","above",NA,"Collembola","GENUS","Animalia","Arthropoda","Collembola","Entomobryomorpha","Entomobryidae","Lepidocyrtus","Lepidocyrtus","C.Bourlet, 1839"
"foodweb14","Y2_PZ_27c","C_eurystoma_v_parvula","invertebrate","NA",NA,9450000,"indiv_m2","NA",NA,"sapro",NA,NA,NA,"Testacea","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA
"foodweb14","Y2_PZ_27c","Willemia_anophthalma","invertebrate","9.5228987722465166E-7","g_dwt",2432,"indiv_m2","2.0309962356508801E-12","g_dwt_m2","sapro","microbivorous","below",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Poduromorpha","Hypogastruridae","Willemia","Willemia anophthalma","Börner, 1901"
"foodweb14","Y2_PZ_27c","Mesaphorura_yossii","invertebrate","5.176643351196714E-7","g_dwt",2560,"indiv_m2","1.1621564323436599E-12","g_dwt_m2","sapro","microbivorous","below",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Poduromorpha","Tullbergiidae","Mesaphorura","Mesaphorura yosiii","(J.Rusek, 1967)"
"foodweb14","Y2_PZ_27c","Mesaphorura_tenuisensillata","invertebrate","5.9940028449164916E-7","g_dwt",3200,"indiv_m2","1.6820670483546899E-12","g_dwt_m2","sapro","microbivorous","below",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Poduromorpha","Tullbergiidae","Mesaphorura","Mesaphorura tenuisensillata","Rusek, 1974"
"foodweb14","Y2_PZ_27c","Parisotoma_notabilis","invertebrate","1.7198898505366101E-6","g_dwt",3200,"indiv_m2","3.6087978132347699E-12","g_dwt_m2","sapro","microbivorous","inter",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Entomobryomorpha","Isotomidae","Parisotoma","Parisotoma notabilis","(Schäffer, 1896)"
"foodweb14","Y2_PZ_27c","Centropyxis_sylvatica","invertebrate","NA",NA,66150000,"indiv_m2","NA",NA,"sapro",NA,NA,NA,"Testacea","SPECIES","Protozoa","Amoebozoa","Lobosa","Arcellinida","Centropyxidae","Centropyxis","Centropyxis sylvatica","(Deflandre, 1929) Bonnet & Thomas, 1955"
"foodweb14","Y2_PZ_27c","Xenylla_boerneri","invertebrate","2.37109726641708E-6","g_dwt",6656,"indiv_m2","1.3840094744076499E-11","g_dwt_m2","sapro","microbivorous","inter",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Poduromorpha","Hypogastruridae","Xenylla","Xenylla boerneri","W.M.Axelson, 1905"
"foodweb14","Y2_PZ_27c","Isotoma_juvenile","invertebrate","9.8245778919673589E-7","g_dwt",9984,"indiv_m2","8.6019091733120208E-12","g_dwt_m2","sapro","microbivorous","above",NA,"Collembola","GENUS",NA,NA,NA,NA,NA,NA,NA,NA
"foodweb14","Y2_PZ_27c","Cognettia","invertebrate","NA",NA,2955.41401273885,"indiv_m2","NA",NA,"sapro",NA,NA,NA,"Enchytraeidae","GENUS","Animalia","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Cognettia","Cognettia","Nielsen & Christensen, 1959"
"foodweb14","Y2_PZ_27c","Isotomiella_minor","invertebrate","1.4127932764199229E-6","g_dwt",15488,"indiv_m2","1.28169592474117E-11","g_dwt_m2","sapro","microbivorous","below",NA,"Collembola","SPECIES","Animalia","Arthropoda","Collembola","Entomobryomorpha","Isotomidae","Isotomiella","Isotomiella minor","(Schäffer, 1896)"
"foodweb14","Y2_PZ_27c","Cyclopyxis_eurystoma","invertebrate","NA",NA,56700000,"indiv_m2","NA",NA,"sapro",NA,NA,NA,"Testacea","SPECIES","Protozoa","Amoebozoa","Lobosa","Arcellinida","Trigonopyxidae","Cyclopyxis","Cyclopyxis eurystoma","Deflandre, 1929"
"foodweb14","Y2_PZ_27c","Ditylenchus","invertebrate","1.7199999999999967E-9",NA,107000.327405569,"indiv_m2","1.8404056313757903E-4","g_dwt_m2","phyto","Plant-associated",NA,NA,"Nematoda","GENUS","Animalia","Nematoda","Chromadorea","Rhabditida","Anguinidae","Ditylenchus","Ditylenchus","Filipjev, 1936"
"foodweb14","Y2_PZ_27c","Dorylaimus","invertebrate","7.8899999999999998E-9",NA,336992.728669774,"indiv_m2","2.6588726292045201E-3","g_dwt_m2","sapro","Omnivorous",NA,NA,"Nematoda","GENUS","Animalia","Nematoda",NA,"Dorylaimida","Dorylaimidae","Dorylaimus","Dorylaimus","Dujardin, 1845"
"foodweb14","Y2_PZ_27c","Micelium_bact","heterotrophic bacteria","NA",NA,224440,"billion_m2","NA",NA,NA,NA,NA,NA,"Micelium",NA,NA,NA,NA,NA,NA,NA,NA,NA
"foodweb14","Y2_PZ_27c","Eucephalobus","invertebrate","1.2199999999999999E-9",NA,78058.2063481607,"indiv_m2","9.5231011744756016E-5","g_dwt_m2","sapro","Bacterial-feeding",NA,NA,"Nematoda","GENUS","Animalia","Nematoda","Chromadorea","Rhabditida","Cephalobidae","Eucephalobus","Eucephalobus","Steiner, 1936"
"foodweb14","Y2_PZ_27c","Eudorylaimus","invertebrate","9.1100000000000018E-9",NA,118562.5,"indiv_m2","1.0801043750000002E-3","g_dwt_m2","sapro","Omnivorous",NA,NA,"Nematoda","GENUS","Animalia","Nematoda",NA,"Dorylaimida","Qudsianematidae","Eudorylaimus","Eudorylaimus","Andrássy, 1959"
"foodweb14","Y2_PZ_27c","Euglypha_compressa","invertebrate","NA",NA,3150000,"indiv_m2","NA",NA,"sapro",NA,NA,NA,"Testacea","SPECIES","Protozoa",NA,"Filosia","Aconchulinida","Euglyphidae","Euglypha","Euglypha compressa","Carter, 1864"
"foodweb14","Y2_PZ_27c","Euglypha_laevis","invertebrate","NA",NA,12600000,"indiv_m2","NA",NA,"sapro",NA,NA,NA,"Testacea","SPECIES","Protozoa",NA,"Filosia","Aconchulinida","Euglyphidae","Euglypha","Euglypha laevis","Perty, 1849"
"foodweb14","Y2_PZ_27c","Heleopera_ametistea","invertebrate","NA",NA,9450000,"indiv_m2","NA",NA,"sapro",NA,NA,NA,"Testacea","SPECIES","Protozoa","Amoebozoa","Lobosa","Arcellinida","Heleoperidae","Heleopera","Heleopera","Leidy, 1879"
"foodweb14","Y2_PZ_27c","Helicotylenchus","invertebrate","1.1169999999999992E-8",NA,46968.935070306,"indiv_m2","5.2464300473531802E-4","g_dwt_m2","phyto","Plant-feeding",NA,NA,"Nematoda","GENUS","Animalia","Nematoda","Chromadorea","Rhabditida","Hoplolaimidae","Helicotylenchus","Helicotylenchus","Steiner, 1945"
"foodweb14","Y2_PZ_27c","Lumbricidae","invertebrate","2.2784000000000009E-2",NA,0.333333333333333,"indiv_m2","7.5946666666666697E-3","g_dwt_m2","sapro",NA,NA,NA,"Lumbricidae","FAMILY","Animalia","Annelida","Clitellata","Crassiclitellata","Lumbricidae",NA,"Lumbricidae",NA
"foodweb14","Y2_PZ_27c","Nebela_bohemica","invertebrate","NA",NA,12600000,"indiv_m2","NA",NA,"sapro",NA,NA,NA,"Testacea","SPECIES","Protozoa","Amoebozoa","Lobosa","Arcellinida","Nebelidae","Nebela","Nebela bohemica","Taranek, 1882"
"foodweb14","Y2_PZ_27c","Panagrolaimus","invertebrate","6.0699999999999999E-9",NA,5825.51971326165,"indiv_m2","3.5360904659498199E-5","g_dwt_m2","sapro","Bacterial-feeding",NA,NA,"Nematoda","GENUS","Animalia","Nematoda","Chromadorea","Rhabditida","Panagrolaimidae","Panagrolaimus","Panagrolaimus","Fuchs, 1930"
"foodweb14","Y2_PZ_27c","Micelium_fung","heterotrophic fungi","NA",NA,21080000,"m_m2","NA",NA,NA,NA,NA,NA,"Micelium",NA,NA,NA,NA,NA,NA,NA,NA,NA
