"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","Oswego Lake_Diaptomus leptopus","Diaptomus leptopus","Adirondack lakes","Oswego Lake","Diaptomus leptopus","species","copepod",NA,"invertebrate","swimming",1.01e-05,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Diaptomus leptopus",1,0,12645,0,0,NA,0.012645,"zooplankton",-1.89808116631958,-4.99567862621736,NA,NA,-1.89808116631958,0.012645,1.277145e-07,"g.ml"
"12","Oswego Lake_Diaptomus minutus","Diaptomus minutus","Adirondack lakes","Oswego Lake","Diaptomus minutus","species","copepod",NA,"invertebrate","swimming",1.44e-05,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Diaptomus minutus",1,0,3551,0,0,NA,0.003551,"zooplankton",-2.44964932769838,-4.84163750790475,NA,NA,-2.44964932769838,0.003551,5.11344e-08,"g.ml"
"13","Oswego Lake_Diaptomus sicilis","Diaptomus sicilis","Adirondack lakes","Oswego Lake","Diaptomus sicilis","species","copepod",NA,"invertebrate","swimming",5.79e-06,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Diaptomus sicilis",1,0,8333,0,0,NA,0.008333,"zooplankton",-2.07919861817435,-5.23732143627256,NA,NA,-2.07919861817435,0.008333,4.824807e-08,"g.ml"
"14","Oswego Lake_Dinobryon bavaricum","Dinobryon bavaricum","Adirondack lakes","Oswego Lake","Dinobryon bavaricum","species","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Dinobryon bavaricum",1,133,0,0,0,NA,133,"phytoplankton",2.12385164096709,-8.86646109162978,NA,NA,2.12385164096709,133,1.8088e-07,"g.ml"
"15","Oswego Lake_Dinobryon sp.","Dinobryon sp.","Adirondack lakes","Oswego Lake","Dinobryon sp.","genus","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Dinobryon sp.",2,26.6,0,0,0,NA,26.6,"phytoplankton",1.42488163663107,-8.86646109162978,NA,NA,1.42488163663107,26.6,3.6176e-08,"g.ml"
"16","Oswego Lake_Eucyclops agilis","Eucyclops agilis","Adirondack lakes","Oswego Lake","Eucyclops agilis","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Eucyclops agilis",1,0,125,0,0,NA,0.000125,"zooplankton",-3.90308998699194,-5,NA,NA,-3.90308998699194,0.000125,1.25e-09,"g.ml"
"17","Oswego Lake_fish eggs","fish eggs","Adirondack lakes","Oswego Lake","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-74.9,43.85,"lakes",654,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"18","Oswego Lake_fish fry","fish fry","Adirondack lakes","Oswego Lake","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-74.9,43.85,"lakes",654,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"19","Oswego Lake_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","Oswego Lake","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Holopedium gibberum",1,0,280,0,0,NA,0.00028,"zooplankton",-3.55284196865778,-4.16621562534352,NA,NA,-3.55284196865778,0.00028,1.9096e-08,"g.ml"
"20","Oswego Lake_Kelicottia longispina","Kelicottia longispina","Adirondack lakes","Oswego Lake","Kelicottia longispina","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Kelicottia longispina",1,0,521,0,0,NA,0.000521,"zooplankton",-3.28316227670048,-7.69897000433602,NA,NA,-3.28316227670048,0.000521,1.042e-11,"g.ml"
"21","Oswego Lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Oswego Lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Keratella taurocephala",1,0,305729,0,0,NA,0.305729,"zooplankton",-0.51466336420938,-8,NA,NA,-0.51466336420938,0.305729,3.05729e-09,"g.ml"
"22","Oswego Lake_Keratella testudo","Keratella testudo","Adirondack lakes","Oswego Lake","Keratella testudo","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Keratella testudo",1,0,1042,0,0,NA,0.001042,"zooplankton",-2.98213228103649,-8,NA,NA,-2.98213228103649,0.001042,1.042e-11,"g.ml"
"23","Oswego Lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Oswego Lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Mallomonas sp.",2,60.2,0,0,0,NA,60.2,"phytoplankton",1.77959649125782,-8.24795155218056,NA,NA,1.77959649125782,60.2,3.4013e-07,"g.ml"
"24","Oswego Lake_Merismopedia tenuissima","Merismopedia tenuissima","Adirondack lakes","Oswego Lake","Merismopedia tenuissima","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Merismopedia tenuissima",1,5.6,0,0,0,NA,5.6,"phytoplankton",0.7481880270062,-10.6179829574251,NA,NA,0.7481880270062,5.6,1.3496e-10,"g.ml"
"25","Oswego Lake_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Oswego Lake","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Mesocyclops edax",1,0,6791,0,0,NA,0.006791,"zooplankton",-2.16806626953325,-5,NA,NA,-2.16806626953325,0.006791,6.791e-08,"g.ml"
"26","Oswego Lake_Navicula sp.","Navicula sp.","Adirondack lakes","Oswego Lake","Navicula sp.","genus","diatom",NA,"primary producer","floating",9.01e-10,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Navicula sp.",1,0.7,0,0,0,NA,0.7,"phytoplankton",-0.154901959985743,-9.04527520902094,NA,NA,-0.154901959985743,0.7,6.307e-10,"g.ml"
"27","Oswego Lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Oswego Lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Oocyctis sp.",1,16.1,0,0,0,NA,16.1,"phytoplankton",1.20682587603185,-7.06499684854635,NA,NA,1.20682587603185,16.1,1.38621e-06,"g.ml"
"28","Oswego Lake_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Oswego Lake","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Peridinium inconspicuum",1,4.2,0,0,0,NA,4.2,"phytoplankton",0.6232492903979,-7.2518119729938,NA,NA,0.6232492903979,4.2,2.352e-07,"g.ml"
"29","Oswego Lake_Salvelinus fontinalis","Salvelinus fontinalis","Adirondack lakes","Oswego Lake","Salvelinus fontinalis","species","brook trout",NA,"ectotherm vertebrate","swimming",200,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Salvelinus fontinalis",1,0,0,1,14.28571429,0.069999999979,NA,"fish",NA,2.30102999566398,-1.15490196011603,-8.97120678129091,-8.97120678129091,1.06854598965904e-09,2.13709197931807e-07,"g.ml"
"30","Oswego Lake_Scenedesmus sp.","Scenedesmus sp.","Adirondack lakes","Oswego Lake","Scenedesmus sp.","genus","green algae",NA,"primary producer","floating",1.61e-10,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Scenedesmus sp.",1,2.8,0,0,0,NA,2.8,"phytoplankton",0.447158031342219,-9.79317412396815,NA,NA,0.447158031342219,2.8,4.508e-10,"g.ml"
"31","Oswego Lake_Schroederia setigera","Schroederia setigera","Adirondack lakes","Oswego Lake","Schroederia setigera","species","green algae",NA,"primary producer","floating",6.37e-10,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Schroederia setigera",1,4.9,0,0,0,NA,4.9,"phytoplankton",0.690196080028514,-9.19586056766465,NA,NA,0.690196080028514,4.9,3.1213e-09,"g.ml"
"32","Oswego Lake_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Oswego Lake","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Sphaerocystis schroeteri",1,36.4,0,0,0,NA,36.4,"phytoplankton",1.56110138364906,-8.95467702121334,NA,NA,1.56110138364906,36.4,4.0404e-08,"g.ml"
"33","Oswego Lake_Tetraedron caudatum","Tetraedron caudatum","Adirondack lakes","Oswego Lake","Tetraedron caudatum","species","green algae",NA,"primary producer","floating",7.02e-10,"USA",-74.9,43.85,"lakes",654,1,"","Oswego Lake","Tetraedron caudatum",1,0.7,0,0,0,NA,0.7,"phytoplankton",-0.154901959985743,-9.15366288787019,NA,NA,-0.154901959985743,0.7,4.914e-10,"g.ml"
