"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","Horseshoe Lake_copepod nauplii","copepod nauplii","Adirondack lakes","Horseshoe Lake","copepod nauplii",NA,"copepod","nauplii","invertebrate","swimming",2.8e-06,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","copepod nauplii",1,0,13802,0,0,NA,0.013802,"zooplankton",-1.86005797693002,-5.55284196865778,NA,NA,-1.86005797693002,0.013802,3.86456e-08,"g.ml"
"12","Horseshoe Lake_Crucigenia quadrata","Crucigenia quadrata","Adirondack lakes","Horseshoe Lake","Crucigenia quadrata","species","green algae",NA,"primary producer","floating",8.23e-11,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Crucigenia quadrata",1,2.1,0,0,0,NA,2.1,"phytoplankton",0.322219294733919,-10.0846001647877,NA,NA,0.322219294733919,2.1,1.7283e-10,"g.ml"
"13","Horseshoe Lake_Crucigenia rectangularis","Crucigenia rectangularis","Adirondack lakes","Horseshoe Lake","Crucigenia rectangularis","species","green algae",NA,"primary producer","floating",8.23e-11,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Crucigenia rectangularis",1,1561.3,0,0,0,NA,1561.3,"phytoplankton",3.19348635970974,-10.0846001647877,NA,NA,3.19348635970974,1561.3,1.2849499e-07,"g.ml"
"14","Horseshoe Lake_Cryptomonas erosa","Cryptomonas erosa","Adirondack lakes","Horseshoe Lake","Cryptomonas erosa","species","phytoplankton",NA,"primary producer","floating",4.75e-11,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Cryptomonas erosa",1,15.4,0,0,0,NA,15.4,"phytoplankton",1.18752072083646,-10.3233063903751,NA,NA,1.18752072083646,15.4,7.315e-10,"g.ml"
"15","Horseshoe Lake_Cyclops bicuspidatus","Cyclops bicuspidatus","Adirondack lakes","Horseshoe Lake","Cyclops bicuspidatus","species","copepod",NA,"invertebrate","swimming",2.24e-05,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Cyclops bicuspidatus",1,0,20,0,0,NA,2e-05,"zooplankton",-4.69897000433602,-4.64975198166584,NA,NA,-4.69897000433602,2e-05,4.48e-10,"g.ml"
"16","Horseshoe Lake_Daphnia catawba","Daphnia catawba","Adirondack lakes","Horseshoe Lake","Daphnia catawba","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Daphnia catawba",1,0,4884,0,0,NA,0.004884,"zooplankton",-2.31122434472715,-5,NA,NA,-2.31122434472715,0.004884,4.884e-08,"g.ml"
"17","Horseshoe Lake_Daphnia galeata","Daphnia galeata","Adirondack lakes","Horseshoe Lake","Daphnia galeata","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Daphnia galeata",1,0,626,0,0,NA,0.000626,"zooplankton",-3.20342566678957,-5,NA,NA,-3.20342566678957,0.000626,6.26e-09,"g.ml"
"18","Horseshoe Lake_Diaptomus minutus","Diaptomus minutus","Adirondack lakes","Horseshoe Lake","Diaptomus minutus","species","copepod",NA,"invertebrate","swimming",1.44e-05,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Diaptomus minutus",1,0,6695,0,0,NA,0.006695,"zooplankton",-2.17424941865197,-4.84163750790475,NA,NA,-2.17424941865197,0.006695,9.6408e-08,"g.ml"
"19","Horseshoe Lake_Dictyosphaerium pulchellum","Dictyosphaerium pulchellum","Adirondack lakes","Horseshoe Lake","Dictyosphaerium pulchellum","species","green algae",NA,"primary producer","floating",7.14e-10,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Dictyosphaerium pulchellum",1,5.6,0,0,0,NA,5.6,"phytoplankton",0.7481880270062,-9.14630178822383,NA,NA,0.7481880270062,5.6,3.9984e-09,"g.ml"
"20","Horseshoe Lake_Dinobryon divergens","Dinobryon divergens","Adirondack lakes","Horseshoe Lake","Dinobryon divergens","species","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Dinobryon divergens",1,42,0,0,0,NA,42,"phytoplankton",1.6232492903979,-8.86646109162978,NA,NA,1.6232492903979,42,5.712e-08,"g.ml"
"21","Horseshoe Lake_Elakatrothrix gelatinosa","Elakatrothrix gelatinosa","Adirondack lakes","Horseshoe Lake","Elakatrothrix gelatinosa","species","phytoplankton",NA,"primary producer","floating",1.96e-10,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Elakatrothrix gelatinosa",1,15.1,0,0,0,NA,15.1,"phytoplankton",1.17897694729317,-9.70774392864352,NA,NA,1.17897694729317,15.1,2.9596e-09,"g.ml"
"22","Horseshoe Lake_Epishura lacustris","Epishura lacustris","Adirondack lakes","Horseshoe Lake","Epishura lacustris","species","copepod",NA,"invertebrate","swimming",0.000122,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Epishura lacustris",1,0,209,0,0,NA,0.000209,"zooplankton",-3.67985371388895,-3.91364016932525,NA,NA,-3.67985371388895,0.000209,2.5498e-08,"g.ml"
"23","Horseshoe Lake_fish eggs","fish eggs","Adirondack lakes","Horseshoe Lake","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-74.36,44.32,"lakes",480,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"24","Horseshoe Lake_fish fry","fish fry","Adirondack lakes","Horseshoe Lake","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-74.36,44.32,"lakes",480,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"25","Horseshoe Lake_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","Horseshoe Lake","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Holopedium gibberum",1,0,2628,0,0,NA,0.002628,"zooplankton",-2.58037463911226,-4.16621562534352,NA,NA,-2.58037463911226,0.002628,1.792296e-07,"g.ml"
"26","Horseshoe Lake_Kelicottia longispina","Kelicottia longispina","Adirondack lakes","Horseshoe Lake","Kelicottia longispina","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Kelicottia longispina",1,0,9766,0,0,NA,0.009766,"zooplankton",-2.0102832800519,-7.69897000433602,NA,NA,-2.0102832800519,0.009766,1.9532e-10,"g.ml"
"27","Horseshoe Lake_Keratella cochlearis","Keratella cochlearis","Adirondack lakes","Horseshoe Lake","Keratella cochlearis","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Keratella cochlearis",2,0,781,0,0,NA,0.000781,"zooplankton",-3.1073489661227,-8,NA,NA,-3.1073489661227,0.000781,7.81e-12,"g.ml"
"28","Horseshoe Lake_Keratella crassa","Keratella crassa","Adirondack lakes","Horseshoe Lake","Keratella crassa","species","rotifer",NA,"invertebrate","swimming",1.89e-06,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Keratella crassa",1,0,1497,0,0,NA,0.001497,"zooplankton",-2.82477819965695,-5.72353819582676,NA,NA,-2.82477819965695,0.001497,2.82933e-09,"g.ml"
"29","Horseshoe Lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Horseshoe Lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Keratella taurocephala",1,0,1237,0,0,NA,0.001237,"zooplankton",-2.90763030037088,-8,NA,NA,-2.90763030037088,0.001237,1.237e-11,"g.ml"
"30","Horseshoe Lake_Luxilus cornutus","Luxilus cornutus","Adirondack lakes","Horseshoe Lake","Luxilus cornutus","species","common shiner",NA,"ectotherm vertebrate","swimming",8,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Luxilus cornutus",2,0,0,147,72.18798151,2.03635005336223,NA,"fish",NA,0.903089986991944,0.308852436324841,-7.50745238485003,-7.50745238485003,3.10847669102135e-08,2.48678135281708e-07,"g.ml"
"31","Horseshoe Lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Horseshoe Lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Mallomonas sp.",1,1.4,0,0,0,NA,1.4,"phytoplankton",0.146128035678238,-8.24795155218056,NA,NA,0.146128035678238,1.4,7.91e-09,"g.ml"
"32","Horseshoe Lake_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Horseshoe Lake","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Mesocyclops edax",1,0,6901,0,0,NA,0.006901,"zooplankton",-2.161087972594,-5,NA,NA,-2.161087972594,0.006901,6.901e-08,"g.ml"
"33","Horseshoe Lake_Navicula sp.","Navicula sp.","Adirondack lakes","Horseshoe Lake","Navicula sp.","genus","diatom",NA,"primary producer","floating",9.01e-10,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Navicula sp.",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-9.04527520902094,NA,NA,-0.522878745280338,0.3,2.703e-10,"g.ml"
"34","Horseshoe Lake_Oncorhynchus mykiss","Oncorhynchus mykiss","Adirondack lakes","Horseshoe Lake","Oncorhynchus mykiss","species","rainbow trout",NA,"ectotherm vertebrate","swimming",200,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Oncorhynchus mykiss",1,0,0,10,90.90909091,0.1099999999989,NA,"fish",NA,2.30102999566398,-0.958607314846118,-8.77491213602099,-8.77491213602099,1.67914369852257e-09,3.35828739704515e-07,"g.ml"
"35","Horseshoe Lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Horseshoe Lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Oocyctis sp.",1,390.3,0,0,0,NA,390.3,"phytoplankton",2.59139855128125,-7.06499684854635,NA,NA,2.59139855128125,390.3,3.360483e-05,"g.ml"
"36","Horseshoe Lake_Pleurosigma sp.","Pleurosigma sp.","Adirondack lakes","Horseshoe Lake","Pleurosigma sp.","genus","diatom",NA,"primary producer","floating",3.59e-09,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Pleurosigma sp.",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-8.44490555142168,NA,NA,-0.522878745280338,0.3,1.077e-09,"g.ml"
"37","Horseshoe Lake_Ploesoma truncatum","Ploesoma truncatum","Adirondack lakes","Horseshoe Lake","Ploesoma truncatum","species","rotifer",NA,"invertebrate","swimming",4.92e-07,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Ploesoma truncatum",1,0,195,0,0,NA,0.000195,"zooplankton",-3.70996538863748,-6.30803489723264,NA,NA,-3.70996538863748,0.000195,9.594e-11,"g.ml"
"38","Horseshoe Lake_Polyarthra major","Polyarthra major","Adirondack lakes","Horseshoe Lake","Polyarthra major","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Polyarthra major",1,0,3320,0,0,NA,0.00332,"zooplankton",-2.47886191629596,-6.06803388527183,NA,NA,-2.47886191629596,0.00332,2.8386e-09,"g.ml"
"39","Horseshoe Lake_Rhinichthys atratulus","Rhinichthys atratulus","Adirondack lakes","Horseshoe Lake","Rhinichthys atratulus","species","blacknose dace",NA,"ectotherm vertebrate","swimming",20,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Rhinichthys atratulus",1,0,0,5,21.73913043,0.2300000000506,NA,"fish",NA,1.30102999566398,-0.638272163886862,-8.45457698506174,-8.45457698506174,3.51093682499108e-09,7.02187364998216e-08,"g.ml"
"40","Horseshoe Lake_Salvelinus fontinalis large","Salvelinus fontinalis large","Adirondack lakes","Horseshoe Lake","Salvelinus fontinalis large","species","brook trout",NA,"ectotherm vertebrate","swimming",2100,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Salvelinus fontinalis large",1,0,0,1,100,0.01,NA,"fish",NA,3.32221929473392,-2,-9.81630482117487,-9.81630482117487,1.52649427139943e-10,3.2056379699388e-07,"g.ml"
"41","Horseshoe Lake_Salvelinus fontinalis small","Salvelinus fontinalis small","Adirondack lakes","Horseshoe Lake","Salvelinus fontinalis small","species","brook trout",NA,"ectotherm vertebrate","swimming",188,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Salvelinus fontinalis small",2,0,0,14,106.6666667,0.131249999958984,NA,"fish",NA,2.27415784926368,-0.881900688057723,-8.6982055092326,-8.6982055092326,2.00352373058565e-09,3.76662461350102e-07,"g.ml"
"42","Horseshoe Lake_Schroederia setigera","Schroederia setigera","Adirondack lakes","Horseshoe Lake","Schroederia setigera","species","green algae",NA,"primary producer","floating",6.37e-10,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Schroederia setigera",1,1.5,0,0,0,NA,1.5,"phytoplankton",0.176091259055681,-9.19586056766465,NA,NA,0.176091259055681,1.5,9.555e-10,"g.ml"
"43","Horseshoe Lake_Semotilus atromaculatus","Semotilus atromaculatus","Adirondack lakes","Horseshoe Lake","Semotilus atromaculatus","species","creek chub",NA,"ectotherm vertebrate","swimming",51,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Semotilus atromaculatus",2,0,0,187,109.8901099,1.70169999984685,NA,"fish",NA,1.70757017609794,0.230882998818506,-7.58542182235637,-7.58542182235637,2.59763530140662e-08,1.32479400371737e-06,"g.ml"
"44","Horseshoe Lake_Semotilus corporalis","Semotilus corporalis","Adirondack lakes","Horseshoe Lake","Semotilus corporalis","species","fallfish",NA,"ectotherm vertebrate","swimming",61,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Semotilus corporalis",1,0,0,13,86.66666667,0.149999999994231,NA,"fish",NA,1.78532983501077,-0.823908740961022,-8.6402135621359,-8.6402135621359,2.28974140701107e-09,1.39674225827675e-07,"g.ml"
"45","Horseshoe Lake_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Horseshoe Lake","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Sphaerocystis schroeteri",1,2207.7,0,0,0,NA,2207.7,"phytoplankton",3.34394005764571,-8.95467702121334,NA,NA,3.34394005764571,2207.7,2.450547e-06,"g.ml"
"46","Horseshoe Lake_Spondylosium planum","Spondylosium planum","Adirondack lakes","Horseshoe Lake","Spondylosium planum","species","green algae",NA,"primary producer","floating",8.72e-10,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Spondylosium planum",1,1.4,0,0,0,NA,1.4,"phytoplankton",0.146128035678238,-9.05948351506743,NA,NA,0.146128035678238,1.4,1.2208e-09,"g.ml"
"47","Horseshoe Lake_Staurastrum sp.","Staurastrum sp.","Adirondack lakes","Horseshoe Lake","Staurastrum sp.","genus","green algae",NA,"primary producer","floating",3.89e-09,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Staurastrum sp.",1,1.4,0,0,0,NA,1.4,"phytoplankton",0.146128035678238,-8.41005039867429,NA,NA,0.146128035678238,1.4,5.446e-09,"g.ml"
"48","Horseshoe Lake_Trichocerca cylindrica","Trichocerca cylindrica","Adirondack lakes","Horseshoe Lake","Trichocerca cylindrica","species","rotifer",NA,"invertebrate","swimming",2.5e-07,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Trichocerca cylindrica",1,0,130,0,0,NA,0.00013,"zooplankton",-3.88605664769316,-6.60205999132796,NA,NA,-3.88605664769316,0.00013,3.25e-11,"g.ml"
"49","Horseshoe Lake_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Horseshoe Lake","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-74.36,44.32,"lakes",480,1,"","Horseshoe Lake","Tropocyclops prasinus",1,0,756,0,0,NA,0.000756,"zooplankton",-3.12147820449879,-5.16430942850757,NA,NA,-3.12147820449879,0.000756,5.1786e-09,"g.ml"
