"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"12","Chub pond_Conochiloides dossuarius","Conochiloides dossuarius","Adirondack lakes","Chub pond","Conochiloides dossuarius","species","rotifer",NA,"invertebrate","swimming",1.83e-06,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Conochiloides dossuarius",1,0,3750,0,0,NA,0.00375,"zooplankton",-2.42596873227228,-5.73754891026957,NA,NA,-2.42596873227228,0.00375,6.8625e-09,"g.ml"
"13","Chub pond_Conochiloides unicornis","Conochiloides unicornis","Adirondack lakes","Chub pond","Conochiloides unicornis","species","rotifer",NA,"invertebrate","swimming",3.18e-07,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Conochiloides unicornis",1,0,32031,0,0,NA,0.032031,"zooplankton",-1.49442950255683,-6.49757288001557,NA,NA,-1.49442950255683,0.032031,1.0185858e-08,"g.ml"
"14","Chub pond_copepod nauplii","copepod nauplii","Adirondack lakes","Chub pond","copepod nauplii",NA,"copepod","nauplii","invertebrate","swimming",2.8e-06,"USA",-75.06,43.55,"lakes",485,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"zooplankton",NA,-5.55284196865778,NA,NA,NA,NA,NA,"g.ml"
"15","Chub pond_Cryptomonas erosa","Cryptomonas erosa","Adirondack lakes","Chub pond","Cryptomonas erosa","species","phytoplankton",NA,"primary producer","floating",4.75e-11,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Cryptomonas erosa",1,12.2,0,0,0,NA,12.2,"phytoplankton",1.08635983067475,-10.3233063903751,NA,NA,1.08635983067475,12.2,5.795e-10,"g.ml"
"16","Chub pond_Cryptomonas ovata","Cryptomonas ovata","Adirondack lakes","Chub pond","Cryptomonas ovata","species","phytoplankton",NA,"primary producer","floating",4.75e-11,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Cryptomonas ovata",1,2.1,0,0,0,NA,2.1,"phytoplankton",0.322219294733919,-10.3233063903751,NA,NA,0.322219294733919,2.1,9.975e-11,"g.ml"
"17","Chub pond_Daphnia ambigua","Daphnia ambigua","Adirondack lakes","Chub pond","Daphnia ambigua","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Daphnia ambigua",1,0,23,0,0,NA,2.3e-05,"zooplankton",-4.63827216398241,-5,NA,NA,-4.63827216398241,2.3e-05,2.3e-10,"g.ml"
"18","Chub pond_Daphnia parvula","Daphnia parvula","Adirondack lakes","Chub pond","Daphnia parvula","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Daphnia parvula",1,0,94,0,0,NA,9.4e-05,"zooplankton",-4.0268721464003,-5,NA,NA,-4.0268721464003,9.39999999999999e-05,9.39999999999999e-10,"g.ml"
"19","Chub pond_Diaphanosoma birgei","Diaphanosoma birgei","Adirondack lakes","Chub pond","Diaphanosoma birgei","species","cladocera",NA,"invertebrate","swimming",4.01e-05,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Diaphanosoma birgei",1,0,3333,0,0,NA,0.003333,"zooplankton",-2.47716468633947,-4.39685562737982,NA,NA,-2.47716468633947,0.003333,1.336533e-07,"g.ml"
"20","Chub pond_Diaptomus minutus","Diaptomus minutus","Adirondack lakes","Chub pond","Diaptomus minutus","species","copepod",NA,"invertebrate","swimming",1.44e-05,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Diaptomus minutus",1,0,29717,0,0,NA,0.029717,"zooplankton",-1.52699503573273,-4.84163750790475,NA,NA,-1.52699503573273,0.029717,4.279248e-07,"g.ml"
"21","Chub pond_Diaptomus sicilis","Diaptomus sicilis","Adirondack lakes","Chub pond","Diaptomus sicilis","species","copepod",NA,"invertebrate","swimming",5.79e-06,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Diaptomus sicilis",1,0,2656,0,0,NA,0.002656,"zooplankton",-2.57577192930402,-5.23732143627256,NA,NA,-2.57577192930402,0.002656,1.537824e-08,"g.ml"
"22","Chub pond_Dinobryon sp.","Dinobryon sp.","Adirondack lakes","Chub pond","Dinobryon sp.","genus","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Dinobryon sp.",2,6,0,0,0,NA,6,"phytoplankton",0.778151250383644,-8.86646109162978,NA,NA,0.778151250383644,6,8.16e-09,"g.ml"
"23","Chub pond_Elakatrothrix gelatinosa","Elakatrothrix gelatinosa","Adirondack lakes","Chub pond","Elakatrothrix gelatinosa","species","phytoplankton",NA,"primary producer","floating",1.96e-10,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Elakatrothrix gelatinosa",1,2.8,0,0,0,NA,2.8,"phytoplankton",0.447158031342219,-9.70774392864352,NA,NA,0.447158031342219,2.8,5.488e-10,"g.ml"
"24","Chub pond_Epishura lacustris","Epishura lacustris","Adirondack lakes","Chub pond","Epishura lacustris","species","copepod",NA,"invertebrate","swimming",0.000122,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Epishura lacustris",1,0,610,0,0,NA,0.00061,"zooplankton",-3.21467016498923,-3.91364016932525,NA,NA,-3.21467016498923,0.00061,7.442e-08,"g.ml"
"25","Chub pond_Eucyclops agilis","Eucyclops agilis","Adirondack lakes","Chub pond","Eucyclops agilis","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Eucyclops agilis",1,0,35,0,0,NA,3.5e-05,"zooplankton",-4.45593195564972,-5,NA,NA,-4.45593195564972,3.5e-05,3.5e-10,"g.ml"
"26","Chub pond_fish eggs","fish eggs","Adirondack lakes","Chub pond","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-75.06,43.55,"lakes",485,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"27","Chub pond_fish fry","fish fry","Adirondack lakes","Chub pond","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-75.06,43.55,"lakes",485,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"28","Chub pond_Gastropus stylifer","Gastropus stylifer","Adirondack lakes","Chub pond","Gastropus stylifer","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Gastropus stylifer",1,0,859,0,0,NA,0.000859,"zooplankton",-3.06600683616876,-6.06803388527183,NA,NA,-3.06600683616876,0.000859,7.34445e-10,"g.ml"
"29","Chub pond_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","Chub pond","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Holopedium gibberum",1,0,29190,0,0,NA,0.02919,"zooplankton",-1.53476590501199,-4.16621562534352,NA,NA,-1.53476590501199,0.02919,1.990758e-06,"g.ml"
"30","Chub pond_Ictalurus nebulosus","Ictalurus nebulosus","Adirondack lakes","Chub pond","Ictalurus nebulosus","species","brown bullhead",NA,"ectotherm vertebrate","swimming",37,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Ictalurus nebulosus",1,0,0,15,46.875,0.32,NA,"fish",NA,1.56820172406699,-0.494850021680094,-8.31115484285497,-8.31115484285497,4.88478166847815e-09,1.80736921733692e-07,"g.ml"
"31","Chub pond_Keratella cochlearis","Keratella cochlearis","Adirondack lakes","Chub pond","Keratella cochlearis","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Keratella cochlearis",1,0,469,0,0,NA,0.000469,"zooplankton",-3.32882715728492,-8,NA,NA,-3.32882715728492,0.000469,4.69e-12,"g.ml"
"32","Chub pond_Keratella crassa","Keratella crassa","Adirondack lakes","Chub pond","Keratella crassa","species","rotifer",NA,"invertebrate","swimming",1.89e-06,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Keratella crassa",1,0,2344,0,0,NA,0.002344,"zooplankton",-2.63004239265395,-5.72353819582676,NA,NA,-2.63004239265395,0.002344,4.43016e-09,"g.ml"
"33","Chub pond_Keratella serrulata","Keratella serrulata","Adirondack lakes","Chub pond","Keratella serrulata","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Keratella serrulata",1,0,78,0,0,NA,7.8e-05,"zooplankton",-4.10790539730952,-8,NA,NA,-4.10790539730952,7.80000000000001e-05,7.80000000000001e-13,"g.ml"
"34","Chub pond_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Chub pond","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Keratella taurocephala",1,0,1953,0,0,NA,0.001953,"zooplankton",-2.70929775671215,-8,NA,NA,-2.70929775671215,0.001953,1.953e-11,"g.ml"
"35","Chub pond_Lepomis gibbosus","Lepomis gibbosus","Adirondack lakes","Chub pond","Lepomis gibbosus","species","pumpkinseed",NA,"ectotherm vertebrate","swimming",18,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Lepomis gibbosus",1,0,0,1,50,0.02,NA,"fish",NA,1.25527250510331,-1.69897000433602,-9.51527482551089,-9.51527482551089,3.05298854279886e-10,5.49537937703794e-09,"g.ml"
"36","Chub pond_Leptodora kindtii","Leptodora kindtii","Adirondack lakes","Chub pond","Leptodora kindtii","species","cladocera",NA,"invertebrate","swimming",0.00456,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Leptodora kindtii",1,0,12,0,0,NA,1.2e-05,"zooplankton",-4.92081875395237,-2.34103515733557,NA,NA,-4.92081875395237,1.2e-05,5.472e-08,"g.ml"
"37","Chub pond_Luxilus cornutus","Luxilus cornutus","Adirondack lakes","Chub pond","Luxilus cornutus","species","common shiner",NA,"ectotherm vertebrate","swimming",40,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Luxilus cornutus",1,0,0,1,50,0.02,NA,"fish",NA,1.60205999132796,-1.69897000433602,-9.51527482551089,-9.51527482551089,3.05298854279886e-10,1.22119541711954e-08,"g.ml"
"38","Chub pond_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Chub pond","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Mallomonas sp.",3,2.5,0,0,0,NA,2.5,"phytoplankton",0.397940008672038,-8.24795155218056,NA,NA,0.397940008672038,2.5,1.4125e-08,"g.ml"
"39","Chub pond_Merismopedia tenuissima","Merismopedia tenuissima","Adirondack lakes","Chub pond","Merismopedia tenuissima","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Merismopedia tenuissima",1,422.8,0,0,0,NA,422.8,"phytoplankton",2.62613497863539,-10.6179829574251,NA,NA,2.62613497863539,422.8,1.018948e-08,"g.ml"
"40","Chub pond_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Chub pond","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Mesocyclops edax",1,0,27561,0,0,NA,0.027561,"zooplankton",-1.55970502890509,-5,NA,NA,-1.55970502890509,0.027561,2.7561e-07,"g.ml"
"41","Chub pond_nanoflagellates ","nanoflagellates ","Adirondack lakes","Chub pond","nanoflagellates ",NA,NA,NA,"primary producer","swimming",3.49e-12,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","nanoflagellates ",1,609.9,0,0,0,NA,609.9,"phytoplankton",2.7852586333577,-11.4571745730408,NA,NA,2.7852586333577,609.9,2.128551e-09,"g.ml"
"42","Chub pond_Notemigonus crysoleucas","Notemigonus crysoleucas","Adirondack lakes","Chub pond","Notemigonus crysoleucas","species","golden shiner",NA,"ectotherm vertebrate","swimming",18,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Notemigonus crysoleucas",2,0,0,5,70,0.0714285714285714,NA,"fish",NA,1.25527250510331,-1.14612803567824,-8.96243285685311,-8.96243285685311,1.09035305099959e-09,1.96263549179926e-08,"g.ml"
"43","Chub pond_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Chub pond","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Oocyctis sp.",2,44.8,0,0,0,NA,44.8,"phytoplankton",1.65127801399814,-7.06499684854635,NA,NA,1.65127801399814,44.8,3.85728e-06,"g.ml"
"44","Chub pond_Perca flavescens","Perca flavescens","Adirondack lakes","Chub pond","Perca flavescens","species","American yellow perch",NA,"ectotherm vertebrate","swimming",53,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Perca flavescens",1,0,0,52,47.27272727,1.10000000006346,NA,"fish",NA,1.72427586960079,0.0413926851832805,-7.77491213599159,-7.77491213599159,1.67914369863624e-08,8.89946160277208e-07,"g.ml"
"45","Chub pond_Peridinium wisconsinense","Peridinium wisconsinense","Adirondack lakes","Chub pond","Peridinium wisconsinense","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Peridinium wisconsinense",1,0,0,0,0,NA,NA,"phytoplankton",NA,-7.2518119729938,NA,NA,NA,NA,NA,"g.ml"
"46","Chub pond_Polyarthra euryptera","Polyarthra euryptera","Adirondack lakes","Chub pond","Polyarthra euryptera","species","rotifer",NA,"invertebrate","swimming",1.09e-06,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Polyarthra euryptera",1,0,156,0,0,NA,0.000156,"zooplankton",-3.80687540164554,-5.96257350205938,NA,NA,-3.80687540164554,0.000156,1.7004e-10,"g.ml"
"47","Chub pond_Polyarthra remata","Polyarthra remata","Adirondack lakes","Chub pond","Polyarthra remata","species","rotifer",NA,"invertebrate","swimming",1.99e-07,"USA",-75.06,43.55,"lakes",485,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"zooplankton",NA,-6.70114692359029,NA,NA,NA,NA,NA,"g.ml"
"48","Chub pond_Schroederia setigera","Schroederia setigera","Adirondack lakes","Chub pond","Schroederia setigera","species","green algae",NA,"primary producer","floating",6.37e-10,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Schroederia setigera",1,6.1,0,0,0,NA,6.1,"phytoplankton",0.785329835010767,-9.19586056766465,NA,NA,0.785329835010767,6.1,3.8857e-09,"g.ml"
"49","Chub pond_Semotilus atromaculatus","Semotilus atromaculatus","Adirondack lakes","Chub pond","Semotilus atromaculatus","species","creek chub",NA,"ectotherm vertebrate","swimming",48,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Semotilus atromaculatus",1,0,0,5,45.45454545,0.110000000011,NA,"fish",NA,1.68124123737559,-0.958607314798345,-8.77491213597322,-8.77491213597322,1.67914369870728e-09,8.05988975379495e-08,"g.ml"
"50","Chub pond_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Chub pond","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Sphaerocystis schroeteri",1,214.9,0,0,0,NA,214.9,"phytoplankton",2.33223641549144,-8.95467702121334,NA,NA,2.33223641549144,214.9,2.38539e-07,"g.ml"
"51","Chub pond_Staurastrum sp.","Staurastrum sp.","Adirondack lakes","Chub pond","Staurastrum sp.","genus","green algae",NA,"primary producer","floating",3.89e-09,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Staurastrum sp.",1,0,0,0,0,NA,NA,"phytoplankton",NA,-8.41005039867429,NA,NA,NA,NA,NA,"g.ml"
"52","Chub pond_Trichotria tetractis","Trichotria tetractis","Adirondack lakes","Chub pond","Trichotria tetractis","species","rotifer",NA,"invertebrate","swimming",4.42e-06,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Trichotria tetractis",1,0,156,0,0,NA,0.000156,"zooplankton",-3.80687540164554,-5.35457773065091,NA,NA,-3.80687540164554,0.000156,6.8952e-10,"g.ml"
"53","Chub pond_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Chub pond","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Tropocyclops prasinus",1,0,1310,0,0,NA,0.00131,"zooplankton",-2.88272870434424,-5.16430942850757,NA,NA,-2.88272870434424,0.00131,8.9735e-09,"g.ml"
"54","Chub pond_Uroglenopsis americana","Uroglenopsis americana","Adirondack lakes","Chub pond","Uroglenopsis americana","species","golden algae",NA,"primary producer","swimming",4.79e-11,"USA",-75.06,43.55,"lakes",485,1,"","Chub pond","Uroglenopsis americana",1,1265.5,0,0,0,NA,1265.5,"phytoplankton",3.10226214949427,-10.3196644865854,NA,NA,3.10226214949427,1265.5,6.061745e-08,"g.ml"
