"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","Helldiver pond_Diaphanosoma birgei","Diaphanosoma birgei","Adirondack lakes","Helldiver pond","Diaphanosoma birgei","species","cladocera",NA,"invertebrate","swimming",4.01e-05,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Diaphanosoma birgei",1,0,16,0,0,NA,1.6e-05,"zooplankton",-4.79588001734407,-4.39685562737982,NA,NA,-4.79588001734407,1.6e-05,6.416e-10,"g.ml"
"12","Helldiver pond_Diaptomus minutus","Diaptomus minutus","Adirondack lakes","Helldiver pond","Diaptomus minutus","species","copepod",NA,"invertebrate","swimming",1.44e-05,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Diaptomus minutus",1,0,3740,0,0,NA,0.00374,"zooplankton",-2.42712839779952,-4.84163750790475,NA,NA,-2.42712839779952,0.00374,5.3856e-08,"g.ml"
"13","Helldiver pond_Diaptomus sicilis","Diaptomus sicilis","Adirondack lakes","Helldiver pond","Diaptomus sicilis","species","copepod",NA,"invertebrate","swimming",5.79e-06,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Diaptomus sicilis",1,0,5078,0,0,NA,0.005078,"zooplankton",-2.2943073034623,-5.23732143627256,NA,NA,-2.2943073034623,0.005078,2.940162e-08,"g.ml"
"14","Helldiver pond_fish eggs","fish eggs","Adirondack lakes","Helldiver pond","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-74.7,43.67,"lakes",566,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"15","Helldiver pond_fish fry","fish fry","Adirondack lakes","Helldiver pond","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-74.7,43.67,"lakes",566,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"16","Helldiver pond_Fragilaria crotonensis","Fragilaria crotonensis","Adirondack lakes","Helldiver pond","Fragilaria crotonensis","species","diatom",NA,"primary producer","floating",1.24e-09,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Fragilaria crotonensis",1,3.5,0,0,0,NA,3.5,"phytoplankton",0.544068044350276,-8.90657831483776,NA,NA,0.544068044350276,3.5,4.34e-09,"g.ml"
"17","Helldiver pond_Ictalurus nebulosus","Ictalurus nebulosus","Adirondack lakes","Helldiver pond","Ictalurus nebulosus","species","brown bullhead",NA,"ectotherm vertebrate","swimming",45.2,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Ictalurus nebulosus",2,0,0,61,65.03759398,0.937919075216072,NA,"fish",NA,1.65513843481138,-0.0278346314538245,-7.8441394526287,-7.8441394526287,1.43172809535358e-08,6.47141099099818e-07,"g.ml"
"18","Helldiver pond_Kelicottia bostoniensis","Kelicottia bostoniensis","Adirondack lakes","Helldiver pond","Kelicottia bostoniensis","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Kelicottia bostoniensis",1,0,130664,0,0,NA,0.130664,"zooplankton",-0.883844050942339,-7.69897000433602,NA,NA,-0.883844050942339,0.130664,2.61328e-09,"g.ml"
"19","Helldiver pond_Keratella cochlearis","Keratella cochlearis","Adirondack lakes","Helldiver pond","Keratella cochlearis","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Keratella cochlearis",2,0,10351,0,0,NA,0.010351,"zooplankton",-1.98501769141452,-8,NA,NA,-1.98501769141452,0.010351,1.0351e-10,"g.ml"
"20","Helldiver pond_Keratella crassa","Keratella crassa","Adirondack lakes","Helldiver pond","Keratella crassa","species","rotifer",NA,"invertebrate","swimming",1.89e-06,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Keratella crassa",1,0,212109,0,0,NA,0.212109,"zooplankton",-0.67344090353713,-5.72353819582676,NA,NA,-0.67344090353713,0.212109,4.0088601e-07,"g.ml"
"21","Helldiver pond_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Helldiver pond","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Keratella taurocephala",1,0,695020,0,0,NA,0.69502,"zooplankton",-0.158002697906773,-8,NA,NA,-0.158002697906773,0.69502,6.9502e-09,"g.ml"
"22","Helldiver pond_Keriphyron sp.","Keriphyron sp.","Adirondack lakes","Helldiver pond","Keriphyron sp.","genus",NA,NA,"primary producer","floating",1.05e-10,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Keriphyron sp.",1,7.6,0,0,0,NA,7.6,"phytoplankton",0.880813592280791,-9.97881070093006,NA,NA,0.880813592280791,7.6,7.98e-10,"g.ml"
"23","Helldiver pond_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Helldiver pond","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Mallomonas sp.",2,120.3,0,0,0,NA,120.3,"phytoplankton",2.08026562733984,-8.24795155218056,NA,NA,2.08026562733984,120.3,6.79695e-07,"g.ml"
"24","Helldiver pond_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Helldiver pond","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Mesocyclops edax",1,0,16998,0,0,NA,0.016998,"zooplankton",-1.76960217509592,-5,NA,NA,-1.76960217509592,0.016998,1.6998e-07,"g.ml"
"25","Helldiver pond_Microsystis sp.","Microsystis sp.","Adirondack lakes","Helldiver pond","Microsystis sp.","genus","cyanobacteria",NA,"primary producer","floating",4.69e-10,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Microsystis sp.",1,12.3,0,0,0,NA,12.3,"phytoplankton",1.0899051114394,-9.32882715728492,NA,NA,1.0899051114394,12.3,5.7687e-09,"g.ml"
"26","Helldiver pond_nanoflagellates ","nanoflagellates ","Adirondack lakes","Helldiver pond","nanoflagellates ",NA,NA,NA,"primary producer","swimming",3.49e-12,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","nanoflagellates ",2,7247.2,0,0,0,NA,7247.2,"phytoplankton",3.86017024664984,-11.4571745730408,NA,NA,3.86017024664984,7247.2,2.5292728e-08,"g.ml"
"27","Helldiver pond_Nitzschia sp.","Nitzschia sp.","Adirondack lakes","Helldiver pond","Nitzschia sp.","genus","diatom",NA,"primary producer","floating",1.26e-10,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Nitzschia sp.",1,164.5,0,0,0,NA,164.5,"phytoplankton",2.21616590228599,-9.89962945488244,NA,NA,2.21616590228599,164.5,2.0727e-08,"g.ml"
"28","Helldiver pond_Notemigonus crysoleucas","Notemigonus crysoleucas","Adirondack lakes","Helldiver pond","Notemigonus crysoleucas","species","golden shiner",NA,"ectotherm vertebrate","swimming",7,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Notemigonus crysoleucas",1,0,0,29,21.48148148,1.3500000000931,NA,"fish",NA,0.845098040014257,0.130333768524957,-7.68597105264992,-7.68597105264992,2.06076726653135e-08,1.44253708657194e-07,"g.ml"
"29","Helldiver pond_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Helldiver pond","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Oocyctis sp.",1,122,0,0,0,NA,122,"phytoplankton",2.08635983067475,-7.06499684854635,NA,NA,2.08635983067475,122,1.05042e-05,"g.ml"
"30","Helldiver pond_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Helldiver pond","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Peridinium inconspicuum",1,190.8,0,0,0,NA,190.8,"phytoplankton",2.28057837036808,-7.2518119729938,NA,NA,2.28057837036808,190.8,1.06848e-05,"g.ml"
"31","Helldiver pond_Peridinium wisconsinense","Peridinium wisconsinense","Adirondack lakes","Helldiver pond","Peridinium wisconsinense","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Peridinium wisconsinense",1,45.5,0,0,0,NA,45.5,"phytoplankton",1.65801139665711,-7.2518119729938,NA,NA,1.65801139665711,45.5,2.548e-06,"g.ml"
"32","Helldiver pond_Polyarthra major","Polyarthra major","Adirondack lakes","Helldiver pond","Polyarthra major","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Polyarthra major",1,0,977,0,0,NA,0.000977,"zooplankton",-3.01010543628123,-6.06803388527183,NA,NA,-3.01010543628123,0.000977,8.35335e-10,"g.ml"
"33","Helldiver pond_Rhizosolenia eriensis","Rhizosolenia eriensis","Adirondack lakes","Helldiver pond","Rhizosolenia eriensis","species","phytoplankton",NA,"primary producer","floating",3.08e-08,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Rhizosolenia eriensis",1,15.2,0,0,0,NA,15.2,"phytoplankton",1.18184358794477,-7.51144928349956,NA,NA,1.18184358794477,15.2,4.6816e-07,"g.ml"
"34","Helldiver pond_Scenedesmus sp.","Scenedesmus sp.","Adirondack lakes","Helldiver pond","Scenedesmus sp.","genus","green algae",NA,"primary producer","floating",1.61e-10,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Scenedesmus sp.",1,350.7,0,0,0,NA,350.7,"phytoplankton",2.5449357658815,-9.79317412396815,NA,NA,2.5449357658815,350.7,5.64627e-08,"g.ml"
"35","Helldiver pond_Semotilus atromaculatus","Semotilus atromaculatus","Adirondack lakes","Helldiver pond","Semotilus atromaculatus","species","creek chub",NA,"ectotherm vertebrate","swimming",80,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Semotilus atromaculatus",1,0,0,1,50,0.02,NA,"fish",NA,1.90308998699194,-1.69897000433602,-9.51527482551089,-9.51527482551089,3.05298854279886e-10,2.44239083423908e-08,"g.ml"
"36","Helldiver pond_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Helldiver pond","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Sphaerocystis schroeteri",1,30.5,0,0,0,NA,30.5,"phytoplankton",1.48429983934679,-8.95467702121334,NA,NA,1.48429983934679,30.5,3.3855e-08,"g.ml"
"37","Helldiver pond_Synchaeta sp.","Synchaeta sp.","Adirondack lakes","Helldiver pond","Synchaeta sp.","genus","rotifer",NA,"invertebrate","swimming",1.37e-05,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Synchaeta sp.",1,0,1270,0,0,NA,0.00127,"zooplankton",-2.89619627904404,-4.86327943284359,NA,NA,-2.89619627904404,0.00127,1.7399e-08,"g.ml"
"38","Helldiver pond_Tetraedrom sp.","Tetraedrom sp.","Adirondack lakes","Helldiver pond","Tetraedrom sp.","genus","green algae",NA,"primary producer","floating",7.02e-10,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Tetraedrom sp.",1,7.6,0,0,0,NA,7.6,"phytoplankton",0.880813592280791,-9.15366288787019,NA,NA,0.880813592280791,7.6,5.3352e-09,"g.ml"
"39","Helldiver pond_Trichocerca multicrinis","Trichocerca multicrinis","Adirondack lakes","Helldiver pond","Trichocerca multicrinis","species","rotifer",NA,"invertebrate","swimming",1.23e-06,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Trichocerca multicrinis",1,0,684,0,0,NA,0.000684,"zooplankton",-3.16494389827988,-5.9100948885606,NA,NA,-3.16494389827988,0.000684,8.4132e-10,"g.ml"
"40","Helldiver pond_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Helldiver pond","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-74.7,43.67,"lakes",566,1,"","Helldiver pond","Tropocyclops prasinus",1,0,3772,0,0,NA,0.003772,"zooplankton",-2.42342831593471,-5.16430942850757,NA,NA,-2.42342831593471,0.003772,2.58382e-08,"g.ml"
"41","Helldiver pond_Zygnema sp.","Zygnema sp.","Adirondack lakes","Helldiver pond","Zygnema sp.","genus","filamentous algae",NA,"primary producer","floating",2.57e-08,"USA",-74.7,43.67,"lakes",566,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"phytoplankton",NA,-7.59006687666871,NA,NA,NA,NA,NA,"g.ml"
