"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","Fawn lake_Diaptomus sicilis","Diaptomus sicilis","Adirondack lakes","Fawn lake","Diaptomus sicilis","species","copepod",NA,"invertebrate","swimming",5.79e-06,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Diaptomus sicilis",1,0,45000,0,0,NA,0.045,"zooplankton",-1.34678748622466,-5.23732143627256,NA,NA,-1.34678748622466,0.045,2.6055e-07,"g.ml"
"12","Fawn lake_Dinobryon divergens","Dinobryon divergens","Adirondack lakes","Fawn lake","Dinobryon divergens","species","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Dinobryon divergens",1,1,0,0,0,NA,1,"phytoplankton",0,-8.86646109162978,NA,NA,0,1,1.36e-09,"g.ml"
"13","Fawn lake_fish eggs","fish eggs","Adirondack lakes","Fawn lake","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-74.78,43.71,"lakes",594,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"14","Fawn lake_fish fry","fish fry","Adirondack lakes","Fawn lake","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-74.78,43.71,"lakes",594,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"15","Fawn lake_Gomphonema sp.","Gomphonema sp.","Adirondack lakes","Fawn lake","Gomphonema sp.","genus","diatom",NA,"primary producer","floating",1.3e-11,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Gomphonema sp.",1,9.2,0,0,0,NA,9.2,"phytoplankton",0.963787827345555,-10.8860566476932,NA,NA,0.963787827345555,9.2,1.196e-10,"g.ml"
"16","Fawn lake_Kelicottia longispina","Kelicottia longispina","Adirondack lakes","Fawn lake","Kelicottia longispina","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Kelicottia longispina",1,0,5000,0,0,NA,0.005,"zooplankton",-2.30102999566398,-7.69897000433602,NA,NA,-2.30102999566398,0.005,1e-10,"g.ml"
"17","Fawn lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Fawn lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Keratella taurocephala",1,0,340000,0,0,NA,0.34,"zooplankton",-0.468521082957745,-8,NA,NA,-0.468521082957745,0.34,3.4e-09,"g.ml"
"18","Fawn lake_Keratella testudo","Keratella testudo","Adirondack lakes","Fawn lake","Keratella testudo","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Keratella testudo",1,0,5000,0,0,NA,0.005,"zooplankton",-2.30102999566398,-8,NA,NA,-2.30102999566398,0.005,5e-11,"g.ml"
"19","Fawn lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Fawn lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Mallomonas sp.",3,1,0,0,0,NA,1,"phytoplankton",0,-8.24795155218056,NA,NA,0,1,5.65e-09,"g.ml"
"20","Fawn lake_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Fawn lake","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Mesocyclops edax",1,0,429,0,0,NA,0.000429,"zooplankton",-3.36754270781528,-5,NA,NA,-3.36754270781528,0.000429,4.29e-09,"g.ml"
"21","Fawn lake_nanoflagellates ","nanoflagellates ","Adirondack lakes","Fawn lake","nanoflagellates ",NA,NA,NA,"primary producer","swimming",3.49e-12,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","nanoflagellates ",2,54.6,0,0,0,NA,54.6,"phytoplankton",1.73719264270474,-11.4571745730408,NA,NA,1.73719264270474,54.6,1.90554e-10,"g.ml"
"22","Fawn lake_Navicula sp.","Navicula sp.","Adirondack lakes","Fawn lake","Navicula sp.","genus","diatom",NA,"primary producer","floating",9.01e-10,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Navicula sp.",1,1.8,0,0,0,NA,1.8,"phytoplankton",0.255272505103306,-9.04527520902094,NA,NA,0.255272505103306,1.8,1.6218e-09,"g.ml"
"23","Fawn lake_Notemigonus crysoleucas","Notemigonus crysoleucas","Adirondack lakes","Fawn lake","Notemigonus crysoleucas","species","golden shiner",NA,"ectotherm vertebrate","swimming",8,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Notemigonus crysoleucas",1,0,0,20,20.6185567,0.9700000000485,NA,"fish",NA,0.903089986991944,-0.0132282657120404,-7.82953308688692,-7.82953308688692,1.48069944333148e-08,1.18455955466518e-07,"g.ml"
"24","Fawn lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Fawn lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Oocyctis sp.",1,1.4,0,0,0,NA,1.4,"phytoplankton",0.146128035678238,-7.06499684854635,NA,NA,0.146128035678238,1.4,1.2054e-07,"g.ml"
"25","Fawn lake_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Fawn lake","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Peridinium inconspicuum",1,25,0,0,0,NA,25,"phytoplankton",1.39794000867204,-7.2518119729938,NA,NA,1.39794000867204,25,1.4e-06,"g.ml"
"26","Fawn lake_Polyarthra major","Polyarthra major","Adirondack lakes","Fawn lake","Polyarthra major","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Polyarthra major",1,0,5000,0,0,NA,0.005,"zooplankton",-2.30102999566398,-6.06803388527183,NA,NA,-2.30102999566398,0.005,4.275e-09,"g.ml"
"27","Fawn lake_Salvelinus fontinalis","Salvelinus fontinalis","Adirondack lakes","Fawn lake","Salvelinus fontinalis","species","brook trout",NA,"ectotherm vertebrate","swimming",333,"USA",-74.78,43.71,"lakes",594,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,2.52244423350632,NA,NA,NA,NA,NA,"g.ml"
"28","Fawn lake_Sida crystallina","Sida crystallina","Adirondack lakes","Fawn lake","Sida crystallina","species","cladocera",NA,"invertebrate","swimming",7.5e-06,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Sida crystallina",1,0,4000,0,0,NA,0.004,"zooplankton",-2.39794000867204,-5.1249387366083,NA,NA,-2.39794000867204,0.004,3e-08,"g.ml"
"29","Fawn lake_Tabellaria fenestrata","Tabellaria fenestrata","Adirondack lakes","Fawn lake","Tabellaria fenestrata","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Tabellaria fenestrata",1,0.2,0,0,0,NA,0.2,"phytoplankton",-0.698970004336019,-8.97061622231479,NA,NA,-0.698970004336019,0.2,2.14e-10,"g.ml"
"30","Fawn lake_Tabellaria flocculosa","Tabellaria flocculosa","Adirondack lakes","Fawn lake","Tabellaria flocculosa","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Tabellaria flocculosa",1,1.2,0,0,0,NA,1.2,"phytoplankton",0.0791812460476248,-8.97061622231479,NA,NA,0.0791812460476248,1.2,1.284e-09,"g.ml"
"31","Fawn lake_Trichocerca multicrinis","Trichocerca multicrinis","Adirondack lakes","Fawn lake","Trichocerca multicrinis","species","rotifer",NA,"invertebrate","swimming",1.23e-06,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Trichocerca multicrinis",1,0,1667,0,0,NA,0.001667,"zooplankton",-2.77806440017199,-5.9100948885606,NA,NA,-2.77806440017199,0.001667,2.05041e-09,"g.ml"
"32","Fawn lake_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Fawn lake","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-74.78,43.71,"lakes",594,1,"","Fawn lake","Tropocyclops prasinus",1,0,143,0,0,NA,0.000143,"zooplankton",-3.84466396253494,-5.16430942850757,NA,NA,-3.84466396253494,0.000143,9.7955e-10,"g.ml"
