"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"14","Balsam lake_Conochiloides unicornis","Conochiloides unicornis","Adirondack lakes","Balsam lake","Conochiloides unicornis","species","rotifer",NA,"invertebrate","swimming",3.18e-07,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Conochiloides unicornis",1,0,133077,0,0,NA,0.133077,"zooplankton",-0.875896998140841,-6.49757288001557,NA,NA,-0.875896998140841,0.133077,4.2318486e-08,"g.ml"
"15","Balsam lake_copepod nauplii","copepod nauplii","Adirondack lakes","Balsam lake","copepod nauplii",NA,"copepod","nauplii","invertebrate","swimming",2.8e-06,"USA",-74.8,43.63,"lakes",593,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"zooplankton",NA,-5.55284196865778,NA,NA,NA,NA,NA,"g.ml"
"16","Balsam lake_Cryptomonas erosa","Cryptomonas erosa","Adirondack lakes","Balsam lake","Cryptomonas erosa","species","phytoplankton",NA,"primary producer","floating",4.75e-11,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Cryptomonas erosa",1,265.8,0,0,0,NA,265.8,"phytoplankton",2.42455497660671,-10.3233063903751,NA,NA,2.42455497660671,265.8,1.26255e-08,"g.ml"
"17","Balsam lake_Cryptomonas ovata","Cryptomonas ovata","Adirondack lakes","Balsam lake","Cryptomonas ovata","species","phytoplankton",NA,"primary producer","floating",4.75e-11,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Cryptomonas ovata",1,3.3,0,0,0,NA,3.3,"phytoplankton",0.518513939877887,-10.3233063903751,NA,NA,0.518513939877887,3.3,1.5675e-10,"g.ml"
"18","Balsam lake_Cyclops vernalis","Cyclops vernalis","Adirondack lakes","Balsam lake","Cyclops vernalis","species","copepod",NA,"invertebrate","swimming",2.24e-05,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Cyclops vernalis",1,0,12188,0,0,NA,0.012188,"zooplankton",-1.91406755444936,-4.64975198166584,NA,NA,-1.91406755444936,0.012188,2.730112e-07,"g.ml"
"19","Balsam lake_Cyclotella glomerata","Cyclotella glomerata","Adirondack lakes","Balsam lake","Cyclotella glomerata","species","phytoplankton",NA,"primary producer","floating",1.05e-10,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Cyclotella glomerata",1,1.7,0,0,0,NA,1.7,"phytoplankton",0.230448921378274,-9.97881070093006,NA,NA,0.230448921378274,1.7,1.785e-10,"g.ml"
"20","Balsam lake_Daphnia catawba","Daphnia catawba","Adirondack lakes","Balsam lake","Daphnia catawba","species","daphnia",NA,"invertebrate","swimming",1e-05,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Daphnia catawba",1,0,370,0,0,NA,0.00037,"zooplankton",-3.43179827593301,-5,NA,NA,-3.43179827593301,0.00037,3.7e-09,"g.ml"
"21","Balsam lake_Daphnia pulex","Daphnia pulex","Adirondack lakes","Balsam lake","Daphnia pulex","species","daphnia",NA,"invertebrate","swimming",5.8e-05,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Daphnia pulex",1,0,12500,0,0,NA,0.0125,"zooplankton",-1.90308998699194,-4.23657200643706,NA,NA,-1.90308998699194,0.0125,7.25e-07,"g.ml"
"22","Balsam lake_Diaphanosoma birgei","Diaphanosoma birgei","Adirondack lakes","Balsam lake","Diaphanosoma birgei","species","cladocera",NA,"invertebrate","swimming",4.01e-05,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Diaphanosoma birgei",1,0,9537,0,0,NA,0.009537,"zooplankton",-2.02058821736556,-4.39685562737982,NA,NA,-2.02058821736556,0.009537,3.824337e-07,"g.ml"
"23","Balsam lake_Diaptomus minutus","Diaptomus minutus","Adirondack lakes","Balsam lake","Diaptomus minutus","species","copepod",NA,"invertebrate","swimming",1.44e-05,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Diaptomus minutus",1,0,802,0,0,NA,0.000802,"zooplankton",-3.09582563171584,-4.84163750790475,NA,NA,-3.09582563171584,0.000802,1.15488e-08,"g.ml"
"24","Balsam lake_Euastrum sp.","Euastrum sp.","Adirondack lakes","Balsam lake","Euastrum sp.","genus","green algae",NA,"primary producer","floating",3.21e-09,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Euastrum sp.",1,2.5,0,0,0,NA,2.5,"phytoplankton",0.397940008672038,-8.49349496759513,NA,NA,0.397940008672038,2.5,8.025e-09,"g.ml"
"25","Balsam lake_Euchlanis sp.","Euchlanis sp.","Adirondack lakes","Balsam lake","Euchlanis sp.","genus","rotifer",NA,"invertebrate","swimming",2.18e-06,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Euchlanis sp.",1,0,962,0,0,NA,0.000962,"zooplankton",-3.01682492796219,-5.66154350639539,NA,NA,-3.01682492796219,0.000962,2.09716e-09,"g.ml"
"26","Balsam lake_fish eggs","fish eggs","Adirondack lakes","Balsam lake","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-74.8,43.63,"lakes",593,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"27","Balsam lake_fish fry","fish fry","Adirondack lakes","Balsam lake","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-74.8,43.63,"lakes",593,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"28","Balsam lake_Holopedium gibberum","Holopedium gibberum","Adirondack lakes","Balsam lake","Holopedium gibberum","species","cladocera",NA,"invertebrate","swimming",6.82e-05,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Holopedium gibberum",1,0,556,0,0,NA,0.000556,"zooplankton",-3.25492520841794,-4.16621562534352,NA,NA,-3.25492520841794,0.000556,3.79192e-08,"g.ml"
"29","Balsam lake_Ilyocryptus spinifer","Ilyocryptus spinifer","Adirondack lakes","Balsam lake","Ilyocryptus spinifer","species","cladocera",NA,"invertebrate","swimming",1.14e-05,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Ilyocryptus spinifer",1,0,123,0,0,NA,0.000123,"zooplankton",-3.9100948885606,-4.94309514866353,NA,NA,-3.9100948885606,0.000123,1.4022e-09,"g.ml"
"30","Balsam lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Balsam lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Keratella taurocephala",1,0,193077,0,0,NA,0.193077,"zooplankton",-0.714269457800143,-8,NA,NA,-0.714269457800143,0.193077,1.93077e-09,"g.ml"
"31","Balsam lake_Lyngbya sp.","Lyngbya sp.","Adirondack lakes","Balsam lake","Lyngbya sp.","genus","cyanobacteria",NA,"primary producer","floating",7.39e-09,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Lyngbya sp.",1,16.7,0,0,0,NA,16.7,"phytoplankton",1.22271647114758,-8.13135556160517,NA,NA,1.22271647114758,16.7,1.23413e-07,"g.ml"
"32","Balsam lake_Mallomonas akrokomos","Mallomonas akrokomos","Adirondack lakes","Balsam lake","Mallomonas akrokomos","species","golden-brown algae",NA,"primary producer","floating",5.62e-10,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Mallomonas akrokomos",1,1.7,0,0,0,NA,1.7,"phytoplankton",0.230448921378274,-9.25026368443094,NA,NA,0.230448921378274,1.7,9.554e-10,"g.ml"
"33","Balsam lake_Melosira sp.","Melosira sp.","Adirondack lakes","Balsam lake","Melosira sp.","genus","diatom",NA,"primary producer","floating",5.8e-10,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Melosira sp.",1,16.7,0,0,0,NA,16.7,"phytoplankton",1.22271647114758,-9.23657200643706,NA,NA,1.22271647114758,16.7,9.686e-09,"g.ml"
"34","Balsam lake_Merismopedia punctata","Merismopedia punctata","Adirondack lakes","Balsam lake","Merismopedia punctata","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Merismopedia punctata",1,10,0,0,0,NA,10,"phytoplankton",1,-10.6179829574251,NA,NA,1,10,2.41e-10,"g.ml"
"35","Balsam lake_Merismopedia tenuissima","Merismopedia tenuissima","Adirondack lakes","Balsam lake","Merismopedia tenuissima","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Merismopedia tenuissima",1,6.7,0,0,0,NA,6.7,"phytoplankton",0.826074802700826,-10.6179829574251,NA,NA,0.826074802700826,6.7,1.6147e-10,"g.ml"
"36","Balsam lake_Mesocyclops edax","Mesocyclops edax","Adirondack lakes","Balsam lake","Mesocyclops edax","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Mesocyclops edax",1,0,185,0,0,NA,0.000185,"zooplankton",-3.73282827159699,-5,NA,NA,-3.73282827159699,0.000185,1.85e-09,"g.ml"
"37","Balsam lake_Micrasterias sp.","Micrasterias sp.","Adirondack lakes","Balsam lake","Micrasterias sp.","genus","green algae",NA,"primary producer","floating",2.94e-07,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Micrasterias sp.",1,0.3,0,0,0,NA,0.3,"phytoplankton",-0.522878745280338,-6.53165266958784,NA,NA,-0.522878745280338,0.3,8.82e-08,"g.ml"
"38","Balsam lake_Monostyla lunaris","Monostyla lunaris","Adirondack lakes","Balsam lake","Monostyla lunaris","species","rotifer",NA,"invertebrate","swimming",1.37e-06,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Monostyla lunaris",1,0,577,0,0,NA,0.000577,"zooplankton",-3.23882418684427,-5.86327943284359,NA,NA,-3.23882418684427,0.000577,7.9049e-10,"g.ml"
"39","Balsam lake_Navicula sp.","Navicula sp.","Adirondack lakes","Balsam lake","Navicula sp.","genus","diatom",NA,"primary producer","floating",9.01e-10,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Navicula sp.",1,13.3,0,0,0,NA,13.3,"phytoplankton",1.12385164096709,-9.04527520902094,NA,NA,1.12385164096709,13.3,1.19833e-08,"g.ml"
"40","Balsam lake_Nitzschia sp.","Nitzschia sp.","Adirondack lakes","Balsam lake","Nitzschia sp.","genus","diatom",NA,"primary producer","floating",1.26e-10,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Nitzschia sp.",1,3.3,0,0,0,NA,3.3,"phytoplankton",0.518513939877887,-9.89962945488244,NA,NA,0.518513939877887,3.3,4.158e-10,"g.ml"
"41","Balsam lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Balsam lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Oocyctis sp.",1,9.2,0,0,0,NA,9.2,"phytoplankton",0.963787827345555,-7.06499684854635,NA,NA,0.963787827345555,9.2,7.9212e-07,"g.ml"
"42","Balsam lake_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Balsam lake","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Peridinium inconspicuum",1,0.8,0,0,0,NA,0.8,"phytoplankton",-0.0969100130080564,-7.2518119729938,NA,NA,-0.0969100130080564,0.8,4.48e-08,"g.ml"
"43","Balsam lake_Polyarthra major","Polyarthra major","Adirondack lakes","Balsam lake","Polyarthra major","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Polyarthra major",1,0,3462,0,0,NA,0.003462,"zooplankton",-2.46067293646062,-6.06803388527183,NA,NA,-2.46067293646062,0.003462,2.96001e-09,"g.ml"
"44","Balsam lake_Scenedesmus quadricauda","Scenedesmus quadricauda","Adirondack lakes","Balsam lake","Scenedesmus quadricauda","species","green algae",NA,"primary producer","floating",1.61e-10,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Scenedesmus quadricauda",1,20,0,0,0,NA,20,"phytoplankton",1.30102999566398,-9.79317412396815,NA,NA,1.30102999566398,20,3.22e-09,"g.ml"
"45","Balsam lake_Schroederia setigera","Schroederia setigera","Adirondack lakes","Balsam lake","Schroederia setigera","species","green algae",NA,"primary producer","floating",6.37e-10,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Schroederia setigera",1,10,0,0,0,NA,10,"phytoplankton",1,-9.19586056766465,NA,NA,1,10,6.37e-09,"g.ml"
"46","Balsam lake_Semotilus atromaculatus","Semotilus atromaculatus","Adirondack lakes","Balsam lake","Semotilus atromaculatus","species","creek chub",NA,"ectotherm vertebrate","swimming",9,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Semotilus atromaculatus",2,0,0,44,43.67934224,1.00734117648197,NA,"fish",NA,0.954242509439325,0.00317658670913279,-7.81312823446574,-7.81312823446574,1.53770053524448e-08,1.38393048172003e-07,"g.ml"
"47","Balsam lake_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Balsam lake","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Sphaerocystis schroeteri",1,76.7,0,0,0,NA,76.7,"phytoplankton",1.88479536394898,-8.95467702121334,NA,NA,1.88479536394898,76.7,8.5137e-08,"g.ml"
"48","Balsam lake_Tabellaria fenestrata","Tabellaria fenestrata","Adirondack lakes","Balsam lake","Tabellaria fenestrata","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Tabellaria fenestrata",1,0.8,0,0,0,NA,0.8,"phytoplankton",-0.0969100130080564,-8.97061622231479,NA,NA,-0.0969100130080564,0.8,8.56e-10,"g.ml"
"49","Balsam lake_Tetraedron minimum","Tetraedron minimum","Adirondack lakes","Balsam lake","Tetraedron minimum","species","green algae",NA,"primary producer","floating",7.02e-10,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Tetraedron minimum",1,2.5,0,0,0,NA,2.5,"phytoplankton",0.397940008672038,-9.15366288787019,NA,NA,0.397940008672038,2.5,1.755e-09,"g.ml"
"50","Balsam lake_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Balsam lake","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-74.8,43.63,"lakes",593,1,"","Balsam lake","Tropocyclops prasinus",1,0,494,0,0,NA,0.000494,"zooplankton",-3.30627305107635,-5.16430942850757,NA,NA,-3.30627305107635,0.000494,3.3839e-09,"g.ml"
