"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"11","Loon Lake_copepod nauplii","copepod nauplii","Adirondack lakes","Loon Lake","copepod nauplii",NA,"copepod","nauplii","invertebrate","swimming",2.8e-06,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","copepod nauplii",1,0,562,0,0,NA,0.000562,"zooplankton",-3.25026368443094,-5.55284196865778,NA,NA,-3.25026368443094,0.000562,1.5736e-09,"g.ml"
"12","Loon Lake_Cryptomonas erosa","Cryptomonas erosa","Adirondack lakes","Loon Lake","Cryptomonas erosa","species","phytoplankton",NA,"primary producer","floating",4.75e-11,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Cryptomonas erosa",1,1.8,0,0,0,NA,1.8,"phytoplankton",0.255272505103306,-10.3233063903751,NA,NA,0.255272505103306,1.8,8.55e-11,"g.ml"
"13","Loon Lake_Cryptomonas ovata","Cryptomonas ovata","Adirondack lakes","Loon Lake","Cryptomonas ovata","species","phytoplankton",NA,"primary producer","floating",4.75e-11,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Cryptomonas ovata",1,38.5,0,0,0,NA,38.5,"phytoplankton",1.5854607295085,-10.3233063903751,NA,NA,1.5854607295085,38.5,1.82875e-09,"g.ml"
"14","Loon Lake_Cyclops vernalis","Cyclops vernalis","Adirondack lakes","Loon Lake","Cyclops vernalis","species","copepod",NA,"invertebrate","swimming",2.24e-05,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Cyclops vernalis",1,0,62,0,0,NA,6.2e-05,"zooplankton",-4.20760831050175,-4.64975198166584,NA,NA,-4.20760831050175,6.20000000000001e-05,1.3888e-09,"g.ml"
"15","Loon Lake_Diaptomus minutus","Diaptomus minutus","Adirondack lakes","Loon Lake","Diaptomus minutus","species","copepod",NA,"invertebrate","swimming",1.44e-05,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Diaptomus minutus",1,0,68734,0,0,NA,0.068734,"zooplankton",-1.16282838143098,-4.84163750790475,NA,NA,-1.16282838143098,0.068734,9.897696e-07,"g.ml"
"16","Loon Lake_Dinobryon sertularia","Dinobryon sertularia","Adirondack lakes","Loon Lake","Dinobryon sertularia","species","golden-brown algae",NA,"primary producer","floating",1.36e-09,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Dinobryon sertularia",1,14,0,0,0,NA,14,"phytoplankton",1.14612803567824,-8.86646109162978,NA,NA,1.14612803567824,14,1.904e-08,"g.ml"
"17","Loon Lake_Eucyclops agilis","Eucyclops agilis","Adirondack lakes","Loon Lake","Eucyclops agilis","species","copepod",NA,"invertebrate","swimming",1e-05,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Eucyclops agilis",1,0,23,0,0,NA,2.3e-05,"zooplankton",-4.63827216398241,-5,NA,NA,-4.63827216398241,2.3e-05,2.3e-10,"g.ml"
"18","Loon Lake_fish eggs","fish eggs","Adirondack lakes","Loon Lake","fish eggs",NA,NA,"larvae","ectotherm vertebrate","floating",0.0201,"USA",-74.17,44.49,"lakes",513,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.69680394257951,NA,NA,NA,NA,NA,"g.ml"
"19","Loon Lake_fish fry","fish fry","Adirondack lakes","Loon Lake","fish fry",NA,NA,"larvae","ectotherm vertebrate","swimming",0.016,"USA",-74.17,44.49,"lakes",513,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",NA,-1.79588001734408,NA,NA,-5.55966031693396,2.75638376369601e-06,4.41021402191361e-08,"g.ml"
"20","Loon Lake_Gastropus stylifer","Gastropus stylifer","Adirondack lakes","Loon Lake","Gastropus stylifer","species","rotifer",NA,"invertebrate","swimming",8.55e-07,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Gastropus stylifer",1,0,1688,0,0,NA,0.001688,"zooplankton",-2.77262755771036,-6.06803388527183,NA,NA,-2.77262755771036,0.001688,1.44324e-09,"g.ml"
"21","Loon Lake_Gymnodinium palustre","Gymnodinium palustre","Adirondack lakes","Loon Lake","Gymnodinium palustre","species","phytoplankton",NA,"primary producer","floating",9.39e-09,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Gymnodinium palustre",1,19.3,0,0,0,NA,19.3,"phytoplankton",1.28555730900777,-8.02733440773389,NA,NA,1.28555730900777,19.3,1.81227e-07,"g.ml"
"22","Loon Lake_Ictalurus nebulosus","Ictalurus nebulosus","Adirondack lakes","Loon Lake","Ictalurus nebulosus","species","brown bullhead",NA,"ectotherm vertebrate","swimming",70,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Ictalurus nebulosus",1,0,0,49,29.51807229,1.65999999995257,NA,"fish",NA,1.84509804001426,0.220108088027647,-7.59619673314723,-7.59619673314723,2.53398049045064e-08,1.77378634331545e-06,"g.ml"
"23","Loon Lake_Kelicottia bostoniensis","Kelicottia bostoniensis","Adirondack lakes","Loon Lake","Kelicottia bostoniensis","species","rotifer",NA,"invertebrate","swimming",2e-08,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Kelicottia bostoniensis",1,0,95906,0,0,NA,0.095906,"zooplankton",-1.01815422197032,-7.69897000433602,NA,NA,-1.01815422197032,0.095906,1.91812e-09,"g.ml"
"24","Loon Lake_Keratella crassa","Keratella crassa","Adirondack lakes","Loon Lake","Keratella crassa","species","rotifer",NA,"invertebrate","swimming",1.89e-06,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Keratella crassa",1,0,281,0,0,NA,0.000281,"zooplankton",-3.55129368009492,-5.72353819582676,NA,NA,-3.55129368009492,0.000281,5.3109e-10,"g.ml"
"25","Loon Lake_Keratella taurocephala","Keratella taurocephala","Adirondack lakes","Loon Lake","Keratella taurocephala","species","rotifer",NA,"invertebrate","swimming",1e-08,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Keratella taurocephala",1,0,28125,0,0,NA,0.028125,"zooplankton",-1.55090746888058,-8,NA,NA,-1.55090746888058,0.028125,2.8125e-10,"g.ml"
"26","Loon Lake_Lepomis gibbosus","Lepomis gibbosus","Adirondack lakes","Loon Lake","Lepomis gibbosus","species","pumpkinseed",NA,"ectotherm vertebrate","swimming",31,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Lepomis gibbosus",2,0,0,25,43.91534392,0.569277108373378,NA,"fish",NA,1.49136169383427,-0.244676279576838,-8.06098110075171,-8.06098110075171,8.68998244770792e-09,2.69389455878945e-07,"g.ml"
"27","Loon Lake_Mallomonas sp.","Mallomonas sp.","Adirondack lakes","Loon Lake","Mallomonas sp.","genus","golden-brown algae",NA,"primary producer","floating",5.65e-09,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Mallomonas sp.",1,122.5,0,0,0,NA,122.5,"phytoplankton",2.08813608870055,-8.24795155218056,NA,NA,2.08813608870055,122.5,6.92125e-07,"g.ml"
"28","Loon Lake_Merismopedia tenuissima","Merismopedia tenuissima","Adirondack lakes","Loon Lake","Merismopedia tenuissima","species","cyanobacteria",NA,"primary producer","floating",2.41e-11,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Merismopedia tenuissima",1,522052.3,0,0,0,NA,522052.3,"phytoplankton",5.71771401346897,-10.6179829574251,NA,NA,5.71771401346897,522052.3,1.258146043e-05,"g.ml"
"29","Loon Lake_Oocyctis sp.","Oocyctis sp.","Adirondack lakes","Loon Lake","Oocyctis sp.","genus","green algae",NA,"primary producer","floating",8.61e-08,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Oocyctis sp.",1,101.5,0,0,0,NA,101.5,"phytoplankton",2.00646604224923,-7.06499684854635,NA,NA,2.00646604224923,101.5,8.73915e-06,"g.ml"
"30","Loon Lake_Peridinium inconspicuum","Peridinium inconspicuum","Adirondack lakes","Loon Lake","Peridinium inconspicuum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Peridinium inconspicuum",1,52.5,0,0,0,NA,52.5,"phytoplankton",1.72015930340596,-7.2518119729938,NA,NA,1.72015930340596,52.5,2.94e-06,"g.ml"
"31","Loon Lake_Peridinium limbatum","Peridinium limbatum","Adirondack lakes","Loon Lake","Peridinium limbatum","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Peridinium limbatum",1,1.4,0,0,0,NA,1.4,"phytoplankton",0.146128035678238,-7.2518119729938,NA,NA,0.146128035678238,1.4,7.84e-08,"g.ml"
"32","Loon Lake_Peridinium wisconsinense","Peridinium wisconsinense","Adirondack lakes","Loon Lake","Peridinium wisconsinense","species","dinoflagellate",NA,"primary producer","swimming",5.6e-08,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Peridinium wisconsinense",1,8.8,0,0,0,NA,8.8,"phytoplankton",0.944482672150169,-7.2518119729938,NA,NA,0.944482672150169,8.8,4.928e-07,"g.ml"
"33","Loon Lake_Salvelinus fontinalis","Salvelinus fontinalis","Adirondack lakes","Loon Lake","Salvelinus fontinalis","species","brook trout",NA,"ectotherm vertebrate","swimming",333,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Salvelinus fontinalis",1,0,0,25,29.76190476,0.84000000005376,NA,"fish",NA,2.52244423350632,-0.0757207139103235,-7.8920255350852,-7.8920255350852,1.28225518805758e-08,4.26990977623175e-06,"g.ml"
"34","Loon Lake_Synchaeta sp.","Synchaeta sp.","Adirondack lakes","Loon Lake","Synchaeta sp.","genus","rotifer",NA,"invertebrate","swimming",1.37e-05,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Synchaeta sp.",1,0,9000,0,0,NA,0.009,"zooplankton",-2.04575749056068,-4.86327943284359,NA,NA,-2.04575749056068,0.009,1.233e-07,"g.ml"
"35","Loon Lake_Trichocerca pusilla","Trichocerca pusilla","Adirondack lakes","Loon Lake","Trichocerca pusilla","species","rotifer",NA,"invertebrate","swimming",7.46e-07,"USA",-74.17,44.49,"lakes",513,1,"","Loon Lake","Trichocerca pusilla",1,0,281,0,0,NA,0.000281,"zooplankton",-3.55129368009492,-6.12726117252733,NA,NA,-3.55129368009492,0.000281,2.09626e-10,"g.ml"
